cell_id,Numida meleagris,Numida meleagris sabyi,Numida meleagris galeatus,Numida meleagris meleagris/somaliensis,Numida meleagris reichenowi,Numida meleagris [mitratus Group]
834430fffffffff,83.0,0.0,0.0,0.0,0.0,0.0
834432fffffffff,109.0,0.0,0.0,0.0,0.0,0.0
834434fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
834436fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
834452fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83446cfffffffff,34.0,0.0,0.0,0.0,0.0,0.0
83446dfffffffff,65.0,0.0,0.0,0.0,0.0,0.0
8344a1fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8344a5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344a8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344a9fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8344abfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344acfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8344adfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8344aefffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344e0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344e1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344e5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344e6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344e8fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8344f0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344f4fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8344f6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834583fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
834588fffffffff,58.0,0.0,0.0,0.0,0.0,0.0
83458cfffffffff,48.0,0.0,0.0,0.0,0.0,0.0
83458dfffffffff,29.0,0.0,0.0,0.0,0.0,0.0
83458efffffffff,63.0,0.0,0.0,0.0,0.0,0.0
834590fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
834591fffffffff,128.0,0.0,0.0,0.0,0.0,0.0
834596fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834598fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83459cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83459dfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8345a3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834898fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83489efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834b86fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834ba2fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
834bb1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834bb5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834c88fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
834c89fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
834c8afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834c93fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834c98fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
834c9afffffffff,29.0,0.0,0.0,0.0,0.0,0.0
834c9efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834cc0fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
834cc5fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
834cc6fffffffff,51.0,0.0,0.0,0.0,0.0,0.0
834cd0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834cd2fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
834cd4fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
834cd5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834ce8fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
834ceafffffffff,32.0,0.0,0.0,0.0,0.0,0.0
834cebfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
834ceefffffffff,177.0,0.0,0.0,0.0,0.0,0.0
834cf2fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
834cf3fffffffff,82.0,0.0,0.0,0.0,0.0,0.0
835211fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
835215fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83521cfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
835281fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83528afffffffff,6.0,0.0,0.0,2.0,0.0,0.0
83529bfffffffff,11.0,0.0,0.0,2.0,0.0,0.0
8352b1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
835408fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83540bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835418fffffffff,11.0,0.0,4.0,0.0,0.0,0.0
835419fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83541afffffffff,19.0,0.0,1.0,0.0,0.0,0.0
83541bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835449fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
835494fffffffff,84.0,0.0,0.0,0.0,0.0,0.0
8354a9fffffffff,13.0,0.0,2.0,0.0,0.0,0.0
8354adfffffffff,31.0,0.0,2.0,0.0,0.0,0.0
8354b0fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8354e4fffffffff,177.0,0.0,21.0,0.0,0.0,0.0
8354e5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8354e8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8354f1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8354f4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8354f5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83574dfffffffff,24.0,0.0,0.0,0.0,0.0,0.0
835851fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835858fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
835883fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835894fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835895fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
835896fffffffff,15.0,0.0,1.0,0.0,0.0,0.0
8358a4fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8358a6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8358b5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8358c8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8358cdfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8358d4fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8358e3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8358e9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8358f6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
835993fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835998fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83599efffffffff,16.0,0.0,0.0,0.0,0.0,0.0
835d10fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835d11fffffffff,65.0,0.0,0.0,0.0,0.0,0.0
835d13fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
835d16fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
835e59fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8364a4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83658efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836725fffffffff,99.0,0.0,0.0,0.0,0.0,0.0
836726fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
836a10fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836a45fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
836a49fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836a4afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
836a4bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
836a58fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
836a5afffffffff,116.0,0.0,0.0,2.0,0.0,0.0
836a69fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
836ac0fffffffff,6.0,0.0,0.0,2.0,0.0,0.0
836ac1fffffffff,38.0,0.0,0.0,7.0,0.0,0.0
836ac2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836ac3fffffffff,480.0,0.0,0.0,40.0,0.0,0.0
836ac5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836ac8fffffffff,62.0,0.0,0.0,2.0,0.0,0.0
836ac9fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
836acafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836accfffffffff,10.0,0.0,0.0,1.0,0.0,0.0
836acdfffffffff,15.0,0.0,0.0,6.0,0.0,0.0
836acefffffffff,457.0,0.0,0.0,32.0,0.0,0.0
836ad8fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
836adcfffffffff,74.0,0.0,0.0,3.0,0.0,0.0
836addfffffffff,78.0,0.0,0.0,0.0,0.0,0.0
836ae0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
836ae8fffffffff,390.0,0.0,0.0,28.0,0.0,0.0
836ae9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836aeafffffffff,208.0,0.0,0.0,24.0,0.0,0.0
836aebfffffffff,65.0,0.0,0.0,4.0,0.0,0.0
836aecfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836aedfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836aeefffffffff,331.0,0.0,0.0,28.0,0.0,0.0
836b12fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
836b20fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
836bb6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83750dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837518fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
837520fffffffff,389.0,0.0,43.0,0.0,0.0,0.0
837522fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837523fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837529fffffffff,77.0,0.0,7.0,0.0,0.0,0.0
83752afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83752dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837530fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
837531fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
837536fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837574fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8375a6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837a40fffffffff,627.0,0.0,0.0,0.0,0.0,0.0
837a41fffffffff,302.0,0.0,0.0,0.0,0.0,0.0
837a43fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
837a44fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837a45fffffffff,70.0,0.0,0.0,0.0,0.0,0.0
837a48fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
837a49fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
837a4afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
837a4bfffffffff,19.0,0.0,0.0,0.0,0.0,0.0
837a4cfffffffff,15.0,0.0,0.0,0.0,0.0,0.0
837a4dfffffffff,43.0,0.0,0.0,0.0,0.0,0.0
837a4efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
837a53fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
837a58fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
837a5cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
837a60fffffffff,258.0,0.0,0.0,0.0,0.0,0.0
837a61fffffffff,327.0,0.0,0.0,0.0,0.0,0.0
837a63fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837a64fffffffff,125.0,0.0,0.0,0.0,0.0,0.0
837a65fffffffff,68.0,0.0,0.0,0.0,0.0,0.0
837a66fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
837a68fffffffff,867.0,0.0,0.0,0.0,0.0,0.0
837a69fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837a6afffffffff,625.0,0.0,0.0,0.0,0.0,0.0
837a6bfffffffff,17.0,0.0,0.0,0.0,0.0,0.0
837a6cfffffffff,21.0,0.0,0.0,0.0,0.0,0.0
837a6dfffffffff,793.0,0.0,0.0,0.0,7.0,0.0
837a6efffffffff,508.0,0.0,0.0,0.0,0.0,0.0
837ac1fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
837ac8fffffffff,62.0,0.0,0.0,11.0,0.0,0.0
837ac9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837acafffffffff,15.0,0.0,0.0,5.0,0.0,0.0
837acdfffffffff,24.0,0.0,0.0,0.0,0.0,0.0
837ad9fffffffff,252.0,0.0,0.0,43.0,0.0,0.0
837ae8fffffffff,25.0,0.0,0.0,3.0,0.0,0.0
837ae9fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
837b48fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
837b4afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
837b4bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
837b4dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
837b59fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
837b5bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
837b6bfffffffff,21.0,0.0,0.0,0.0,0.0,0.0
838304fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83831efffffffff,9.0,0.0,3.0,0.0,0.0,0.0
838320fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
838333fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
83838efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8383acfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8383adfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
838b84fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
839451fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
839480fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8394e2fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8394edfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8395a4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839600fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
839601fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
839602fffffffff,7.0,0.0,0.0,0.0,0.0,3.0
839604fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839605fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839608fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
839609fffffffff,6.0,0.0,0.0,0.0,0.0,2.0
83960efffffffff,5.0,0.0,0.0,0.0,0.0,0.0
839614fffffffff,62.0,0.0,0.0,0.0,0.0,6.0
839615fffffffff,11.0,0.0,0.0,0.0,0.0,2.0
839616fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
839620fffffffff,111.0,0.0,0.0,0.0,0.0,10.0
839621fffffffff,43.0,0.0,0.0,0.0,0.0,8.0
839622fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
839623fffffffff,153.0,0.0,0.0,0.0,0.0,14.0
839625fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
839626fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
839628fffffffff,77.0,0.0,0.0,0.0,0.0,0.0
839629fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83962afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83962bfffffffff,42.0,0.0,0.0,0.0,0.0,1.0
83962cfffffffff,103.0,0.0,0.0,0.0,0.0,28.0
83962dfffffffff,26.0,0.0,0.0,0.0,0.0,2.0
83962efffffffff,64.0,0.0,0.0,0.0,0.0,15.0
839631fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839633fffffffff,183.0,0.0,0.0,0.0,0.0,30.0
83964dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
839675fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
839686fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83968cfffffffff,4.0,0.0,0.0,0.0,2.0,0.0
839690fffffffff,418.0,0.0,0.0,0.0,30.0,0.0
839691fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839692fffffffff,627.0,0.0,0.0,0.0,5.0,0.0
839693fffffffff,898.0,0.0,0.0,0.0,0.0,0.0
83969afffffffff,52.0,0.0,0.0,0.0,0.0,0.0
83969efffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8396a2fffffffff,24.0,0.0,0.0,0.0,7.0,0.0
8396a3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8396a8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8396a9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8396aafffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8396abfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8396adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8396b0fffffffff,10.0,0.0,0.0,0.0,2.0,0.0
8396b1fffffffff,225.0,0.0,0.0,0.0,41.0,0.0
8396b4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8396b5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8396b6fffffffff,51.0,0.0,0.0,0.0,3.0,0.0
839700fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
839701fffffffff,10.0,0.0,0.0,0.0,0.0,4.0
839702fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
839703fffffffff,19.0,0.0,0.0,0.0,0.0,5.0
839705fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
839706fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
839708fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83970afffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83970cfffffffff,5.0,0.0,0.0,0.0,0.0,2.0
83970dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
839710fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
839711fffffffff,228.0,0.0,0.0,0.0,0.0,0.0
839713fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
839715fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
839719fffffffff,107.0,0.0,0.0,0.0,0.0,35.0
83971bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83971cfffffffff,29.0,0.0,0.0,0.0,0.0,3.0
83971dfffffffff,11.0,0.0,0.0,0.0,0.0,3.0
839721fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
839723fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839724fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
839728fffffffff,29.0,0.0,0.0,0.0,0.0,6.0
839729fffffffff,89.0,0.0,0.0,0.0,0.0,30.0
83972afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83972cfffffffff,196.0,0.0,0.0,0.0,0.0,49.0
83972dfffffffff,54.0,0.0,0.0,0.0,0.0,11.0
83972efffffffff,187.0,0.0,0.0,0.0,0.0,43.0
839735fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
839740fffffffff,68.0,0.0,0.0,0.0,0.0,3.0
839741fffffffff,108.0,0.0,0.0,0.0,0.0,0.0
839742fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
839743fffffffff,504.0,0.0,0.0,0.0,0.0,12.0
839744fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
839745fffffffff,85.0,0.0,0.0,0.0,0.0,0.0
839746fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
839748fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83974afffffffff,162.0,0.0,0.0,0.0,0.0,30.0
83974bfffffffff,32.0,0.0,0.0,0.0,0.0,2.0
83974efffffffff,64.0,0.0,0.0,0.0,0.0,3.0
839750fffffffff,65.0,0.0,0.0,0.0,0.0,0.0
839751fffffffff,882.0,0.0,0.0,0.0,0.0,7.0
839753fffffffff,9.0,0.0,0.0,0.0,0.0,1.0
839754fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
839755fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
83975cfffffffff,248.0,0.0,0.0,0.0,0.0,14.0
83975dfffffffff,65.0,0.0,0.0,0.0,0.0,4.0
83975efffffffff,23.0,0.0,0.0,0.0,0.0,1.0
839763fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
839768fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
839770fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839772fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
839773fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
839774fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
839775fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
839780fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839782fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
839783fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
839788fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839789fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83978bfffffffff,15.0,0.0,0.0,0.0,0.0,2.0
83978dfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83978efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839791fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8397a8fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8397aafffffffff,55.0,0.0,0.0,0.0,0.0,12.0
8397abfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8397adfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
839c01fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
839c05fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
839c20fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
839c21fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
839c23fffffffff,190.0,0.0,0.0,0.0,0.0,0.0
839c2cfffffffff,16.0,0.0,0.0,0.0,0.0,0.0
839c2dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
839c2efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
839c4bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839c6cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
839d01fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839d0bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
839d21fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839d25fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
839d29fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839d2efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
839d4afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839d5dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a215fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83a222fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83a231fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a2a3fffffffff,150.0,0.0,0.0,0.0,0.0,0.0
83a2a4fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83a2a6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83a2aefffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83a319fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a31dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83a356fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83a376fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a388fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a38bfffffffff,51.0,0.0,0.0,0.0,0.0,0.0
83a38dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83a399fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83a3abfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83a3adfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83a802fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a810fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83a811fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
83a812fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83a813fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83a815fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a81cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a835fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a840fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a85bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a8a1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83a8a9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a8acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a8b1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a92cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83ac12fffffffff,76.0,0.0,0.0,0.0,0.0,7.0
83ac80fffffffff,376.0,0.0,0.0,0.0,0.0,62.0
83ac81fffffffff,119.0,0.0,0.0,0.0,0.0,34.0
83ac82fffffffff,39.0,0.0,0.0,0.0,0.0,11.0
83ac84fffffffff,16.0,0.0,0.0,0.0,0.0,3.0
