cell_id,Zonotrichia leucophrys,Zonotrichia leucophrys leucophrys,Zonotrichia leucophrys oriantha,Zonotrichia leucophrys gambelii,Zonotrichia leucophrys nuttalli,Zonotrichia leucophrys pugetensis,Zonotrichia leucophrys leucophrys/oriantha,Zonotrichia leucophrys nuttalli/pugetensis
82275ffffffffff,10022.0,4.0,0.0,11.0,0.0,0.0,35.0,0.0
822767fffffffff,1720.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
82276ffffffffff,4556.0,187.0,0.0,0.0,0.0,0.0,154.0,0.0
822777fffffffff,862.0,18.0,0.0,11.0,0.0,0.0,9.0,0.0
822787fffffffff,381.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
82278ffffffffff,338.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
822797fffffffff,1586.0,0.0,8.0,124.0,0.0,0.0,0.0,0.0
82279ffffffffff,755.0,0.0,47.0,3.0,0.0,0.0,8.0,0.0
8227a7fffffffff,1010.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0
8227affffffffff,511.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0
8227b7fffffffff,1045.0,0.0,40.0,36.0,0.0,0.0,0.0,0.0
822807fffffffff,16675.0,0.0,0.0,40.0,265.0,2391.0,0.0,623.0
822817fffffffff,8661.0,0.0,57.0,1965.0,0.0,1.0,0.0,0.0
82281ffffffffff,17212.0,0.0,0.0,90.0,0.0,2503.0,0.0,270.0
822837fffffffff,187826.0,0.0,21.0,12751.0,7055.0,4036.0,0.0,7168.0
822887fffffffff,13516.0,0.0,83.0,2843.0,0.0,0.0,0.0,0.0
82288ffffffffff,15281.0,0.0,12.0,1730.0,0.0,31.0,0.0,0.0
822897fffffffff,5179.0,0.0,425.0,92.0,0.0,0.0,32.0,0.0
82289ffffffffff,1425.0,0.0,30.0,165.0,0.0,0.0,0.0,0.0
8228a7fffffffff,834.0,0.0,19.0,116.0,0.0,0.0,0.0,0.0
8228affffffffff,7779.0,0.0,27.0,194.0,0.0,9.0,0.0,0.0
8228b7fffffffff,4470.0,0.0,62.0,292.0,0.0,0.0,14.0,0.0
8228c7fffffffff,7240.0,0.0,0.0,121.0,0.0,1978.0,0.0,0.0
8228cffffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8228d7fffffffff,76137.0,0.0,0.0,2327.0,0.0,14030.0,0.0,0.0
8228dffffffffff,30926.0,0.0,0.0,165.0,0.0,1711.0,0.0,0.0
8228e7fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8228f7fffffffff,52884.0,0.0,0.0,489.0,0.0,4120.0,0.0,604.0
822917fffffffff,14810.0,0.0,0.0,1033.0,36.0,210.0,0.0,51.0
82291ffffffffff,7224.0,0.0,0.0,96.0,846.0,1382.0,0.0,395.0
822987fffffffff,10892.0,0.0,126.0,2003.0,0.0,0.0,0.0,0.0
82298ffffffffff,12394.0,0.0,1270.0,2453.0,0.0,0.0,44.0,0.0
822997fffffffff,7352.0,0.0,98.0,415.0,0.0,0.0,2.0,0.0
82299ffffffffff,1030.0,0.0,22.0,40.0,0.0,0.0,4.0,0.0
8229a7fffffffff,129818.0,0.0,62.0,19884.0,0.0,123.0,15.0,0.0
8229affffffffff,46822.0,0.0,540.0,9581.0,602.0,562.0,0.0,929.0
8229b7fffffffff,19281.0,0.0,105.0,3797.0,0.0,0.0,158.0,0.0
822a07fffffffff,184.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
822a17fffffffff,9610.0,322.0,0.0,0.0,0.0,0.0,84.0,0.0
822a27fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822a37fffffffff,7544.0,332.0,0.0,0.0,0.0,0.0,410.0,0.0
822a4ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,3023.0,54.0,0.0,0.0,0.0,0.0,202.0,0.0
822a8ffffffffff,3693.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0
822a97fffffffff,7497.0,376.0,0.0,0.0,0.0,0.0,7.0,0.0
822a9ffffffffff,1118.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0
822aa7fffffffff,5746.0,1203.0,0.0,0.0,0.0,0.0,15.0,0.0
822aaffffffffff,13544.0,851.0,0.0,0.0,0.0,0.0,655.0,0.0
822ab7fffffffff,34667.0,1292.0,0.0,0.0,0.0,0.0,469.0,0.0
822ad7fffffffff,58.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
822af7fffffffff,123.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
822b07fffffffff,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b0ffffffffff,450.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
822b17fffffffff,5704.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
822b1ffffffffff,1549.0,352.0,0.0,0.0,0.0,0.0,11.0,0.0
822b27fffffffff,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,1309.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,5174.0,123.0,0.0,0.0,0.0,0.0,45.0,0.0
822b8ffffffffff,6880.0,276.0,0.0,0.0,0.0,0.0,290.0,0.0
822b97fffffffff,2368.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0
822b9ffffffffff,15659.0,579.0,0.0,0.0,0.0,0.0,356.0,0.0
822ba7fffffffff,3601.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,13436.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
822bb7fffffffff,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824447fffffffff,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,1454.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0
824457fffffffff,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,435.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
824467fffffffff,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,6199.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
824477fffffffff,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244affffffffff,191.0,37.0,0.0,0.0,0.0,0.0,4.0,0.0
8244c7fffffffff,750.0,126.0,0.0,0.0,0.0,0.0,15.0,0.0
8244cffffffffff,2043.0,61.0,0.0,0.0,0.0,0.0,4.0,0.0
8244d7fffffffff,145.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8244dffffffffff,1092.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
8244e7fffffffff,166.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8244effffffffff,132.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
8244f7fffffffff,738.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
824807fffffffff,110.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
82480ffffffffff,877.0,0.0,15.0,48.0,0.0,0.0,0.0,0.0
824817fffffffff,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82481ffffffffff,147.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
824827fffffffff,216.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0
82482ffffffffff,559.0,0.0,70.0,36.0,0.0,0.0,6.0,0.0
824837fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824847fffffffff,455.0,0.0,26.0,288.0,0.0,0.0,0.0,0.0
82484ffffffffff,438.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0
824857fffffffff,761.0,0.0,27.0,130.0,0.0,0.0,0.0,0.0
82485ffffffffff,7125.0,0.0,12.0,1400.0,0.0,0.0,24.0,0.0
82486ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824877fffffffff,618.0,0.0,43.0,243.0,0.0,0.0,2.0,0.0
824887fffffffff,2728.0,21.0,0.0,69.0,0.0,0.0,28.0,0.0
82488ffffffffff,5628.0,0.0,0.0,274.0,0.0,0.0,75.0,0.0
824897fffffffff,2001.0,5.0,0.0,1.0,0.0,0.0,12.0,0.0
82489ffffffffff,18816.0,0.0,0.0,93.0,0.0,0.0,155.0,0.0
8248a7fffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248affffffffff,1869.0,0.0,0.0,134.0,0.0,0.0,59.0,0.0
8248b7fffffffff,1058.0,10.0,0.0,54.0,0.0,0.0,26.0,0.0
8248c7fffffffff,22264.0,0.0,0.0,2822.0,0.0,0.0,501.0,0.0
8248cffffffffff,4350.0,0.0,21.0,770.0,0.0,0.0,65.0,0.0
8248d7fffffffff,5248.0,0.0,0.0,414.0,0.0,0.0,125.0,0.0
8248dffffffffff,21616.0,0.0,18.0,3855.0,0.0,0.0,992.0,0.0
8248e7fffffffff,459.0,0.0,5.0,94.0,0.0,0.0,3.0,0.0
8248effffffffff,84415.0,0.0,14.0,10068.0,0.0,0.0,1678.0,0.0
8248f7fffffffff,3093.0,0.0,0.0,285.0,0.0,0.0,29.0,0.0
824987fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82498ffffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82499ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8249affffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
