cell_id,Geothlypis trichas,Geothlypis trichas [arizela Group],Geothlypis trichas [melanops Group],Geothlypis trichas [trichas Group],Geothlypis trichas insperata,Geothlypis trichas chapalensis
8226d7fffffffff,378.0,0.0,0.0,0.0,0.0,0.0
8226dffffffffff,632.0,0.0,0.0,0.0,0.0,0.0
8226e7fffffffff,4381.0,0.0,0.0,0.0,0.0,0.0
8226effffffffff,2589.0,0.0,0.0,0.0,0.0,0.0
8226f7fffffffff,1507.0,0.0,0.0,0.0,0.0,0.0
822707fffffffff,3669.0,0.0,0.0,0.0,0.0,0.0
82270ffffffffff,5734.0,0.0,0.0,0.0,0.0,0.0
822717fffffffff,1929.0,0.0,0.0,0.0,0.0,0.0
82271ffffffffff,3389.0,0.0,0.0,0.0,0.0,0.0
822727fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82272ffffffffff,37.0,0.0,0.0,0.0,0.0,0.0
822737fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,10557.0,0.0,0.0,0.0,0.0,0.0
82274ffffffffff,36053.0,0.0,0.0,0.0,0.0,0.0
822757fffffffff,15992.0,0.0,0.0,0.0,0.0,0.0
82275ffffffffff,40656.0,0.0,0.0,0.0,0.0,0.0
822767fffffffff,3117.0,0.0,0.0,0.0,0.0,0.0
82276ffffffffff,11846.0,0.0,0.0,0.0,0.0,0.0
822777fffffffff,1602.0,0.0,0.0,0.0,0.0,0.0
822787fffffffff,1443.0,0.0,0.0,0.0,0.0,0.0
82278ffffffffff,1123.0,0.0,0.0,0.0,0.0,0.0
822797fffffffff,2365.0,0.0,0.0,0.0,0.0,0.0
82279ffffffffff,1079.0,0.0,0.0,0.0,0.0,0.0
8227a7fffffffff,772.0,0.0,0.0,0.0,0.0,0.0
8227affffffffff,2678.0,0.0,0.0,0.0,0.0,0.0
8227b7fffffffff,1154.0,0.0,0.0,0.0,0.0,0.0
822807fffffffff,3896.0,0.0,0.0,0.0,0.0,0.0
822817fffffffff,1918.0,0.0,0.0,0.0,0.0,0.0
82281ffffffffff,8718.0,0.0,0.0,0.0,0.0,0.0
822837fffffffff,53677.0,137.0,0.0,0.0,0.0,0.0
822887fffffffff,1647.0,0.0,0.0,0.0,0.0,0.0
82288ffffffffff,2807.0,0.0,0.0,0.0,0.0,0.0
822897fffffffff,3066.0,0.0,0.0,0.0,0.0,0.0
82289ffffffffff,2607.0,0.0,0.0,0.0,0.0,0.0
8228a7fffffffff,283.0,0.0,0.0,0.0,0.0,0.0
8228affffffffff,7069.0,0.0,0.0,0.0,0.0,0.0
8228b7fffffffff,1304.0,0.0,0.0,0.0,0.0,0.0
8228c7fffffffff,3870.0,0.0,0.0,0.0,0.0,0.0
8228cffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8228d7fffffffff,30361.0,0.0,0.0,0.0,0.0,0.0
8228dffffffffff,14464.0,0.0,0.0,0.0,0.0,0.0
8228e7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8228f7fffffffff,30131.0,0.0,0.0,0.0,0.0,0.0
822917fffffffff,11125.0,0.0,0.0,0.0,0.0,0.0
82291ffffffffff,2879.0,81.0,0.0,0.0,0.0,0.0
822987fffffffff,4018.0,0.0,0.0,0.0,0.0,0.0
82298ffffffffff,1726.0,0.0,0.0,0.0,0.0,0.0
822997fffffffff,719.0,0.0,1.0,0.0,0.0,0.0
82299ffffffffff,413.0,0.0,0.0,0.0,0.0,0.0
8229a7fffffffff,95739.0,0.0,0.0,0.0,0.0,0.0
8229affffffffff,13360.0,11.0,0.0,0.0,0.0,0.0
8229b7fffffffff,6907.0,0.0,0.0,0.0,0.0,0.0
822a07fffffffff,1698.0,0.0,0.0,11.0,0.0,0.0
822a17fffffffff,109406.0,0.0,0.0,362.0,0.0,0.0
822a1ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822a27fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822a37fffffffff,82500.0,0.0,0.0,149.0,0.0,0.0
822a4ffffffffff,664.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,22392.0,0.0,0.0,163.0,0.0,0.0
822a8ffffffffff,22709.0,0.0,0.0,1.0,0.0,0.0
822a97fffffffff,22304.0,0.0,0.0,0.0,0.0,0.0
822a9ffffffffff,3720.0,0.0,0.0,4.0,0.0,0.0
822aa7fffffffff,50434.0,0.0,0.0,0.0,0.0,0.0
822aaffffffffff,126380.0,0.0,0.0,2190.0,0.0,0.0
822ab7fffffffff,75806.0,0.0,0.0,57.0,0.0,0.0
822ad7fffffffff,6429.0,0.0,0.0,0.0,0.0,0.0
822af7fffffffff,17184.0,0.0,0.0,0.0,0.0,0.0
822b07fffffffff,7068.0,0.0,0.0,0.0,0.0,0.0
822b0ffffffffff,7971.0,0.0,0.0,0.0,0.0,0.0
822b17fffffffff,11901.0,0.0,0.0,0.0,0.0,0.0
822b1ffffffffff,28123.0,0.0,0.0,0.0,0.0,0.0
822b27fffffffff,1082.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,1295.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,2628.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,20180.0,0.0,0.0,0.0,0.0,0.0
822b8ffffffffff,51053.0,0.0,0.0,0.0,0.0,0.0
822b97fffffffff,4703.0,0.0,0.0,9.0,0.0,0.0
822b9ffffffffff,44528.0,0.0,0.0,349.0,0.0,0.0
822ba7fffffffff,5129.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,55891.0,0.0,0.0,0.0,0.0,0.0
822bb7fffffffff,1716.0,0.0,0.0,0.0,0.0,0.0
824407fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,16935.0,0.0,0.0,104.0,0.0,0.0
82441ffffffffff,13922.0,0.0,0.0,394.0,0.0,0.0
824427fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
824437fffffffff,1100.0,0.0,0.0,27.0,0.0,0.0
824447fffffffff,12630.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,2505.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,9546.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,1765.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,1787.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,20808.0,0.0,0.0,0.0,0.0,0.0
824477fffffffff,3660.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,1991.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,8239.0,0.0,0.0,51.0,0.0,0.0
8244affffffffff,35319.0,0.0,0.0,1013.0,0.0,0.0
8244b7fffffffff,720.0,0.0,0.0,0.0,0.0,0.0
8244c7fffffffff,12965.0,0.0,0.0,0.0,0.0,0.0
8244cffffffffff,7680.0,0.0,0.0,1.0,0.0,0.0
8244d7fffffffff,18298.0,0.0,0.0,0.0,0.0,0.0
8244dffffffffff,15242.0,0.0,0.0,0.0,0.0,0.0
8244e7fffffffff,8781.0,0.0,0.0,196.0,0.0,0.0
8244effffffffff,2938.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,20882.0,0.0,0.0,113.0,0.0,0.0
824507fffffffff,1097.0,0.0,0.0,0.0,0.0,0.0
82450ffffffffff,4592.0,0.0,0.0,0.0,0.0,0.0
824517fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82451ffffffffff,140.0,0.0,0.0,0.0,0.0,0.0
824527fffffffff,6706.0,0.0,0.0,72.0,0.0,0.0
82452ffffffffff,9466.0,0.0,0.0,292.0,0.0,0.0
824537fffffffff,966.0,0.0,0.0,0.0,0.0,0.0
82454ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824577fffffffff,575.0,0.0,0.0,24.0,0.0,0.0
824587fffffffff,65.0,0.0,0.0,0.0,0.0,0.0
82458ffffffffff,2607.0,0.0,0.0,44.0,0.0,0.0
824597fffffffff,99.0,0.0,0.0,4.0,0.0,0.0
82459ffffffffff,908.0,0.0,0.0,8.0,0.0,0.0
8245a7fffffffff,273.0,0.0,0.0,0.0,0.0,0.0
8245b7fffffffff,474.0,0.0,0.0,0.0,0.0,0.0
824807fffffffff,319.0,0.0,0.0,0.0,0.0,0.0
82480ffffffffff,684.0,0.0,0.0,0.0,0.0,0.0
824817fffffffff,269.0,0.0,0.0,0.0,0.0,0.0
82481ffffffffff,58.0,0.0,0.0,0.0,0.0,0.0
824827fffffffff,428.0,0.0,0.0,0.0,0.0,0.0
82482ffffffffff,560.0,0.0,0.0,0.0,0.0,0.0
824837fffffffff,2840.0,0.0,0.0,0.0,0.0,0.0
824847fffffffff,286.0,0.0,0.0,0.0,0.0,0.0
82484ffffffffff,346.0,0.0,0.0,0.0,0.0,0.0
824857fffffffff,459.0,0.0,0.0,0.0,0.0,0.0
82485ffffffffff,5424.0,0.0,0.0,0.0,0.0,0.0
824877fffffffff,375.0,0.0,0.0,0.0,0.0,0.0
824887fffffffff,3890.0,0.0,0.0,0.0,0.0,0.0
82488ffffffffff,1699.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,13017.0,0.0,0.0,1.0,0.0,0.0
82489ffffffffff,7378.0,0.0,0.0,0.0,0.0,0.0
8248a7fffffffff,647.0,0.0,0.0,0.0,0.0,0.0
8248affffffffff,1026.0,0.0,0.0,0.0,0.0,0.0
8248b7fffffffff,25593.0,0.0,0.0,0.0,0.0,0.0
8248c7fffffffff,2881.0,0.0,0.0,0.0,0.0,0.0
8248cffffffffff,2396.0,0.0,64.0,0.0,0.0,0.0
8248d7fffffffff,993.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,4448.0,0.0,0.0,0.0,0.0,0.0
8248e7fffffffff,212.0,0.0,0.0,0.0,0.0,0.0
8248effffffffff,32305.0,0.0,0.0,0.0,0.0,0.0
8248f7fffffffff,250.0,0.0,0.0,0.0,0.0,0.0
82490ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824977fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824987fffffffff,1090.0,0.0,0.0,0.0,0.0,0.0
82498ffffffffff,72.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,4890.0,0.0,7.0,0.0,0.0,0.0
82499ffffffffff,214.0,0.0,0.0,0.0,0.0,0.0
8249a7fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8249affffffffff,944.0,0.0,0.0,0.0,0.0,0.0
8249b7fffffffff,203.0,0.0,0.0,0.0,0.0,0.0
824c87fffffffff,73.0,0.0,0.0,0.0,0.0,0.0
824c8ffffffffff,201.0,0.0,0.0,0.0,0.0,0.0
824c97fffffffff,75.0,0.0,0.0,0.0,0.0,0.0
824c9ffffffffff,115.0,0.0,0.0,2.0,0.0,0.0
824caffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
824cb7fffffffff,60.0,0.0,0.0,0.0,0.0,0.0
824cc7fffffffff,1271.0,0.0,0.0,0.0,0.0,0.0
824cd7fffffffff,328.0,0.0,0.0,0.0,0.0,0.0
824ceffffffffff,283.0,0.0,0.0,0.0,0.0,0.0
824cf7fffffffff,155.0,0.0,0.0,0.0,0.0,0.0
826617fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8266a7fffffffff,141.0,0.0,0.0,0.0,0.0,0.0
8266b7fffffffff,113.0,0.0,0.0,0.0,0.0,0.0
826727fffffffff,280.0,0.0,0.0,0.0,0.0,0.0
826737fffffffff,689.0,0.0,0.0,0.0,0.0,0.0
826787fffffffff,51.0,0.0,0.0,0.0,0.0,0.0
826797fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
82679ffffffffff,44.0,0.0,0.0,0.0,0.0,0.0
826d07fffffffff,308.0,0.0,0.0,0.0,0.0,0.0
826d17fffffffff,85.0,0.0,0.0,0.0,0.0,0.0
826d27fffffffff,1118.0,0.0,0.0,19.0,0.0,0.0
826d2ffffffffff,2995.0,0.0,0.0,552.0,0.0,0.0
826d37fffffffff,3526.0,0.0,0.0,0.0,0.0,0.0
826d67fffffffff,2170.0,0.0,0.0,0.0,0.0,0.0
826d6ffffffffff,259.0,0.0,0.0,0.0,0.0,0.0
826d77fffffffff,254.0,0.0,0.0,0.0,0.0,0.0
