cell_id,Butorides virescens,Butorides virescens virescens/bahamensis,Butorides virescens anthonyi,Butorides virescens frazari
832773fffffffff,5.0,0.0,0.0,0.0
8327adfffffffff,4.0,0.0,0.0,0.0
832800fffffffff,3.0,0.0,0.0,0.0
832802fffffffff,544.0,0.0,0.0,0.0
832803fffffffff,12.0,0.0,0.0,0.0
832806fffffffff,86.0,0.0,0.0,0.0
832810fffffffff,40.0,0.0,0.0,0.0
832811fffffffff,323.0,0.0,0.0,0.0
832813fffffffff,178.0,0.0,0.0,0.0
832814fffffffff,143.0,0.0,0.0,0.0
832815fffffffff,381.0,0.0,0.0,0.0
832816fffffffff,1.0,0.0,0.0,0.0
832818fffffffff,165.0,0.0,0.0,0.0
832819fffffffff,31.0,0.0,0.0,0.0
83281afffffffff,70.0,0.0,0.0,0.0
83281bfffffffff,647.0,0.0,0.0,0.0
83281cfffffffff,79.0,0.0,0.0,0.0
83281dfffffffff,21.0,0.0,0.0,0.0
83281efffffffff,889.0,0.0,0.0,0.0
832830fffffffff,7174.0,0.0,6.0,0.0
832831fffffffff,259.0,0.0,4.0,0.0
832832fffffffff,5608.0,0.0,0.0,0.0
832833fffffffff,1074.0,0.0,0.0,0.0
832834fffffffff,8060.0,0.0,0.0,0.0
832835fffffffff,33.0,0.0,0.0,0.0
832836fffffffff,851.0,0.0,0.0,0.0
8328c2fffffffff,11.0,0.0,0.0,0.0
8328c6fffffffff,120.0,0.0,0.0,0.0
8328d0fffffffff,59.0,0.0,0.0,0.0
8328d1fffffffff,105.0,0.0,0.0,0.0
8328d3fffffffff,68.0,0.0,0.0,0.0
8328d4fffffffff,28.0,0.0,0.0,0.0
8328d5fffffffff,3191.0,0.0,0.0,0.0
8328d8fffffffff,4.0,0.0,0.0,0.0
8328dcfffffffff,2.0,0.0,0.0,0.0
8328defffffffff,371.0,0.0,0.0,0.0
8328f0fffffffff,2545.0,0.0,0.0,0.0
8328f1fffffffff,92.0,0.0,0.0,0.0
8328f2fffffffff,7.0,0.0,0.0,0.0
8328f3fffffffff,110.0,0.0,0.0,0.0
8328f4fffffffff,1526.0,0.0,0.0,0.0
8328f5fffffffff,359.0,0.0,0.0,0.0
8328f6fffffffff,5.0,0.0,0.0,0.0
832912fffffffff,1579.0,0.0,0.0,0.0
832913fffffffff,86.0,0.0,0.0,0.0
83291afffffffff,336.0,0.0,0.0,0.0
832980fffffffff,3.0,0.0,0.0,0.0
832981fffffffff,6.0,0.0,0.0,0.0
832982fffffffff,8.0,0.0,0.0,0.0
832983fffffffff,3.0,0.0,0.0,0.0
832984fffffffff,57.0,0.0,0.0,0.0
832985fffffffff,125.0,0.0,0.0,0.0
832986fffffffff,1489.0,0.0,0.0,0.0
832989fffffffff,22.0,0.0,0.0,0.0
83298cfffffffff,111.0,0.0,0.0,0.0
83298dfffffffff,16.0,0.0,0.0,0.0
832995fffffffff,93.0,0.0,0.0,0.0
832996fffffffff,1.0,0.0,0.0,0.0
8329a0fffffffff,3321.0,0.0,0.0,0.0
8329a1fffffffff,6959.0,0.0,0.0,0.0
8329a2fffffffff,9.0,0.0,0.0,0.0
8329a3fffffffff,290.0,0.0,0.0,0.0
8329a4fffffffff,3388.0,0.0,0.0,0.0
8329a5fffffffff,7247.0,0.0,0.0,0.0
8329a6fffffffff,2684.0,0.0,0.0,0.0
8329a8fffffffff,229.0,0.0,0.0,0.0
8329a9fffffffff,139.0,0.0,0.0,0.0
8329aafffffffff,47.0,0.0,0.0,0.0
8329abfffffffff,530.0,0.0,0.0,0.0
8329acfffffffff,573.0,0.0,0.0,0.0
8329adfffffffff,1326.0,0.0,0.0,0.0
8329aefffffffff,191.0,0.0,0.0,0.0
8329b0fffffffff,325.0,0.0,0.0,0.0
8329b1fffffffff,81.0,0.0,0.0,0.0
8329b2fffffffff,243.0,0.0,0.0,0.0
8329b3fffffffff,2.0,0.0,0.0,0.0
8329b4fffffffff,5.0,0.0,0.0,0.0
8329b5fffffffff,235.0,0.0,0.0,0.0
8329b6fffffffff,1378.0,0.0,0.0,0.0
832a06fffffffff,70.0,0.0,0.0,0.0
832a10fffffffff,7485.0,1.0,0.0,0.0
832a12fffffffff,1619.0,0.0,0.0,0.0
832a13fffffffff,2774.0,0.0,0.0,0.0
832a14fffffffff,4432.0,1.0,0.0,0.0
832a15fffffffff,1199.0,0.0,0.0,0.0
832a16fffffffff,1832.0,0.0,0.0,0.0
832a1afffffffff,88.0,2.0,0.0,0.0
832a30fffffffff,3922.0,0.0,0.0,0.0
832a31fffffffff,3282.0,0.0,0.0,0.0
832a32fffffffff,1572.0,0.0,0.0,0.0
832a33fffffffff,3348.0,0.0,0.0,0.0
832a34fffffffff,940.0,0.0,0.0,0.0
832a36fffffffff,915.0,0.0,0.0,0.0
832a4cfffffffff,1396.0,0.0,0.0,0.0
832a80fffffffff,230.0,2.0,0.0,0.0
832a81fffffffff,450.0,5.0,0.0,0.0
832a82fffffffff,369.0,0.0,0.0,0.0
832a83fffffffff,40.0,0.0,0.0,0.0
832a84fffffffff,2617.0,0.0,0.0,0.0
832a85fffffffff,1016.0,8.0,0.0,0.0
832a86fffffffff,550.0,0.0,0.0,0.0
832a88fffffffff,550.0,0.0,0.0,0.0
832a89fffffffff,1026.0,0.0,0.0,0.0
832a8afffffffff,1018.0,0.0,0.0,0.0
832a8bfffffffff,2023.0,0.0,0.0,0.0
832a8cfffffffff,1655.0,0.0,0.0,0.0
832a8dfffffffff,567.0,0.0,0.0,0.0
832a8efffffffff,835.0,0.0,0.0,0.0
832a90fffffffff,1237.0,0.0,0.0,0.0
832a91fffffffff,375.0,0.0,0.0,0.0
832a92fffffffff,311.0,0.0,0.0,0.0
832a93fffffffff,1264.0,0.0,0.0,0.0
832a94fffffffff,1990.0,0.0,0.0,0.0
832a95fffffffff,2612.0,0.0,0.0,0.0
832a96fffffffff,244.0,0.0,0.0,0.0
832a98fffffffff,1.0,0.0,0.0,0.0
832a99fffffffff,393.0,0.0,0.0,0.0
832a9afffffffff,218.0,0.0,0.0,0.0
832a9bfffffffff,511.0,0.0,0.0,0.0
832a9cfffffffff,236.0,2.0,0.0,0.0
832a9dfffffffff,115.0,0.0,0.0,0.0
832a9efffffffff,416.0,0.0,0.0,0.0
832aa0fffffffff,808.0,0.0,0.0,0.0
832aa1fffffffff,2335.0,0.0,0.0,0.0
832aa2fffffffff,318.0,0.0,0.0,0.0
832aa3fffffffff,1920.0,0.0,0.0,0.0
832aa4fffffffff,7652.0,0.0,0.0,0.0
832aa5fffffffff,610.0,0.0,0.0,0.0
832aa6fffffffff,1308.0,0.0,0.0,0.0
832aa8fffffffff,12228.0,147.0,0.0,0.0
832aa9fffffffff,4068.0,55.0,0.0,0.0
832aaafffffffff,5885.0,40.0,0.0,0.0
832aabfffffffff,707.0,5.0,0.0,0.0
832aacfffffffff,7097.0,2.0,0.0,0.0
832aadfffffffff,11502.0,0.0,0.0,0.0
832aaefffffffff,2196.0,21.0,0.0,0.0
832ab0fffffffff,1580.0,0.0,0.0,0.0
832ab1fffffffff,1960.0,0.0,0.0,0.0
832ab2fffffffff,14837.0,0.0,0.0,0.0
832ab3fffffffff,5269.0,0.0,0.0,0.0
832ab4fffffffff,1372.0,2.0,0.0,0.0
832ab5fffffffff,2737.0,0.0,0.0,0.0
832ab6fffffffff,1032.0,0.0,0.0,0.0
832ac6fffffffff,307.0,20.0,0.0,0.0
832ad0fffffffff,549.0,0.0,0.0,0.0
832ad1fffffffff,135.0,0.0,0.0,0.0
832ad2fffffffff,48.0,0.0,0.0,0.0
832ad3fffffffff,2241.0,0.0,0.0,0.0
832ad4fffffffff,204.0,0.0,0.0,0.0
832ad5fffffffff,725.0,0.0,0.0,0.0
832ad6fffffffff,1246.0,0.0,0.0,0.0
832af0fffffffff,688.0,13.0,0.0,0.0
832af1fffffffff,261.0,8.0,0.0,0.0
832af2fffffffff,227.0,0.0,0.0,0.0
832af3fffffffff,695.0,18.0,0.0,0.0
832af4fffffffff,9.0,0.0,0.0,0.0
832af6fffffffff,3421.0,0.0,0.0,0.0
832b10fffffffff,2.0,0.0,0.0,0.0
832b11fffffffff,14.0,0.0,0.0,0.0
832b12fffffffff,8.0,0.0,0.0,0.0
832b18fffffffff,44.0,0.0,0.0,0.0
832b1afffffffff,489.0,0.0,0.0,0.0
832b1bfffffffff,8.0,0.0,0.0,0.0
832b1efffffffff,4.0,0.0,0.0,0.0
832b80fffffffff,7.0,0.0,0.0,0.0
832b81fffffffff,2329.0,2.0,0.0,0.0
832b82fffffffff,19.0,0.0,0.0,0.0
832b83fffffffff,2261.0,161.0,0.0,0.0
832b85fffffffff,47.0,0.0,0.0,0.0
832b88fffffffff,188.0,0.0,0.0,0.0
832b89fffffffff,1716.0,0.0,0.0,0.0
832b8afffffffff,933.0,0.0,0.0,0.0
832b8bfffffffff,579.0,0.0,0.0,0.0
832b8cfffffffff,825.0,0.0,0.0,0.0
832b8dfffffffff,1589.0,0.0,0.0,0.0
832b8efffffffff,1024.0,1.0,0.0,0.0
832b91fffffffff,2.0,0.0,0.0,0.0
832b98fffffffff,2082.0,3.0,0.0,0.0
832b99fffffffff,2429.0,2.0,0.0,0.0
832b9afffffffff,864.0,0.0,0.0,0.0
832b9bfffffffff,2498.0,26.0,0.0,0.0
832b9cfffffffff,7.0,0.0,0.0,0.0
832b9dfffffffff,3193.0,0.0,0.0,0.0
832b9efffffffff,609.0,0.0,0.0,0.0
832ba8fffffffff,896.0,0.0,0.0,0.0
832ba9fffffffff,25.0,0.0,0.0,0.0
832baafffffffff,6622.0,0.0,0.0,0.0
832babfffffffff,333.0,0.0,0.0,0.0
832bacfffffffff,429.0,0.0,0.0,0.0
832badfffffffff,33.0,0.0,0.0,0.0
832baefffffffff,1111.0,0.0,0.0,0.0
834412fffffffff,4107.0,36.0,0.0,0.0
834413fffffffff,11435.0,57.0,0.0,0.0
834414fffffffff,442.0,2.0,0.0,0.0
834415fffffffff,8.0,1.0,0.0,0.0
834416fffffffff,1910.0,60.0,0.0,0.0
83441afffffffff,5944.0,87.0,0.0,0.0
83441bfffffffff,139.0,0.0,0.0,0.0
83441efffffffff,7349.0,26.0,0.0,0.0
834424fffffffff,398.0,0.0,0.0,0.0
834430fffffffff,350.0,0.0,0.0,0.0
834432fffffffff,826.0,0.0,0.0,0.0
834434fffffffff,71.0,0.0,0.0,0.0
834436fffffffff,445.0,0.0,0.0,0.0
834440fffffffff,1411.0,0.0,0.0,0.0
834441fffffffff,92.0,0.0,0.0,0.0
834442fffffffff,117.0,0.0,0.0,0.0
834443fffffffff,159.0,0.0,0.0,0.0
834444fffffffff,472.0,0.0,0.0,0.0
834445fffffffff,1727.0,0.0,0.0,0.0
834446fffffffff,2440.0,0.0,0.0,0.0
834448fffffffff,219.0,0.0,0.0,0.0
834449fffffffff,331.0,0.0,0.0,0.0
83444afffffffff,90.0,0.0,0.0,0.0
83444bfffffffff,147.0,0.0,0.0,0.0
83444cfffffffff,638.0,0.0,0.0,0.0
83444dfffffffff,224.0,0.0,0.0,0.0
83444efffffffff,347.0,0.0,0.0,0.0
834450fffffffff,2857.0,0.0,0.0,0.0
834451fffffffff,54.0,0.0,0.0,0.0
834452fffffffff,538.0,0.0,0.0,0.0
834453fffffffff,6.0,0.0,0.0,0.0
834454fffffffff,5.0,0.0,0.0,0.0
834455fffffffff,2499.0,0.0,0.0,0.0
834456fffffffff,782.0,0.0,0.0,0.0
834458fffffffff,15.0,0.0,0.0,0.0
834459fffffffff,214.0,0.0,0.0,0.0
83445afffffffff,230.0,0.0,0.0,0.0
83445bfffffffff,181.0,0.0,0.0,0.0
83445cfffffffff,102.0,0.0,0.0,0.0
83445dfffffffff,112.0,0.0,0.0,0.0
83445efffffffff,1.0,0.0,0.0,0.0
834463fffffffff,587.0,0.0,0.0,0.0
834468fffffffff,67.0,0.0,0.0,0.0
834469fffffffff,292.0,0.0,0.0,0.0
83446afffffffff,266.0,0.0,0.0,0.0
83446bfffffffff,197.0,0.0,0.0,0.0
83446cfffffffff,11776.0,159.0,0.0,0.0
83446dfffffffff,2080.0,0.0,0.0,0.0
83446efffffffff,4034.0,0.0,0.0,0.0
834471fffffffff,441.0,0.0,0.0,0.0
834473fffffffff,2391.0,0.0,0.0,0.0
834480fffffffff,8.0,0.0,0.0,0.0
834484fffffffff,389.0,0.0,0.0,0.0
834485fffffffff,247.0,0.0,0.0,0.0
834486fffffffff,228.0,0.0,0.0,0.0
8344a0fffffffff,1.0,0.0,0.0,0.0
8344a1fffffffff,5510.0,68.0,0.0,0.0
8344a2fffffffff,39.0,0.0,0.0,0.0
8344a3fffffffff,999.0,0.0,0.0,0.0
8344a4fffffffff,2.0,0.0,0.0,0.0
8344a5fffffffff,2754.0,48.0,0.0,0.0
8344a6fffffffff,4.0,0.0,0.0,0.0
8344a8fffffffff,4610.0,49.0,0.0,0.0
8344a9fffffffff,9049.0,247.0,0.0,0.0
8344abfffffffff,5372.0,142.0,0.0,0.0
8344acfffffffff,5696.0,217.0,0.0,0.0
8344adfffffffff,992.0,7.0,0.0,0.0
8344aefffffffff,8124.0,212.0,0.0,0.0
8344b0fffffffff,42.0,0.0,0.0,0.0
8344b1fffffffff,63.0,0.0,0.0,0.0
8344b2fffffffff,9.0,0.0,0.0,0.0
8344b3fffffffff,4.0,0.0,0.0,0.0
8344b5fffffffff,1975.0,0.0,0.0,0.0
8344b6fffffffff,29.0,0.0,0.0,0.0
8344c0fffffffff,512.0,0.0,0.0,0.0
8344c1fffffffff,1889.0,0.0,0.0,0.0
8344c2fffffffff,504.0,0.0,0.0,0.0
8344c3fffffffff,533.0,0.0,0.0,0.0
8344c4fffffffff,215.0,0.0,0.0,0.0
8344c5fffffffff,248.0,0.0,0.0,0.0
8344c6fffffffff,55.0,0.0,0.0,0.0
8344c8fffffffff,711.0,0.0,0.0,0.0
8344c9fffffffff,213.0,0.0,0.0,0.0
8344cafffffffff,958.0,0.0,0.0,0.0
8344cbfffffffff,348.0,0.0,0.0,0.0
8344ccfffffffff,713.0,0.0,0.0,0.0
8344cdfffffffff,369.0,0.0,0.0,0.0
8344cefffffffff,216.0,0.0,0.0,0.0
8344d0fffffffff,5888.0,0.0,0.0,0.0
8344d1fffffffff,430.0,0.0,0.0,0.0
8344d2fffffffff,735.0,0.0,0.0,0.0
8344d3fffffffff,414.0,0.0,0.0,0.0
8344d4fffffffff,5.0,0.0,0.0,0.0
8344d5fffffffff,5463.0,0.0,0.0,0.0
8344d8fffffffff,673.0,0.0,0.0,0.0
8344d9fffffffff,1257.0,0.0,0.0,0.0
8344dafffffffff,579.0,0.0,0.0,0.0
8344dbfffffffff,692.0,0.0,0.0,0.0
8344dcfffffffff,161.0,0.0,0.0,0.0
8344ddfffffffff,915.0,0.0,0.0,0.0
8344defffffffff,264.0,0.0,0.0,0.0
8344e0fffffffff,375.0,7.0,0.0,0.0
8344e1fffffffff,34.0,0.0,0.0,0.0
8344e2fffffffff,532.0,14.0,0.0,0.0
8344e3fffffffff,177.0,0.0,0.0,0.0
8344e4fffffffff,211.0,0.0,0.0,0.0
8344e5fffffffff,407.0,0.0,0.0,0.0
8344e6fffffffff,1073.0,0.0,0.0,0.0
8344e8fffffffff,216.0,0.0,0.0,0.0
8344e9fffffffff,22.0,0.0,0.0,0.0
8344eafffffffff,110.0,0.0,0.0,0.0
8344ebfffffffff,28.0,0.0,0.0,0.0
8344ecfffffffff,36.0,0.0,0.0,0.0
8344edfffffffff,429.0,0.0,0.0,0.0
8344eefffffffff,424.0,0.0,0.0,0.0
8344f0fffffffff,2256.0,0.0,0.0,0.0
8344f1fffffffff,76.0,0.0,0.0,0.0
8344f3fffffffff,3953.0,0.0,0.0,0.0
8344f4fffffffff,5426.0,34.0,0.0,0.0
8344f5fffffffff,401.0,1.0,0.0,0.0
8344f6fffffffff,960.0,0.0,0.0,0.0
834501fffffffff,202.0,4.0,0.0,0.0
834504fffffffff,6.0,0.0,0.0,0.0
834505fffffffff,2284.0,47.0,0.0,0.0
834508fffffffff,9.0,0.0,0.0,0.0
834509fffffffff,1330.0,0.0,0.0,0.0
83450afffffffff,1158.0,0.0,0.0,0.0
83450bfffffffff,1094.0,0.0,0.0,0.0
83450cfffffffff,128.0,0.0,0.0,0.0
83450dfffffffff,17.0,0.0,0.0,0.0
83450efffffffff,298.0,0.0,0.0,0.0
834510fffffffff,1.0,0.0,0.0,0.0
834519fffffffff,57.0,0.0,0.0,0.0
83451bfffffffff,19.0,0.0,0.0,0.0
83451dfffffffff,21.0,0.0,0.0,0.0
834520fffffffff,782.0,10.0,0.0,0.0
834521fffffffff,1029.0,14.0,0.0,0.0
834522fffffffff,1746.0,0.0,0.0,0.0
834523fffffffff,1353.0,11.0,0.0,0.0
834524fffffffff,627.0,0.0,0.0,0.0
834525fffffffff,340.0,14.0,0.0,0.0
834526fffffffff,1431.0,0.0,0.0,0.0
834528fffffffff,204.0,27.0,0.0,0.0
834529fffffffff,55.0,9.0,0.0,0.0
83452afffffffff,5427.0,195.0,0.0,0.0
83452bfffffffff,135.0,4.0,0.0,0.0
83452cfffffffff,2297.0,94.0,0.0,0.0
83452dfffffffff,79.0,3.0,0.0,0.0
83452efffffffff,3110.0,52.0,0.0,0.0
834530fffffffff,28.0,0.0,0.0,0.0
834531fffffffff,1334.0,0.0,0.0,0.0
834532fffffffff,122.0,0.0,0.0,0.0
834533fffffffff,125.0,0.0,0.0,0.0
834534fffffffff,60.0,0.0,0.0,0.0
834535fffffffff,121.0,0.0,0.0,0.0
834536fffffffff,13.0,0.0,0.0,0.0
834549fffffffff,3.0,0.0,0.0,0.0
834554fffffffff,1.0,0.0,0.0,0.0
834564fffffffff,8.0,0.0,0.0,0.0
834569fffffffff,7.0,0.0,0.0,0.0
83456dfffffffff,18.0,0.0,0.0,0.0
834572fffffffff,1096.0,0.0,0.0,0.0
834574fffffffff,58.0,3.0,0.0,0.0
