cell_id,Accipiter striatus,Accipiter striatus [striatus Group],Accipiter striatus [velox Group],Accipiter striatus madrensis,Accipiter striatus chionogaster,Accipiter striatus ventralis,Accipiter striatus erythronemius
84264d9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84264dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84264e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84264e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84264e5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8426531ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426533ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
842653dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426547ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426551ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426555ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426557ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426567ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842658dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842659bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84265b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84265b5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84265c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84265d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84265dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84265e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426619ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426629ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426633ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426641ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8426645ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8426649ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842664bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842664dffffffff,16.0,0.0,7.0,0.0,0.0,0.0,0.0
8426657ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842665bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426661ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426669ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8426689ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842669bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84266b3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84266bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84266c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84266c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84266e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426711ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426733ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842675bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426801ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426813ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8426817ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426819ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
842681bffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8426851ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426853ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8426857ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426885ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426889ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842689dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84268b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84268bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84268cdffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
84268d5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84268dbffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84268ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426905ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
842690dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426929ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8426961ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426963ffffffff,59.0,0.0,6.0,0.0,0.0,0.0,0.0
8426969ffffffff,26.0,0.0,4.0,0.0,0.0,0.0,0.0
842696bffffffff,50.0,0.0,13.0,0.0,0.0,0.0,0.0
8426983ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426987ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
8426989ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
84269abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84269c1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84269c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84269d5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84269dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84269ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426a19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426a59ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426a87ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8426a8bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426a95ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426a97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426a9dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426aa7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426aa9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8426aabffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8426aadffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426ab3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426ab5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426ab9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8426abbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426ae7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426b23ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8426b69ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8426c3bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426c49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426c5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426c83ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426c89ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8426c95ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426c99ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426c9dffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8426cb1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426cbbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426cbdffffffff,9.0,0.0,2.0,0.0,0.0,0.0,0.0
8426cd7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426d15ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426d47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426d4bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426d5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426d6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426dd3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426e21ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426e5bffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8426e9bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426ec3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426ecbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426eddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426f25ffffffff,7.0,0.0,2.0,0.0,0.0,0.0,0.0
8426f2dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8426f49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426f6dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427007ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427023ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842702bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8427097ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8427117ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842711bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
842713bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8427183ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842718dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842719dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84271c9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84271cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427401ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8427407ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427409ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842740dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427411ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8427417ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8427419ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
842741bffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
842741dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8427421ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427437ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427439ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427453ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842745bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427463ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8427481ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8427483ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427485ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
8427487ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
842748bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842748dffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0
8427491ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427497ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8427499ffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0
842749bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842749dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84274abffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
84274b5ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84274b9ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84274c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84274c3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84274c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84274cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84274d1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84274d3ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84274d5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84274d7ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
84274d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84274dbffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
84274ddffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84274e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84274e3ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
84274e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84274ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427527ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8427541ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8427547ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842754bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427553ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842755bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427563ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427569ffffffff,221.0,0.0,55.0,0.0,0.0,0.0,0.0
8427581ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8427585ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427587ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842758dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8427591ffffffff,6.0,0.0,4.0,0.0,0.0,0.0,0.0
8427593ffffffff,20.0,0.0,2.0,0.0,0.0,0.0,0.0
8427595ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8427599ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842759bffffffff,173.0,0.0,1.0,0.0,0.0,0.0,0.0
842759dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84275a1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84275a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84275abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84275b5ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84275c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84275cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84275cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84275d1ffffffff,28.0,0.0,2.0,0.0,0.0,0.0,0.0
84275d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84275d7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84275d9ffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0
84275e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84275e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427631ffffffff,25.0,0.0,4.0,0.0,0.0,0.0,0.0
8427633ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842763bffffffff,7.0,0.0,1.0,0.0,0.0,0.0,0.0
8427685ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427687ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8427691ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84276a1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84276a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84276a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84276a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84276b1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84276b7ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84276bbffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84276bdffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84276d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84276e5ffffffff,8.0,0.0,4.0,0.0,0.0,0.0,0.0
84276edffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8427705ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427711ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8427715ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842771dffffffff,14.0,0.0,2.0,0.0,0.0,0.0,0.0
8427737ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
842773bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8427867ffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
84278b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8427925ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8427935ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
842793dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8427949ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842795bffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0
8427969ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a01ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a0bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427b13ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428021ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8428023ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
842802bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8428063ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428069ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842806dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8428111ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428139ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428143ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428155ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428181ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428183ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428189ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842818bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842818dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8428195ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842819dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84281a5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84281a7ffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0
84281b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
