cell_id,Zonotrichia leucophrys,Zonotrichia leucophrys leucophrys,Zonotrichia leucophrys oriantha,Zonotrichia leucophrys gambelii,Zonotrichia leucophrys nuttalli,Zonotrichia leucophrys pugetensis,Zonotrichia leucophrys leucophrys/oriantha,Zonotrichia leucophrys nuttalli/pugetensis
830e0bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e0efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e1dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e20fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e21fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e22fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e29fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e2dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e36fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e45fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e46fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e49fffffffff,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e4bfffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e4cfffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e4dfffffffff,718.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830e51fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e52fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e53fffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e56fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e5afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e5bfffffffff,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e60fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e62fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e63fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e69fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e6afffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e6cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e6efffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e74fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e76fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e80fffffffff,3547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e82fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e83fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e86fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e8dfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e8efffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e94fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e96fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e98fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eb3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec5fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec9fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ecafffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ecbfffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eccfffffffff,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ed0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830edbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ee1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ee2fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ee4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ee5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ee8fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ee9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eeafffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eebfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eecfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eedfffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eeefffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ef0fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ef1fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ef2fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ef3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830f0bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830f49fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830f4bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830f5afffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830f9afffffffff,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83120afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83120bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831211fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831213fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831214fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831215fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831218fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831219fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83121afffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83121bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83121efffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831221fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831223fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831225fffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831226fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831229fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83122efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831230fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831236fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831241fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831243fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831245fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831248fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83124bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83124dfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831250fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831251fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831252fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831253fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831254fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831256fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831258fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831259fffffffff,324.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
83125afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83125bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83125dfffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83125efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831260fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831263fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831266fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83126efffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831272fffffffff,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831275fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831280fffffffff,50.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
831281fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831282fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831284fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831285fffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831286fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831288fffffffff,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831289fffffffff,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83128afffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83128bfffffffff,361.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0
83128cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83128dfffffffff,105.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
83128efffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831290fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831294fffffffff,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
831298fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831299fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83129afffffffff,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
83129bfffffffff,66.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
83129cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83129dfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a2fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a3fffffffff,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8312a6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a8fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a9fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312aafffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312abfffffffff,259.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
8312adfffffffff,159.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0
8312b0fffffffff,373.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0
8312b1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b4fffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b6fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c0fffffffff,447.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0
8312c1fffffffff,2134.0,0.0,14.0,27.0,0.0,0.0,0.0,0.0
8312c2fffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c3fffffffff,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c4fffffffff,184.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0
8312c5fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c8fffffffff,896.0,0.0,31.0,6.0,0.0,0.0,0.0,0.0
8312c9fffffffff,103.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
8312cafffffffff,772.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
8312cbfffffffff,1593.0,0.0,188.0,9.0,0.0,0.0,0.0,0.0
8312ccfffffffff,2674.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0
8312cdfffffffff,292.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
8312cefffffffff,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d0fffffffff,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d1fffffffff,1777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d2fffffffff,156.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0
8312d3fffffffff,730.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8312d4fffffffff,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8312d5fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d6fffffffff,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d8fffffffff,383.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8312d9fffffffff,147.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0
8312dafffffffff,118.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
8312dbfffffffff,534.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
8312dcfffffffff,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ddfffffffff,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312defffffffff,1460.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
8312e0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e1fffffffff,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e2fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e3fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e5fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e8fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312eafffffffff,194.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8312ebfffffffff,32.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8312ecfffffffff,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312edfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312eefffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f0fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f1fffffffff,153.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
8312f2fffffffff,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8312f3fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f4fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f6fffffffff,584.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
831306fffffffff,28.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831311fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831313fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83131efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831320fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831328fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831329fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831333fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831336fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831343fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831349fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83134efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831350fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831352fffffffff,320.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
831353fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831380fffffffff,18.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
831382fffffffff,316.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0
831383fffffffff,656.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0
831384fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831385fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831386fffffffff,1769.0,0.0,0.0,876.0,0.0,0.0,0.0,0.0
831388fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831389fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83138afffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83138cfffffffff,219.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
83138dfffffffff,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
83138efffffffff,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
