cell_id,Mareca strepera,Mareca strepera strepera,Mareca strepera couesi
8214affffffffff,17.0,0.0,0.0
8214b7fffffffff,2.0,0.0,0.0
821597fffffffff,101.0,0.0,0.0
82159ffffffffff,5.0,0.0,0.0
8215b7fffffffff,52.0,0.0,0.0
821807fffffffff,7.0,0.0,0.0
82180ffffffffff,9.0,0.0,0.0
821827fffffffff,26.0,12.0,0.0
82182ffffffffff,354.0,30.0,0.0
821847fffffffff,47.0,15.0,0.0
82184ffffffffff,6632.0,35.0,0.0
82185ffffffffff,73.0,0.0,0.0
821867fffffffff,25.0,3.0,0.0
82186ffffffffff,209.0,4.0,0.0
821877fffffffff,134.0,43.0,0.0
821907fffffffff,3.0,0.0,0.0
82190ffffffffff,26.0,0.0,0.0
821927fffffffff,6.0,0.0,0.0
82192ffffffffff,65.0,11.0,0.0
821947fffffffff,7020.0,1012.0,0.0
82194ffffffffff,5747.0,464.0,0.0
821957fffffffff,1011.0,156.0,0.0
82195ffffffffff,4129.0,425.0,0.0
82196ffffffffff,3975.0,62.0,0.0
821977fffffffff,689.0,23.0,0.0
821b97fffffffff,4.0,0.0,0.0
821d27fffffffff,3.0,0.0,0.0
821e07fffffffff,1960.0,149.0,0.0
821e0ffffffffff,723.0,14.0,0.0
821e17fffffffff,464.0,10.0,0.0
821e1ffffffffff,616.0,21.0,0.0
821e27fffffffff,625.0,2.0,0.0
821e2ffffffffff,163.0,0.0,0.0
821e37fffffffff,2520.0,19.0,0.0
821e47fffffffff,20.0,0.0,0.0
821e57fffffffff,30.0,0.0,0.0
821e5ffffffffff,201.0,6.0,0.0
821e67fffffffff,18.0,0.0,0.0
821e6ffffffffff,5.0,0.0,0.0
821e77fffffffff,11.0,0.0,0.0
821e87fffffffff,127.0,5.0,0.0
821e8ffffffffff,3.0,1.0,0.0
821e97fffffffff,17.0,4.0,0.0
821ea7fffffffff,233.0,9.0,0.0
821eaffffffffff,34.0,0.0,0.0
821eb7fffffffff,4.0,0.0,0.0
821ec7fffffffff,468.0,47.0,0.0
821ecffffffffff,443.0,58.0,0.0
821ed7fffffffff,101.0,2.0,0.0
821edffffffffff,116.0,5.0,0.0
821ee7fffffffff,238.0,1.0,0.0
821eeffffffffff,363.0,86.0,0.0
821ef7fffffffff,14.0,0.0,0.0
821f07fffffffff,942.0,130.0,0.0
821f0ffffffffff,302.0,0.0,0.0
821f17fffffffff,862.0,20.0,0.0
821f1ffffffffff,882.0,45.0,0.0
821f27fffffffff,255.0,31.0,0.0
821f2ffffffffff,972.0,438.0,0.0
821f37fffffffff,511.0,83.0,0.0
821f47fffffffff,38.0,0.0,0.0
821f4ffffffffff,68.0,0.0,0.0
821f57fffffffff,190.0,0.0,0.0
821f5ffffffffff,118.0,0.0,0.0
821f67fffffffff,106.0,0.0,0.0
821f6ffffffffff,7.0,0.0,0.0
821f77fffffffff,266.0,2.0,0.0
821f87fffffffff,1604.0,56.0,0.0
821f8ffffffffff,1828.0,499.0,0.0
821f97fffffffff,179.0,81.0,0.0
821f9ffffffffff,144.0,22.0,0.0
821fa7fffffffff,964.0,55.0,0.0
821faffffffffff,1885.0,19.0,0.0
821fb7fffffffff,457.0,46.0,0.0
82200ffffffffff,17.0,3.0,0.0
822017fffffffff,11.0,1.0,0.0
82201ffffffffff,24.0,5.0,0.0
82202ffffffffff,1.0,0.0,0.0
82204ffffffffff,24.0,1.0,0.0
822057fffffffff,1.0,0.0,0.0
82205ffffffffff,10.0,0.0,0.0
822087fffffffff,9.0,0.0,0.0
82208ffffffffff,5.0,0.0,0.0
822097fffffffff,2.0,0.0,0.0
82209ffffffffff,19.0,0.0,0.0
8220a7fffffffff,2.0,0.0,0.0
8220affffffffff,2.0,0.0,0.0
8220b7fffffffff,18.0,0.0,0.0
8220e7fffffffff,92.0,19.0,0.0
8220f7fffffffff,7.0,0.0,0.0
822127fffffffff,16.0,0.0,0.0
82214ffffffffff,7.0,0.0,0.0
822157fffffffff,111.0,7.0,0.0
822177fffffffff,1.0,0.0,0.0
82219ffffffffff,18.0,0.0,0.0
8222d7fffffffff,2.0,0.0,0.0
8222effffffffff,11.0,0.0,0.0
822407fffffffff,49.0,0.0,0.0
82240ffffffffff,5.0,0.0,0.0
82241ffffffffff,1.0,0.0,0.0
822427fffffffff,25.0,0.0,0.0
82242ffffffffff,161.0,0.0,0.0
822437fffffffff,40.0,0.0,0.0
822447fffffffff,13.0,0.0,0.0
82244ffffffffff,30.0,0.0,0.0
822457fffffffff,13.0,0.0,0.0
822467fffffffff,189.0,0.0,0.0
82246ffffffffff,34.0,0.0,0.0
822477fffffffff,132.0,0.0,0.0
822487fffffffff,13.0,5.0,0.0
82248ffffffffff,26.0,4.0,0.0
82249ffffffffff,2.0,0.0,0.0
8224c7fffffffff,4.0,0.0,0.0
822507fffffffff,4.0,0.0,0.0
82250ffffffffff,8.0,0.0,0.0
822517fffffffff,119.0,0.0,0.0
822547fffffffff,101.0,0.0,0.0
822557fffffffff,10.0,0.0,0.0
82255ffffffffff,162.0,0.0,0.0
82256ffffffffff,2.0,2.0,0.0
822577fffffffff,20.0,0.0,0.0
8225a7fffffffff,20.0,2.0,0.0
8225affffffffff,27.0,0.0,0.0
8225b7fffffffff,37.0,6.0,0.0
822607fffffffff,1844.0,19.0,0.0
82260ffffffffff,2761.0,13.0,0.0
822617fffffffff,984.0,0.0,0.0
82261ffffffffff,1205.0,1.0,0.0
822627fffffffff,3151.0,0.0,0.0
82262ffffffffff,4428.0,0.0,0.0
822637fffffffff,3282.0,0.0,0.0
822647fffffffff,7802.0,0.0,0.0
82264ffffffffff,7294.0,0.0,0.0
822657fffffffff,10793.0,0.0,0.0
82265ffffffffff,4231.0,0.0,0.0
822667fffffffff,8353.0,0.0,0.0
82266ffffffffff,5776.0,3.0,0.0
822677fffffffff,2499.0,0.0,0.0
822687fffffffff,16842.0,0.0,0.0
82268ffffffffff,32859.0,0.0,0.0
822697fffffffff,12796.0,0.0,0.0
82269ffffffffff,6616.0,0.0,0.0
8226a7fffffffff,603.0,0.0,0.0
8226affffffffff,10960.0,3.0,0.0
8226b7fffffffff,1677.0,0.0,0.0
8226c7fffffffff,2598.0,0.0,0.0
8226cffffffffff,10415.0,0.0,0.0
8226d7fffffffff,1211.0,0.0,0.0
8226dffffffffff,3765.0,0.0,0.0
8226e7fffffffff,7513.0,0.0,0.0
8226effffffffff,2269.0,0.0,0.0
8226f7fffffffff,2661.0,0.0,0.0
822707fffffffff,2594.0,0.0,0.0
82270ffffffffff,209.0,0.0,0.0
822717fffffffff,2961.0,0.0,0.0
82271ffffffffff,2866.0,0.0,0.0
822747fffffffff,1356.0,0.0,0.0
82274ffffffffff,9940.0,0.0,0.0
822757fffffffff,1861.0,0.0,0.0
82275ffffffffff,12065.0,0.0,0.0
822767fffffffff,615.0,0.0,0.0
82276ffffffffff,1225.0,0.0,0.0
822777fffffffff,265.0,0.0,0.0
822787fffffffff,1723.0,0.0,0.0
82278ffffffffff,1359.0,0.0,0.0
822797fffffffff,3253.0,0.0,0.0
82279ffffffffff,1305.0,0.0,0.0
8227a7fffffffff,2503.0,0.0,0.0
8227affffffffff,3802.0,0.0,0.0
8227b7fffffffff,1394.0,0.0,0.0
822807fffffffff,4552.0,0.0,0.0
822817fffffffff,8616.0,0.0,0.0
82281ffffffffff,6431.0,469.0,0.0
822837fffffffff,49796.0,269.0,0.0
822887fffffffff,8754.0,2.0,0.0
82288ffffffffff,9239.0,0.0,0.0
822897fffffffff,4722.0,0.0,0.0
82289ffffffffff,3202.0,0.0,0.0
8228a7fffffffff,608.0,0.0,0.0
8228affffffffff,9619.0,0.0,0.0
8228b7fffffffff,5745.0,13.0,0.0
8228c7fffffffff,2367.0,0.0,0.0
8228d7fffffffff,34429.0,0.0,0.0
8228dffffffffff,13050.0,0.0,0.0
8228f7fffffffff,26339.0,0.0,0.0
822917fffffffff,4426.0,0.0,0.0
82291ffffffffff,194.0,0.0,0.0
822987fffffffff,3078.0,0.0,0.0
82298ffffffffff,8287.0,0.0,0.0
822997fffffffff,1015.0,5.0,0.0
82299ffffffffff,765.0,0.0,0.0
8229a7fffffffff,39588.0,0.0,0.0
8229affffffffff,9539.0,0.0,0.0
8229b7fffffffff,4098.0,1.0,0.0
822a07fffffffff,657.0,0.0,0.0
822a17fffffffff,35377.0,25.0,0.0
822a37fffffffff,17395.0,0.0,0.0
822a4ffffffffff,8.0,0.0,0.0
822a87fffffffff,3559.0,13.0,0.0
822a8ffffffffff,6218.0,0.0,0.0
822a97fffffffff,8792.0,0.0,0.0
822a9ffffffffff,1132.0,0.0,0.0
822aa7fffffffff,11765.0,1.0,0.0
822aaffffffffff,46893.0,159.0,0.0
822ab7fffffffff,26401.0,22.0,0.0
822ad7fffffffff,927.0,0.0,0.0
822af7fffffffff,13048.0,0.0,0.0
822b07fffffffff,1837.0,0.0,0.0
822b0ffffffffff,912.0,0.0,0.0
822b17fffffffff,3173.0,0.0,0.0
822b1ffffffffff,630.0,0.0,0.0
822b27fffffffff,692.0,0.0,0.0
822b2ffffffffff,40.0,0.0,0.0
822b37fffffffff,899.0,0.0,0.0
822b87fffffffff,4060.0,69.0,0.0
822b8ffffffffff,7985.0,0.0,0.0
822b97fffffffff,601.0,0.0,0.0
822b9ffffffffff,26319.0,368.0,0.0
822ba7fffffffff,2557.0,0.0,0.0
822baffffffffff,18990.0,0.0,0.0
822bb7fffffffff,203.0,0.0,0.0
822c07fffffffff,355.0,48.0,0.0
822c0ffffffffff,129.0,0.0,0.0
822c17fffffffff,13.0,0.0,0.0
822c1ffffffffff,4.0,0.0,0.0
822c27fffffffff,20.0,1.0,0.0
822c2ffffffffff,225.0,3.0,0.0
822c37fffffffff,25.0,4.0,0.0
822c4ffffffffff,1.0,0.0,0.0
822c67fffffffff,3.0,0.0,0.0
822c6ffffffffff,2.0,0.0,0.0
822c77fffffffff,17.0,0.0,0.0
822c87fffffffff,9.0,0.0,0.0
822c8ffffffffff,9.0,0.0,0.0
822c97fffffffff,323.0,4.0,0.0
822caffffffffff,7.0,0.0,0.0
822cc7fffffffff,89.0,0.0,0.0
822ccffffffffff,1.0,0.0,0.0
822cd7fffffffff,18.0,0.0,0.0
822ce7fffffffff,124.0,0.0,0.0
822cf7fffffffff,190.0,0.0,0.0
822d07fffffffff,143.0,5.0,0.0
822d17fffffffff,57.0,5.0,0.0
822d1ffffffffff,2.0,0.0,0.0
822d27fffffffff,7.0,0.0,0.0
822d37fffffffff,114.0,13.0,0.0
822d5ffffffffff,38.0,0.0,0.0
822d67fffffffff,10.0,0.0,0.0
822d77fffffffff,3.0,0.0,0.0
822d97fffffffff,2.0,0.0,0.0
822da7fffffffff,98.0,2.0,0.0
822daffffffffff,100.0,0.0,0.0
822db7fffffffff,866.0,155.0,0.0
822e17fffffffff,17.0,6.0,0.0
822e1ffffffffff,3.0,0.0,0.0
822e2ffffffffff,10.0,0.0,0.0
822e47fffffffff,7.0,2.0,0.0
822e67fffffffff,191.0,25.0,0.0
822e6ffffffffff,162.0,2.0,0.0
822e77fffffffff,40.0,5.0,0.0
822eaffffffffff,21.0,0.0,0.0
822ecffffffffff,4.0,0.0,0.0
822f5ffffffffff,379.0,57.0,0.0
823007fffffffff,8.0,0.0,0.0
823017fffffffff,6.0,0.0,0.0
82301ffffffffff,17.0,0.0,0.0
823027fffffffff,32.0,0.0,0.0
823037fffffffff,10.0,3.0,0.0
823087fffffffff,53.0,3.0,0.0
823097fffffffff,5.0,1.0,0.0
82309ffffffffff,294.0,56.0,0.0
8230a7fffffffff,3.0,1.0,0.0
8230affffffffff,7.0,2.0,0.0
8230c7fffffffff,115.0,0.0,0.0
8230cffffffffff,5.0,0.0,0.0
8230d7fffffffff,42.0,0.0,0.0
8230dffffffffff,13.0,0.0,0.0
8230e7fffffffff,405.0,0.0,0.0
8230effffffffff,18.0,0.0,0.0
82310ffffffffff,2.0,0.0,0.0
823117fffffffff,4.0,0.0,0.0
823127fffffffff,24.0,0.0,0.0
82312ffffffffff,3.0,0.0,0.0
823137fffffffff,4.0,0.0,0.0
823157fffffffff,1.0,0.0,0.0
82316ffffffffff,12.0,0.0,0.0
823187fffffffff,355.0,20.0,0.0
82318ffffffffff,75.0,0.0,0.0
82319ffffffffff,2.0,0.0,0.0
8231affffffffff,355.0,22.0,0.0
82344ffffffffff,2.0,0.0,0.0
82346ffffffffff,2.0,0.0,0.0
823817fffffffff,17.0,0.0,0.0
823827fffffffff,235.0,6.0,0.0
823837fffffffff,84.0,0.0,0.0
823867fffffffff,2.0,0.0,0.0
82386ffffffffff,16.0,0.0,0.0
823907fffffffff,3718.0,13.0,0.0
82390ffffffffff,4038.0,4.0,0.0
823917fffffffff,4921.0,97.0,0.0
82391ffffffffff,3500.0,78.0,0.0
823927fffffffff,1620.0,0.0,0.0
82392ffffffffff,6931.0,10.0,0.0
823937fffffffff,858.0,10.0,0.0
823947fffffffff,2078.0,0.0,0.0
823957fffffffff,856.0,0.0,0.0
82395ffffffffff,6.0,0.0,0.0
823967fffffffff,75.0,3.0,0.0
82396ffffffffff,388.0,27.0,0.0
823977fffffffff,2694.0,16.0,0.0
823987fffffffff,3.0,0.0,0.0
82398ffffffffff,29.0,8.0,0.0
823997fffffffff,6.0,1.0,0.0
8239affffffffff,71.0,4.0,0.0
823c07fffffffff,52.0,0.0,0.0
823c0ffffffffff,123.0,1.0,0.0
823c17fffffffff,32.0,0.0,0.0
823c1ffffffffff,649.0,0.0,0.0
823c37fffffffff,111.0,0.0,0.0
823c47fffffffff,6.0,0.0,0.0
823c57fffffffff,5.0,0.0,0.0
823c5ffffffffff,485.0,0.0,0.0
823c77fffffffff,6.0,0.0,0.0
823c87fffffffff,52.0,0.0,0.0
823c8ffffffffff,84.0,0.0,0.0
823c97fffffffff,78.0,0.0,0.0
823c9ffffffffff,227.0,0.0,0.0
823ca7fffffffff,41.0,0.0,0.0
823caffffffffff,114.0,2.0,0.0
823cb7fffffffff,775.0,0.0,0.0
823cc7fffffffff,75.0,0.0,0.0
823ccffffffffff,13.0,0.0,0.0
823cd7fffffffff,5.0,0.0,0.0
823cdffffffffff,1.0,0.0,0.0
823ce7fffffffff,483.0,0.0,0.0
823ceffffffffff,781.0,0.0,0.0
823cf7fffffffff,495.0,3.0,0.0
823d07fffffffff,58.0,0.0,0.0
823d17fffffffff,1298.0,0.0,0.0
823d27fffffffff,3.0,0.0,0.0
823d37fffffffff,368.0,0.0,0.0
823d87fffffffff,1058.0,0.0,0.0
823d8ffffffffff,106.0,0.0,0.0
823d97fffffffff,115.0,0.0,0.0
823d9ffffffffff,51.0,0.0,0.0
823da7fffffffff,2628.0,0.0,0.0
823daffffffffff,321.0,0.0,0.0
823db7fffffffff,358.0,0.0,0.0
823e5ffffffffff,1.0,0.0,0.0
823e6ffffffffff,122.0,6.0,0.0
823f2ffffffffff,18.0,0.0,0.0
823f37fffffffff,10.0,0.0,0.0
823f67fffffffff,45.0,0.0,0.0
823f6ffffffffff,22.0,0.0,0.0
823f77fffffffff,10.0,2.0,0.0
82401ffffffffff,12.0,2.0,0.0
824047fffffffff,67.0,0.0,0.0
82404ffffffffff,23.0,0.0,0.0
824057fffffffff,14.0,0.0,0.0
82405ffffffffff,26.0,0.0,0.0
824077fffffffff,6.0,1.0,0.0
82408ffffffffff,2.0,0.0,0.0
824097fffffffff,13.0,0.0,0.0
8240a7fffffffff,15.0,0.0,0.0
8240c7fffffffff,8.0,0.0,0.0
8240dffffffffff,21.0,9.0,0.0
8240e7fffffffff,71.0,4.0,0.0
824117fffffffff,2.0,0.0,0.0
82411ffffffffff,70.0,13.0,0.0
82415ffffffffff,1.0,0.0,0.0
824187fffffffff,2.0,0.0,0.0
824197fffffffff,35.0,25.0,0.0
82419ffffffffff,52.0,7.0,0.0
8241a7fffffffff,129.0,19.0,0.0
8241b7fffffffff,19.0,10.0,0.0
82424ffffffffff,193.0,0.0,0.0
824257fffffffff,84.0,0.0,0.0
82425ffffffffff,210.0,0.0,0.0
82426ffffffffff,77.0,0.0,0.0
8242c7fffffffff,1081.0,0.0,0.0
8242cffffffffff,1366.0,0.0,0.0
8242d7fffffffff,8.0,0.0,0.0
8242dffffffffff,472.0,0.0,0.0
8242e7fffffffff,4.0,0.0,0.0
8242effffffffff,93.0,0.0,0.0
824317fffffffff,3.0,0.0,0.0
82431ffffffffff,17.0,0.0,0.0
824327fffffffff,11.0,0.0,0.0
824337fffffffff,4.0,0.0,0.0
824367fffffffff,53.0,0.0,0.0
82438ffffffffff,43.0,9.0,0.0
8243a7fffffffff,174.0,6.0,0.0
8243affffffffff,271.0,1.0,0.0
824417fffffffff,187.0,0.0,0.0
82441ffffffffff,459.0,3.0,0.0
824447fffffffff,4336.0,0.0,0.0
82444ffffffffff,2250.0,0.0,0.0
824457fffffffff,1781.0,0.0,0.0
82445ffffffffff,1305.0,0.0,0.0
824467fffffffff,624.0,0.0,0.0
82446ffffffffff,9660.0,0.0,0.0
824477fffffffff,783.0,0.0,0.0
8244a7fffffffff,39.0,0.0,0.0
8244affffffffff,2880.0,15.0,0.0
8244c7fffffffff,1860.0,0.0,0.0
8244cffffffffff,3498.0,0.0,0.0
8244d7fffffffff,4511.0,0.0,0.0
8244dffffffffff,2323.0,0.0,0.0
8244e7fffffffff,1796.0,38.0,0.0
8244effffffffff,1107.0,0.0,0.0
8244f7fffffffff,930.0,0.0,0.0
824807fffffffff,26.0,0.0,0.0
82480ffffffffff,149.0,0.0,0.0
824817fffffffff,408.0,0.0,0.0
82481ffffffffff,185.0,0.0,0.0
824827fffffffff,92.0,0.0,0.0
82482ffffffffff,72.0,0.0,0.0
824837fffffffff,551.0,2.0,0.0
824847fffffffff,5.0,0.0,0.0
82484ffffffffff,115.0,0.0,0.0
824857fffffffff,174.0,0.0,0.0
82485ffffffffff,1609.0,1.0,0.0
824877fffffffff,5.0,0.0,0.0
824887fffffffff,4187.0,3.0,0.0
82488ffffffffff,2407.0,0.0,0.0
824897fffffffff,8130.0,10.0,0.0
82489ffffffffff,15353.0,0.0,0.0
8248a7fffffffff,618.0,53.0,0.0
8248affffffffff,124.0,0.0,0.0
8248b7fffffffff,17226.0,17.0,0.0
8248c7fffffffff,7087.0,0.0,0.0
8248cffffffffff,1849.0,0.0,0.0
8248d7fffffffff,1642.0,0.0,0.0
8248dffffffffff,6736.0,0.0,0.0
8248e7fffffffff,75.0,1.0,0.0
8248effffffffff,18262.0,9.0,0.0
8248f7fffffffff,637.0,0.0,0.0
824987fffffffff,465.0,1.0,0.0
82498ffffffffff,211.0,0.0,0.0
824997fffffffff,949.0,25.0,0.0
82499ffffffffff,74.0,7.0,0.0
8249affffffffff,316.0,4.0,0.0
8249b7fffffffff,1.0,0.0,0.0
824a27fffffffff,10.0,0.0,0.0
824b37fffffffff,13.0,10.0,0.0
824b57fffffffff,5.0,1.0,0.0
824b67fffffffff,23.0,3.0,0.0
824b77fffffffff,53.0,7.0,0.0
824b87fffffffff,80.0,9.0,0.0
824ba7fffffffff,972.0,35.0,0.0
824baffffffffff,2.0,1.0,0.0
824bb7fffffffff,808.0,71.0,0.0
824f4ffffffffff,6.0,0.0,0.0
82521ffffffffff,3.0,0.0,0.0
82524ffffffffff,9.0,1.0,0.0
825307fffffffff,2.0,0.0,0.0
82534ffffffffff,5.0,3.0,0.0
82536ffffffffff,8.0,0.0,0.0
825417fffffffff,3.0,0.0,0.0
826087fffffffff,30.0,0.0,0.0
82608ffffffffff,663.0,0.0,0.0
826097fffffffff,420.0,0.0,0.0
82609ffffffffff,487.0,0.0,0.0
8260a7fffffffff,29.0,0.0,0.0
8260affffffffff,32.0,0.0,0.0
8260b7fffffffff,488.0,0.0,0.0
82618ffffffffff,10.0,0.0,0.0
82619ffffffffff,5.0,0.0,0.0
826327fffffffff,12.0,0.0,0.0
826337fffffffff,19.0,0.0,0.0
826487fffffffff,3.0,0.0,0.0
826497fffffffff,35.0,0.0,0.0
82649ffffffffff,12.0,0.0,0.0
826947fffffffff,17.0,0.0,0.0
826d07fffffffff,25.0,0.0,0.0
826d37fffffffff,104.0,0.0,0.0
827acffffffffff,3.0,0.0,0.0
829697fffffffff,1.0,0.0,0.0
