cell_id,Ardea cinerea,Ardea cinerea cinerea/jouyi,Ardea cinerea firasa,Ardea cinerea monicae
841e6b3ffffffff,15.0,0.0,0.0,0.0
841e733ffffffff,2.0,0.0,0.0,0.0
841e745ffffffff,3.0,0.0,0.0,0.0
841e767ffffffff,2.0,0.0,0.0,0.0
841e805ffffffff,2.0,2.0,0.0,0.0
841ea03ffffffff,3.0,0.0,0.0,0.0
841ea09ffffffff,2.0,0.0,0.0,0.0
841ea0bffffffff,3.0,0.0,0.0,0.0
841ea49ffffffff,1.0,1.0,0.0,0.0
841ea53ffffffff,6.0,0.0,0.0,0.0
841ea55ffffffff,1.0,0.0,0.0,0.0
841ea93ffffffff,1.0,0.0,0.0,0.0
841ead9ffffffff,1.0,0.0,0.0,0.0
841ec09ffffffff,1.0,0.0,0.0,0.0
841ec0dffffffff,2.0,0.0,0.0,0.0
841ec1dffffffff,10.0,0.0,0.0,0.0
841ec47ffffffff,1.0,0.0,0.0,0.0
841ecc9ffffffff,2.0,0.0,0.0,0.0
841eccbffffffff,5.0,0.0,0.0,0.0
841ece9ffffffff,3.0,0.0,0.0,0.0
841eda1ffffffff,12.0,0.0,0.0,0.0
841eda3ffffffff,22.0,0.0,0.0,0.0
841eda7ffffffff,2.0,0.0,0.0,0.0
841ede7ffffffff,2.0,0.0,0.0,0.0
841ee37ffffffff,4.0,0.0,0.0,0.0
841ee91ffffffff,2.0,0.0,0.0,0.0
841eea3ffffffff,6.0,0.0,0.0,0.0
841eeb7ffffffff,3.0,0.0,0.0,0.0
841eee3ffffffff,1.0,0.0,0.0,0.0
841ef01ffffffff,1.0,0.0,0.0,0.0
841ef55ffffffff,2.0,2.0,0.0,0.0
841ef6bffffffff,2.0,2.0,0.0,0.0
841f199ffffffff,1.0,0.0,0.0,0.0
841f1a5ffffffff,39.0,39.0,0.0,0.0
841f1dbffffffff,1.0,0.0,0.0,0.0
841f283ffffffff,3.0,3.0,0.0,0.0
841f2a9ffffffff,2.0,2.0,0.0,0.0
841f2d7ffffffff,1.0,1.0,0.0,0.0
841f4e3ffffffff,5.0,0.0,0.0,0.0
841f607ffffffff,2.0,0.0,0.0,0.0
841f64dffffffff,2.0,0.0,0.0,0.0
841f715ffffffff,1.0,0.0,0.0,0.0
841f8b5ffffffff,2.0,2.0,0.0,0.0
841f8b7ffffffff,2.0,0.0,0.0,0.0
841f8e9ffffffff,8.0,0.0,0.0,0.0
841f983ffffffff,1.0,1.0,0.0,0.0
841f98bffffffff,2.0,2.0,0.0,0.0
841f99dffffffff,2.0,2.0,0.0,0.0
841fac5ffffffff,6.0,6.0,0.0,0.0
841fadbffffffff,10.0,10.0,0.0,0.0
841faddffffffff,1.0,1.0,0.0,0.0
841faebffffffff,5.0,5.0,0.0,0.0
841fb17ffffffff,2.0,0.0,0.0,0.0
841fb2dffffffff,2.0,0.0,0.0,0.0
8420163ffffffff,1.0,0.0,0.0,0.0
8420187ffffffff,10.0,0.0,0.0,0.0
8420333ffffffff,5.0,0.0,0.0,0.0
8420499ffffffff,2.0,2.0,0.0,0.0
842049bffffffff,2.0,2.0,0.0,0.0
8420a19ffffffff,3.0,0.0,0.0,0.0
8420aebffffffff,2.0,0.0,0.0,0.0
8420b13ffffffff,2.0,0.0,0.0,0.0
8420e69ffffffff,2.0,0.0,0.0,0.0
8420f59ffffffff,2.0,0.0,0.0,0.0
8421567ffffffff,2.0,0.0,0.0,0.0
8422db7ffffffff,2.0,0.0,0.0,0.0
8424213ffffffff,1.0,0.0,0.0,0.0
8424311ffffffff,1.0,0.0,0.0,0.0
842460dffffffff,1.0,0.0,0.0,0.0
8424829ffffffff,4.0,4.0,0.0,0.0
8425123ffffffff,4.0,4.0,0.0,0.0
8425131ffffffff,2.0,2.0,0.0,0.0
8425139ffffffff,1.0,1.0,0.0,0.0
8425505ffffffff,1.0,0.0,0.0,0.0
84255a3ffffffff,5.0,3.0,0.0,0.0
84255a7ffffffff,1.0,1.0,0.0,0.0
84255b7ffffffff,1.0,1.0,0.0,0.0
8425ac9ffffffff,7.0,7.0,0.0,0.0
8425acbffffffff,1.0,1.0,0.0,0.0
8425ae9ffffffff,2.0,2.0,0.0,0.0
842a4c1ffffffff,4.0,0.0,0.0,0.0
842aa9bffffffff,1.0,0.0,0.0,0.0
842b03bffffffff,31.0,0.0,0.0,0.0
842b055ffffffff,32.0,0.0,0.0,0.0
842b0a5ffffffff,20.0,0.0,0.0,0.0
842c043ffffffff,1.0,0.0,0.0,0.0
842c0b7ffffffff,4.0,0.0,0.0,0.0
842c193ffffffff,5.0,0.0,0.0,0.0
842c2a1ffffffff,9.0,0.0,0.0,0.0
842c42dffffffff,2.0,0.0,0.0,0.0
842c4cdffffffff,4.0,0.0,0.0,0.0
842c513ffffffff,8.0,0.0,0.0,0.0
842c56dffffffff,7.0,0.0,0.0,0.0
842c93bffffffff,2.0,0.0,0.0,0.0
842c9e9ffffffff,2.0,1.0,0.0,0.0
842ce4bffffffff,4.0,0.0,0.0,0.0
842ce51ffffffff,2.0,0.0,0.0,0.0
842d0e5ffffffff,1.0,0.0,0.0,0.0
842d14bffffffff,1.0,0.0,0.0,0.0
842d183ffffffff,1.0,0.0,0.0,0.0
842d303ffffffff,1.0,0.0,0.0,0.0
842d331ffffffff,2.0,0.0,0.0,0.0
842d641ffffffff,1.0,0.0,0.0,0.0
842da6bffffffff,2.0,2.0,0.0,0.0
842db03ffffffff,1.0,1.0,0.0,0.0
842db05ffffffff,6.0,2.0,0.0,0.0
842db0dffffffff,1.0,1.0,0.0,0.0
842db15ffffffff,2.0,0.0,0.0,0.0
842db1dffffffff,1.0,1.0,0.0,0.0
842db25ffffffff,1.0,1.0,0.0,0.0
842db2dffffffff,2.0,0.0,0.0,0.0
842db3dffffffff,1.0,0.0,0.0,0.0
842db63ffffffff,2.0,0.0,0.0,0.0
842db67ffffffff,2.0,0.0,0.0,0.0
842e137ffffffff,2.0,0.0,0.0,0.0
8430305ffffffff,2.0,0.0,0.0,0.0
8430833ffffffff,4.0,0.0,0.0,0.0
8430991ffffffff,9.0,0.0,0.0,0.0
8430995ffffffff,2.0,0.0,0.0,0.0
8430997ffffffff,7.0,0.0,0.0,0.0
84309b3ffffffff,10.0,0.0,0.0,0.0
84309d9ffffffff,11.0,0.0,0.0,0.0
8430e2bffffffff,3.0,3.0,0.0,0.0
8434261ffffffff,2.0,0.0,0.0,0.0
8434417ffffffff,1.0,1.0,0.0,0.0
84344cbffffffff,1.0,1.0,0.0,0.0
84344cdffffffff,2.0,2.0,0.0,0.0
8434691ffffffff,2.0,0.0,0.0,0.0
8434695ffffffff,2.0,2.0,0.0,0.0
8434697ffffffff,2.0,2.0,0.0,0.0
843469dffffffff,2.0,2.0,0.0,0.0
84346b5ffffffff,2.0,2.0,0.0,0.0
84346bbffffffff,1.0,1.0,0.0,0.0
8438105ffffffff,1.0,0.0,0.0,0.0
8438247ffffffff,2.0,0.0,0.0,0.0
8438259ffffffff,4.0,0.0,0.0,0.0
843825bffffffff,8.0,0.0,0.0,0.0
8438299ffffffff,2.0,0.0,0.0,0.0
84384e3ffffffff,2.0,0.0,0.0,0.0
8438625ffffffff,40.0,4.0,0.0,0.0
843862bffffffff,3.0,0.0,0.0,0.0
843862dffffffff,3.0,0.0,0.0,0.0
8438631ffffffff,2.0,0.0,0.0,0.0
843863dffffffff,1.0,0.0,0.0,0.0
8438711ffffffff,2.0,0.0,0.0,0.0
8438719ffffffff,2.0,0.0,0.0,0.0
8438739ffffffff,2.0,0.0,0.0,0.0
8438743ffffffff,2.0,0.0,0.0,0.0
8438753ffffffff,9.0,3.0,0.0,0.0
8438757ffffffff,1.0,0.0,0.0,0.0
843875bffffffff,22.0,0.0,0.0,0.0
8438c9dffffffff,2.0,0.0,0.0,0.0
8439001ffffffff,7.0,5.0,0.0,0.0
8439003ffffffff,49.0,28.0,0.0,0.0
8439005ffffffff,1.0,0.0,0.0,0.0
8439007ffffffff,7.0,2.0,0.0,0.0
843900bffffffff,43.0,43.0,0.0,0.0
843900dffffffff,4.0,0.0,0.0,0.0
8439011ffffffff,3.0,3.0,0.0,0.0
8439013ffffffff,2.0,2.0,0.0,0.0
8439015ffffffff,11.0,3.0,0.0,0.0
843901bffffffff,2.0,0.0,0.0,0.0
843901dffffffff,139.0,115.0,0.0,0.0
8439029ffffffff,9.0,0.0,0.0,0.0
843902bffffffff,5.0,1.0,0.0,0.0
8439031ffffffff,3.0,2.0,0.0,0.0
8439033ffffffff,1.0,0.0,0.0,0.0
8439039ffffffff,22.0,18.0,0.0,0.0
843903bffffffff,19.0,18.0,0.0,0.0
843903dffffffff,20.0,9.0,0.0,0.0
8439041ffffffff,7.0,0.0,0.0,0.0
8439043ffffffff,1.0,0.0,0.0,0.0
8439047ffffffff,46.0,0.0,0.0,0.0
843904bffffffff,10.0,0.0,0.0,0.0
843904dffffffff,1.0,0.0,0.0,0.0
8439057ffffffff,23.0,21.0,0.0,0.0
843905dffffffff,10.0,0.0,0.0,0.0
8439061ffffffff,21.0,11.0,0.0,0.0
8439063ffffffff,14.0,0.0,0.0,0.0
8439067ffffffff,3.0,0.0,0.0,0.0
8439069ffffffff,1.0,0.0,0.0,0.0
843906bffffffff,4.0,3.0,0.0,0.0
843906dffffffff,8.0,4.0,0.0,0.0
8439089ffffffff,6.0,6.0,0.0,0.0
843908bffffffff,3.0,3.0,0.0,0.0
843908dffffffff,5.0,5.0,0.0,0.0
84390c1ffffffff,2.0,2.0,0.0,0.0
84390c5ffffffff,3.0,3.0,0.0,0.0
84390cdffffffff,1.0,1.0,0.0,0.0
84390d1ffffffff,2.0,0.0,0.0,0.0
84390e3ffffffff,4.0,4.0,0.0,0.0
8439101ffffffff,41.0,0.0,0.0,0.0
8439103ffffffff,2.0,0.0,0.0,0.0
843910bffffffff,2.0,0.0,0.0,0.0
8439111ffffffff,2.0,0.0,0.0,0.0
8439115ffffffff,9.0,2.0,0.0,0.0
8439151ffffffff,1.0,0.0,0.0,0.0
8439153ffffffff,1.0,1.0,0.0,0.0
8439159ffffffff,35.0,31.0,0.0,0.0
843919dffffffff,2.0,0.0,0.0,0.0
84391abffffffff,2.0,0.0,0.0,0.0
84391d1ffffffff,3.0,0.0,0.0,0.0
84391ddffffffff,2.0,0.0,0.0,0.0
84391e1ffffffff,4.0,0.0,0.0,0.0
84391ebffffffff,2.0,0.0,0.0,0.0
8439221ffffffff,7.0,0.0,0.0,0.0
8439223ffffffff,3.0,0.0,0.0,0.0
8439227ffffffff,13.0,6.0,0.0,0.0
8439229ffffffff,1.0,0.0,0.0,0.0
8439235ffffffff,2.0,0.0,0.0,0.0
8439237ffffffff,2.0,0.0,0.0,0.0
8439239ffffffff,15.0,0.0,0.0,0.0
843923dffffffff,27.0,0.0,0.0,0.0
8439247ffffffff,2.0,0.0,0.0,0.0
8439253ffffffff,12.0,0.0,0.0,0.0
8439257ffffffff,1.0,1.0,0.0,0.0
843925bffffffff,3.0,0.0,0.0,0.0
8439285ffffffff,18.0,0.0,0.0,0.0
8439287ffffffff,6.0,0.0,0.0,0.0
843928dffffffff,8.0,0.0,0.0,0.0
843929bffffffff,2.0,2.0,0.0,0.0
843929dffffffff,2.0,0.0,0.0,0.0
84392a9ffffffff,9.0,0.0,0.0,0.0
84392abffffffff,2.0,0.0,0.0,0.0
84392b5ffffffff,3.0,0.0,0.0,0.0
84392b9ffffffff,2.0,0.0,0.0,0.0
84392bdffffffff,3.0,0.0,0.0,0.0
84392d9ffffffff,1.0,0.0,0.0,0.0
84392e3ffffffff,1.0,0.0,0.0,0.0
8439311ffffffff,8.0,0.0,0.0,0.0
8439313ffffffff,9.0,0.0,0.0,0.0
8439317ffffffff,4.0,0.0,0.0,0.0
843931bffffffff,13.0,0.0,0.0,0.0
8439331ffffffff,1.0,0.0,0.0,0.0
8439333ffffffff,9.0,9.0,0.0,0.0
8439337ffffffff,29.0,6.0,0.0,0.0
843933bffffffff,24.0,18.0,0.0,0.0
8439435ffffffff,6.0,6.0,0.0,0.0
8439441ffffffff,2.0,2.0,0.0,0.0
8439447ffffffff,19.0,19.0,0.0,0.0
8439459ffffffff,7.0,7.0,0.0,0.0
8439469ffffffff,4.0,4.0,0.0,0.0
843946dffffffff,88.0,78.0,0.0,0.0
8439541ffffffff,4.0,2.0,0.0,0.0
8439547ffffffff,12.0,0.0,0.0,0.0
8439567ffffffff,3.0,0.0,0.0,0.0
84395c1ffffffff,5.0,5.0,0.0,0.0
8439627ffffffff,1.0,0.0,0.0,0.0
8439701ffffffff,8.0,8.0,0.0,0.0
8439703ffffffff,2.0,2.0,0.0,0.0
8439707ffffffff,2.0,0.0,0.0,0.0
8439713ffffffff,2.0,2.0,0.0,0.0
843971dffffffff,8.0,8.0,0.0,0.0
8439721ffffffff,69.0,0.0,0.0,0.0
8439723ffffffff,2.0,0.0,0.0,0.0
8439729ffffffff,25.0,0.0,0.0,0.0
8439733ffffffff,62.0,56.0,0.0,0.0
8439739ffffffff,62.0,4.0,0.0,0.0
843973bffffffff,2.0,0.0,0.0,0.0
843973dffffffff,2.0,0.0,0.0,0.0
8439741ffffffff,4.0,4.0,0.0,0.0
8439743ffffffff,3.0,3.0,0.0,0.0
843974dffffffff,4.0,4.0,0.0,0.0
8439755ffffffff,2.0,2.0,0.0,0.0
8439759ffffffff,3.0,3.0,0.0,0.0
8439761ffffffff,1.0,0.0,0.0,0.0
8439763ffffffff,2.0,0.0,0.0,0.0
843c029ffffffff,5.0,0.0,0.0,0.0
843c02dffffffff,1.0,0.0,0.0,0.0
843c159ffffffff,7.0,7.0,0.0,0.0
843c199ffffffff,12.0,0.0,0.0,0.0
843c1b5ffffffff,24.0,0.0,0.0,0.0
843c1b9ffffffff,4.0,0.0,0.0,0.0
843c1c3ffffffff,6.0,2.0,0.0,0.0
843c1e7ffffffff,2.0,0.0,0.0,0.0
843c33bffffffff,3.0,0.0,0.0,0.0
843c33dffffffff,2.0,0.0,0.0,0.0
843c361ffffffff,5.0,0.0,0.0,0.0
843c36bffffffff,2.0,0.0,0.0,0.0
843c5a9ffffffff,2.0,2.0,0.0,0.0
843c885ffffffff,3.0,0.0,0.0,0.0
843c8a9ffffffff,3.0,0.0,0.0,0.0
843c8dbffffffff,1.0,0.0,0.0,0.0
843c8e5ffffffff,6.0,0.0,0.0,0.0
843c9d9ffffffff,20.0,0.0,0.0,0.0
843c9ddffffffff,5.0,0.0,0.0,0.0
843ca91ffffffff,1.0,0.0,0.0,0.0
843ca93ffffffff,4.0,0.0,0.0,0.0
843ca97ffffffff,6.0,0.0,0.0,0.0
843cab9ffffffff,3.0,0.0,0.0,0.0
843cb11ffffffff,2.0,0.0,0.0,0.0
843cb45ffffffff,1.0,1.0,0.0,0.0
843ccd3ffffffff,2.0,2.0,0.0,0.0
843ce11ffffffff,2.0,0.0,0.0,0.0
843ce15ffffffff,2.0,0.0,0.0,0.0
843ce45ffffffff,5.0,0.0,0.0,0.0
843cec1ffffffff,3.0,3.0,0.0,0.0
843cec3ffffffff,4.0,2.0,0.0,0.0
843cf21ffffffff,10.0,0.0,0.0,0.0
843cf29ffffffff,73.0,0.0,0.0,0.0
843cf2dffffffff,10.0,0.0,0.0,0.0
843cf41ffffffff,18.0,0.0,0.0,0.0
843cf43ffffffff,3.0,0.0,0.0,0.0
843cf47ffffffff,10.0,0.0,0.0,0.0
843cf69ffffffff,7.0,0.0,0.0,0.0
843d005ffffffff,1.0,0.0,0.0,0.0
843d137ffffffff,3.0,3.0,0.0,0.0
843d13dffffffff,3.0,0.0,0.0,0.0
843d147ffffffff,1.0,0.0,0.0,0.0
843d1edffffffff,2.0,0.0,0.0,0.0
843d22dffffffff,2.0,0.0,0.0,0.0
843d345ffffffff,2.0,0.0,0.0,0.0
843d34bffffffff,3.0,0.0,0.0,0.0
843d353ffffffff,3.0,0.0,0.0,0.0
843d35dffffffff,2.0,0.0,0.0,0.0
843d81bffffffff,5.0,0.0,0.0,0.0
843d851ffffffff,2.0,2.0,0.0,0.0
843d8b1ffffffff,1.0,0.0,0.0,0.0
843d8b9ffffffff,2.0,0.0,0.0,0.0
843d8c1ffffffff,2.0,0.0,0.0,0.0
843da11ffffffff,5.0,5.0,0.0,0.0
843da1dffffffff,6.0,4.0,0.0,0.0
843da37ffffffff,18.0,5.0,0.0,0.0
843dac9ffffffff,23.0,0.0,0.0,0.0
843dad1ffffffff,3.0,0.0,0.0,0.0
843daddffffffff,2.0,2.0,0.0,0.0
843db13ffffffff,1.0,0.0,0.0,0.0
843db67ffffffff,2.0,0.0,0.0,0.0
843e583ffffffff,1.0,0.0,0.0,0.0
843e689ffffffff,10.0,4.0,0.0,0.0
843e68dffffffff,7.0,7.0,0.0,0.0
843e6c9ffffffff,2.0,0.0,0.0,0.0
843e6cbffffffff,4.0,0.0,0.0,0.0
843f29bffffffff,2.0,0.0,0.0,0.0
843f4d3ffffffff,5.0,5.0,0.0,0.0
8441037ffffffff,2.0,2.0,0.0,0.0
84411cbffffffff,18.0,12.0,0.0,0.0
844142bffffffff,1.0,0.0,0.0,0.0
8441431ffffffff,2.0,0.0,0.0,0.0
8441a09ffffffff,1.0,0.0,0.0,0.0
8441a43ffffffff,1.0,0.0,0.0,0.0
8441a55ffffffff,1.0,0.0,0.0,0.0
8441b43ffffffff,4.0,0.0,0.0,0.0
8441b51ffffffff,2.0,2.0,0.0,0.0
8442c2dffffffff,7.0,0.0,0.0,0.0
8442c47ffffffff,1.0,1.0,0.0,0.0
8442c4bffffffff,1.0,1.0,0.0,0.0
8442c61ffffffff,3.0,0.0,0.0,0.0
8442cc5ffffffff,1.0,1.0,0.0,0.0
8442ce7ffffffff,2.0,0.0,0.0,0.0
8442ce9ffffffff,5.0,0.0,0.0,0.0
8442d13ffffffff,1.0,0.0,0.0,0.0
8442db5ffffffff,12.0,0.0,0.0,0.0
8443603ffffffff,1.0,0.0,0.0,0.0
8443a03ffffffff,11.0,11.0,0.0,0.0
8443a13ffffffff,41.0,41.0,0.0,0.0
8443a17ffffffff,1.0,1.0,0.0,0.0
8443a33ffffffff,6.0,6.0,0.0,0.0
8443a39ffffffff,1.0,1.0,0.0,0.0
8443a8dffffffff,1.0,1.0,0.0,0.0
8443ac1ffffffff,8.0,8.0,0.0,0.0
8443ac3ffffffff,8.0,8.0,0.0,0.0
8443acbffffffff,9.0,9.0,0.0,0.0
8443acdffffffff,16.0,16.0,0.0,0.0
8443ae5ffffffff,8.0,8.0,0.0,0.0
844b26dffffffff,59.0,0.0,0.0,0.0
844b349ffffffff,1.0,0.0,0.0,0.0
844b845ffffffff,13.0,0.0,0.0,0.0
844b849ffffffff,6.0,6.0,0.0,0.0
844b84dffffffff,2.0,0.0,0.0,0.0
844b86dffffffff,3.0,0.0,0.0,0.0
844b9cdffffffff,2.0,0.0,0.0,0.0
844ba03ffffffff,3.0,0.0,0.0,0.0
844ba05ffffffff,6.0,0.0,0.0,0.0
844ba07ffffffff,2.0,0.0,0.0,0.0
844ba0bffffffff,9.0,2.0,0.0,0.0
844ba11ffffffff,3.0,0.0,0.0,0.0
844ba15ffffffff,6.0,0.0,0.0,0.0
844ba1dffffffff,6.0,0.0,0.0,0.0
844ba29ffffffff,5.0,0.0,0.0,0.0
844ba2bffffffff,5.0,0.0,0.0,0.0
844ba2dffffffff,1.0,0.0,0.0,0.0
844ba39ffffffff,5.0,0.0,0.0,0.0
844ba3dffffffff,2.0,0.0,0.0,0.0
844ba57ffffffff,8.0,0.0,0.0,0.0
844ba67ffffffff,2.0,2.0,0.0,0.0
844bb11ffffffff,6.0,0.0,0.0,0.0
844bb17ffffffff,6.0,0.0,0.0,0.0
844bb19ffffffff,36.0,5.0,0.0,0.0
844bb51ffffffff,4.0,0.0,0.0,0.0
844bb53ffffffff,121.0,6.0,0.0,0.0
8452329ffffffff,2.0,0.0,0.0,0.0
84534d5ffffffff,2.0,2.0,0.0,0.0
84534d9ffffffff,2.0,2.0,0.0,0.0
8453633ffffffff,1.0,0.0,0.0,0.0
8454103ffffffff,3.0,0.0,0.0,3.0
8454139ffffffff,5.0,0.0,0.0,5.0
8454c41ffffffff,2.0,0.0,0.0,0.0
8454c43ffffffff,1.0,0.0,0.0,0.0
8454c51ffffffff,6.0,0.0,0.0,0.0
8454c53ffffffff,7.0,0.0,0.0,0.0
8454ea1ffffffff,2.0,0.0,0.0,0.0
8454ea5ffffffff,7.0,0.0,0.0,0.0
8454eadffffffff,2.0,0.0,0.0,0.0
8459741ffffffff,3.0,0.0,0.0,0.0
8459745ffffffff,1.0,0.0,0.0,0.0
845974dffffffff,2.0,0.0,0.0,0.0
845e437ffffffff,2.0,0.0,0.0,0.0
845e5ddffffffff,5.0,0.0,0.0,0.0
845e705ffffffff,5.0,0.0,0.0,0.0
845e71bffffffff,2.0,0.0,0.0,0.0
845e729ffffffff,5.0,0.0,0.0,0.0
845e72bffffffff,12.0,0.0,0.0,0.0
845f583ffffffff,27.0,0.0,0.0,0.0
845f5bdffffffff,22.0,0.0,0.0,0.0
846004dffffffff,32.0,0.0,0.0,0.0
8460061ffffffff,1.0,0.0,0.0,0.0
8460067ffffffff,3.0,0.0,0.0,0.0
8460069ffffffff,2.0,0.0,0.0,0.0
846012bffffffff,2.0,0.0,0.0,0.0
8460139ffffffff,3.0,0.0,0.0,0.0
8460145ffffffff,1.0,0.0,0.0,0.0
8460151ffffffff,3.0,0.0,0.0,0.0
8460155ffffffff,2.0,0.0,0.0,0.0
8460157ffffffff,2.0,0.0,0.0,0.0
8460159ffffffff,11.0,0.0,0.0,0.0
8460169ffffffff,3.0,0.0,0.0,0.0
846016dffffffff,3.0,0.0,0.0,0.0
84601cdffffffff,1.0,0.0,0.0,0.0
84601e9ffffffff,1.0,0.0,0.0,0.0
8460221ffffffff,23.0,0.0,0.0,0.0
8460225ffffffff,2.0,0.0,0.0,0.0
8460227ffffffff,142.0,0.0,0.0,0.0
8460229ffffffff,9.0,0.0,0.0,0.0
8460263ffffffff,18.0,0.0,0.0,0.0
8460307ffffffff,10.0,0.0,0.0,0.0
8460313ffffffff,28.0,0.0,0.0,0.0
8460315ffffffff,17.0,2.0,0.0,0.0
846031bffffffff,1.0,0.0,0.0,0.0
8460321ffffffff,49.0,0.0,0.0,0.0
8460323ffffffff,4.0,0.0,0.0,0.0
8460325ffffffff,4.0,0.0,0.0,0.0
8460329ffffffff,2.0,0.0,0.0,0.0
8460331ffffffff,9.0,0.0,0.0,0.0
8460339ffffffff,38.0,0.0,0.0,0.0
846033bffffffff,2.0,0.0,0.0,0.0
8460343ffffffff,2.0,0.0,0.0,0.0
8460353ffffffff,10.0,0.0,0.0,0.0
8460369ffffffff,5.0,0.0,0.0,0.0
846036dffffffff,9.0,0.0,0.0,0.0
8460817ffffffff,1.0,0.0,0.0,0.0
8460885ffffffff,9.0,0.0,0.0,0.0
84608b1ffffffff,2.0,0.0,0.0,0.0
