cell_id,Cardellina pusilla,Cardellina pusilla pileolata,Cardellina pusilla pusilla,Cardellina pusilla chryseola
8212e7fffffffff,38.0,0.0,0.0,0.0
8212effffffffff,399.0,0.0,0.0,0.0
8212f7fffffffff,339.0,0.0,0.0,0.0
821307fffffffff,6.0,0.0,0.0,0.0
821317fffffffff,4.0,0.0,0.0,0.0
821347fffffffff,1.0,0.0,0.0,0.0
821357fffffffff,13.0,0.0,0.0,0.0
821387fffffffff,2292.0,0.0,0.0,0.0
82138ffffffffff,504.0,0.0,0.0,0.0
821397fffffffff,706.0,0.0,0.0,0.0
82139ffffffffff,1094.0,0.0,0.0,0.0
8213a7fffffffff,13.0,0.0,0.0,0.0
8213affffffffff,17.0,0.0,0.0,0.0
8213b7fffffffff,119.0,0.0,0.0,0.0
821aa7fffffffff,1235.0,0.0,0.0,0.0
821ab7fffffffff,56.0,0.0,0.0,0.0
821b87fffffffff,52.0,0.0,0.0,0.0
821b97fffffffff,14.0,0.0,0.0,0.0
821b9ffffffffff,297.0,0.0,0.0,0.0
821bb7fffffffff,23.0,0.0,0.0,0.0
821d27fffffffff,75.0,0.0,0.0,0.0
8222dffffffffff,79.0,0.0,0.0,0.0
822607fffffffff,207.0,0.0,0.0,0.0
82260ffffffffff,469.0,0.0,5.0,0.0
822617fffffffff,109.0,0.0,0.0,0.0
82261ffffffffff,28.0,0.0,0.0,0.0
822627fffffffff,779.0,0.0,0.0,0.0
82262ffffffffff,1497.0,0.0,0.0,0.0
822637fffffffff,126.0,0.0,0.0,0.0
822647fffffffff,822.0,0.0,0.0,0.0
82264ffffffffff,298.0,0.0,0.0,0.0
822657fffffffff,2132.0,0.0,0.0,0.0
82265ffffffffff,298.0,0.0,0.0,0.0
822667fffffffff,6055.0,0.0,0.0,0.0
82266ffffffffff,475.0,0.0,0.0,0.0
822677fffffffff,230.0,0.0,0.0,0.0
822687fffffffff,7598.0,0.0,0.0,0.0
82268ffffffffff,7694.0,0.0,0.0,0.0
822697fffffffff,2598.0,0.0,0.0,0.0
82269ffffffffff,3575.0,0.0,0.0,0.0
8226a7fffffffff,187.0,0.0,0.0,0.0
8226affffffffff,4409.0,0.0,0.0,0.0
8226b7fffffffff,662.0,0.0,0.0,0.0
8226c7fffffffff,142.0,0.0,0.0,0.0
8226cffffffffff,712.0,0.0,0.0,0.0
8226d7fffffffff,1203.0,0.0,0.0,0.0
8226dffffffffff,611.0,0.0,0.0,0.0
8226e7fffffffff,454.0,0.0,0.0,0.0
8226effffffffff,382.0,0.0,0.0,0.0
8226f7fffffffff,1623.0,0.0,0.0,0.0
822707fffffffff,484.0,0.0,0.0,0.0
82270ffffffffff,247.0,0.0,0.0,0.0
822717fffffffff,145.0,0.0,0.0,0.0
82271ffffffffff,401.0,0.0,0.0,0.0
822727fffffffff,4.0,0.0,0.0,0.0
82272ffffffffff,20.0,0.0,0.0,0.0
822737fffffffff,5.0,0.0,0.0,0.0
822747fffffffff,935.0,0.0,0.0,0.0
82274ffffffffff,2531.0,0.0,0.0,0.0
822757fffffffff,2329.0,0.0,0.0,0.0
82275ffffffffff,4230.0,0.0,0.0,0.0
822767fffffffff,434.0,0.0,0.0,0.0
82276ffffffffff,1711.0,0.0,0.0,0.0
822777fffffffff,256.0,0.0,0.0,0.0
822787fffffffff,197.0,0.0,0.0,0.0
82278ffffffffff,102.0,0.0,0.0,0.0
822797fffffffff,851.0,0.0,0.0,0.0
82279ffffffffff,158.0,0.0,0.0,0.0
8227a7fffffffff,104.0,0.0,0.0,0.0
8227affffffffff,322.0,0.0,0.0,0.0
8227b7fffffffff,80.0,0.0,0.0,0.0
822807fffffffff,5427.0,0.0,0.0,68.0
822817fffffffff,3901.0,0.0,0.0,67.0
82281ffffffffff,5581.0,0.0,0.0,59.0
822837fffffffff,46050.0,0.0,0.0,5575.0
822887fffffffff,1497.0,0.0,0.0,0.0
82288ffffffffff,2618.0,0.0,0.0,0.0
822897fffffffff,1617.0,0.0,0.0,0.0
82289ffffffffff,882.0,0.0,0.0,0.0
8228a7fffffffff,421.0,17.0,0.0,0.0
8228affffffffff,3680.0,4.0,0.0,0.0
8228b7fffffffff,646.0,0.0,0.0,0.0
8228c7fffffffff,3217.0,0.0,0.0,0.0
8228cffffffffff,39.0,0.0,0.0,0.0
8228d7fffffffff,22651.0,0.0,0.0,0.0
8228dffffffffff,8164.0,0.0,0.0,0.0
8228e7fffffffff,52.0,0.0,0.0,0.0
8228f7fffffffff,19751.0,0.0,0.0,0.0
822917fffffffff,2803.0,0.0,0.0,65.0
82291ffffffffff,3476.0,0.0,0.0,2047.0
822987fffffffff,3944.0,0.0,0.0,15.0
82298ffffffffff,5365.0,0.0,0.0,129.0
822997fffffffff,552.0,0.0,0.0,0.0
82299ffffffffff,71.0,0.0,0.0,0.0
8229a7fffffffff,33947.0,0.0,0.0,310.0
8229affffffffff,10639.0,0.0,0.0,379.0
8229b7fffffffff,3796.0,1.0,0.0,0.0
822a07fffffffff,13.0,0.0,0.0,0.0
822a17fffffffff,4717.0,0.0,0.0,0.0
822a37fffffffff,5628.0,0.0,5.0,0.0
822a4ffffffffff,9.0,0.0,0.0,0.0
822a87fffffffff,558.0,0.0,1.0,0.0
822a8ffffffffff,280.0,0.0,0.0,0.0
822a97fffffffff,1390.0,0.0,0.0,0.0
822a9ffffffffff,112.0,0.0,0.0,0.0
822aa7fffffffff,1926.0,0.0,0.0,0.0
822aaffffffffff,2563.0,0.0,0.0,0.0
822ab7fffffffff,15247.0,0.0,7.0,0.0
822ad7fffffffff,5.0,0.0,0.0,0.0
822af7fffffffff,64.0,0.0,0.0,0.0
822b07fffffffff,345.0,0.0,0.0,0.0
822b0ffffffffff,305.0,0.0,0.0,0.0
822b17fffffffff,1450.0,0.0,0.0,0.0
822b1ffffffffff,1579.0,0.0,0.0,0.0
822b27fffffffff,207.0,0.0,0.0,0.0
822b2ffffffffff,68.0,0.0,0.0,0.0
822b37fffffffff,614.0,0.0,0.0,0.0
822b87fffffffff,1136.0,0.0,89.0,0.0
822b8ffffffffff,1230.0,0.0,0.0,0.0
822b97fffffffff,503.0,0.0,0.0,0.0
822b9ffffffffff,4363.0,0.0,27.0,0.0
822ba7fffffffff,918.0,0.0,0.0,0.0
822baffffffffff,4579.0,0.0,0.0,0.0
822bb7fffffffff,285.0,0.0,0.0,0.0
824447fffffffff,1799.0,0.0,0.0,0.0
82444ffffffffff,125.0,0.0,0.0,0.0
824457fffffffff,111.0,0.0,0.0,0.0
82445ffffffffff,16.0,0.0,0.0,0.0
824467fffffffff,203.0,0.0,0.0,0.0
82446ffffffffff,3237.0,0.0,0.0,0.0
824477fffffffff,843.0,0.0,0.0,0.0
8244c7fffffffff,6.0,0.0,0.0,0.0
8244cffffffffff,97.0,0.0,0.0,0.0
8244d7fffffffff,20.0,0.0,0.0,0.0
8244dffffffffff,158.0,0.0,0.0,0.0
8244e7fffffffff,55.0,0.0,0.0,0.0
8244effffffffff,16.0,0.0,0.0,0.0
824507fffffffff,9.0,0.0,0.0,0.0
824527fffffffff,5016.0,0.0,0.0,0.0
82452ffffffffff,2099.0,0.0,0.0,0.0
824537fffffffff,622.0,0.0,0.0,0.0
82454ffffffffff,3.0,0.0,0.0,0.0
824807fffffffff,378.0,0.0,0.0,0.0
82480ffffffffff,1507.0,0.0,0.0,0.0
824817fffffffff,759.0,0.0,0.0,0.0
82481ffffffffff,98.0,0.0,0.0,0.0
824827fffffffff,382.0,0.0,0.0,0.0
82482ffffffffff,371.0,0.0,0.0,0.0
824837fffffffff,6772.0,0.0,0.0,0.0
824847fffffffff,289.0,0.0,0.0,0.0
82484ffffffffff,134.0,0.0,0.0,0.0
824857fffffffff,181.0,0.0,0.0,0.0
82485ffffffffff,2023.0,0.0,0.0,29.0
824877fffffffff,270.0,0.0,0.0,0.0
824887fffffffff,520.0,0.0,0.0,0.0
82488ffffffffff,1420.0,0.0,0.0,0.0
824897fffffffff,2869.0,0.0,0.0,0.0
82489ffffffffff,3363.0,0.0,0.0,0.0
8248a7fffffffff,1584.0,0.0,0.0,0.0
8248affffffffff,2515.0,0.0,0.0,0.0
8248b7fffffffff,9554.0,0.0,0.0,0.0
8248c7fffffffff,6847.0,0.0,0.0,0.0
8248cffffffffff,2367.0,6.0,0.0,0.0
8248d7fffffffff,2679.0,0.0,0.0,0.0
8248dffffffffff,8690.0,0.0,0.0,0.0
8248e7fffffffff,414.0,0.0,0.0,0.0
8248effffffffff,27286.0,0.0,0.0,0.0
8248f7fffffffff,1241.0,0.0,0.0,0.0
824987fffffffff,2942.0,0.0,0.0,0.0
82498ffffffffff,221.0,0.0,0.0,0.0
824997fffffffff,16327.0,0.0,10.0,0.0
82499ffffffffff,1302.0,0.0,0.0,0.0
8249a7fffffffff,76.0,0.0,0.0,0.0
8249affffffffff,4952.0,0.0,0.0,0.0
8249b7fffffffff,1124.0,0.0,0.0,0.0
8266a7fffffffff,105.0,0.0,0.0,0.0
8266b7fffffffff,15553.0,0.0,0.0,0.0
826797fffffffff,17.0,0.0,0.0,0.0
82679ffffffffff,73.0,0.0,0.0,0.0
826d07fffffffff,334.0,0.0,0.0,0.0
826d17fffffffff,1058.0,0.0,0.0,0.0
826d27fffffffff,3093.0,0.0,0.0,0.0
826d2ffffffffff,18899.0,0.0,0.0,0.0
826d37fffffffff,8549.0,0.0,0.0,0.0
826d67fffffffff,7651.0,0.0,0.0,0.0
826d6ffffffffff,10208.0,0.0,0.0,0.0
826d77fffffffff,1030.0,0.0,0.0,0.0
