cell_id,Phalacrocorax carbo,Phalacrocorax carbo carbo,Phalacrocorax carbo novaehollandiae,Phalacrocorax carbo sinensis/hanedae,Phalacrocorax carbo maroccanus,Phalacrocorax carbo lucidus,Phalacrocorax carbo carbo/sinensis
821ef7fffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0
821f07fffffffff,16.0,0.0,0.0,11.0,0.0,0.0,0.0
821f0ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821f1ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
821f27fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
821f2ffffffffff,10.0,0.0,0.0,10.0,0.0,0.0,0.0
821f67fffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
821f77fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
821f87fffffffff,16.0,0.0,0.0,1.0,0.0,0.0,0.0
821f8ffffffffff,13.0,0.0,0.0,9.0,0.0,0.0,4.0
821f97fffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
821f9ffffffffff,23.0,1.0,0.0,4.0,0.0,0.0,0.0
821faffffffffff,11.0,0.0,0.0,9.0,0.0,0.0,0.0
821fb7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
822037fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82204ffffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8220a7fffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
8220e7fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
822157fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82242ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
822437fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
822517fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
822557fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822a07fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
822a17fffffffff,591.0,35.0,0.0,0.0,0.0,0.0,0.0
822a1ffffffffff,15.0,1.0,0.0,0.0,0.0,0.0,0.0
822a37fffffffff,806.0,106.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822a8ffffffffff,61.0,2.0,0.0,0.0,0.0,0.0,0.0
822aa7fffffffff,29.0,18.0,0.0,0.0,0.0,0.0,0.0
822aaffffffffff,1062.0,173.0,0.0,0.0,0.0,0.0,0.0
822ab7fffffffff,149.0,5.0,0.0,0.0,0.0,0.0,0.0
822ad7fffffffff,188.0,4.0,0.0,0.0,0.0,0.0,0.0
822af7fffffffff,422.0,17.0,0.0,0.0,0.0,0.0,0.0
822b07fffffffff,50.0,2.0,0.0,0.0,0.0,0.0,0.0
822b0ffffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
822b17fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
822b1ffffffffff,441.0,109.0,0.0,0.0,0.0,0.0,0.0
822b27fffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
822b8ffffffffff,24.0,1.0,0.0,0.0,0.0,0.0,0.0
822b9ffffffffff,161.0,19.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,116.0,0.0,0.0,0.0,0.0,0.0,0.0
822c0ffffffffff,143.0,0.0,0.0,4.0,0.0,0.0,0.0
822c1ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822c27fffffffff,90.0,0.0,0.0,90.0,0.0,0.0,0.0
822c2ffffffffff,27.0,0.0,0.0,27.0,0.0,0.0,0.0
822c4ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822c57fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
822c5ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822c97fffffffff,12.0,0.0,0.0,6.0,0.0,0.0,0.0
822cc7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
822ce7fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
822d07fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822d0ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822d1ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822d37fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
822d67fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
822da7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
822db7fffffffff,59.0,0.0,0.0,15.0,0.0,0.0,0.0
822e67fffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
822f5ffffffffff,12.0,0.0,0.0,3.0,0.0,0.0,0.0
823087fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
82309ffffffffff,55.0,0.0,0.0,32.0,0.0,0.0,0.0
8230c7fffffffff,23.0,0.0,0.0,1.0,0.0,0.0,0.0
8230e7fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
82311ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
823427fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82344ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
823467fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82346ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
823817fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82382ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
823867fffffffff,19.0,0.0,0.0,4.0,0.0,0.0,0.0
82386ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
823877fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8238e7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823907fffffffff,344.0,1.0,0.0,95.0,0.0,0.0,0.0
82390ffffffffff,8.0,0.0,0.0,3.0,0.0,0.0,0.0
823917fffffffff,158.0,1.0,0.0,9.0,0.0,0.0,0.0
82391ffffffffff,70.0,2.0,0.0,14.0,0.0,0.0,4.0
823927fffffffff,154.0,4.0,0.0,0.0,0.0,0.0,0.0
82392ffffffffff,49.0,7.0,0.0,3.0,0.0,0.0,0.0
823937fffffffff,57.0,3.0,0.0,0.0,0.0,0.0,0.0
823947fffffffff,55.0,3.0,0.0,8.0,0.0,0.0,2.0
823957fffffffff,6.0,0.0,0.0,1.0,0.0,0.0,0.0
82395ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82396ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
823977fffffffff,118.0,4.0,0.0,16.0,0.0,0.0,0.0
8239affffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
823c07fffffffff,10.0,0.0,0.0,1.0,0.0,0.0,0.0
823c17fffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
823c1ffffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
823c37fffffffff,13.0,0.0,0.0,3.0,0.0,0.0,0.0
823c57fffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
823c5ffffffffff,16.0,0.0,0.0,1.0,0.0,0.0,0.0
823c87fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
823c8ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
823c9ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823caffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
823cb7fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
823cc7fffffffff,21.0,0.0,0.0,2.0,0.0,0.0,0.0
823ce7fffffffff,7.0,0.0,0.0,1.0,0.0,0.0,0.0
823ceffffffffff,23.0,0.0,0.0,4.0,0.0,0.0,0.0
823cf7fffffffff,161.0,0.0,0.0,0.0,0.0,0.0,0.0
823d07fffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
823d17fffffffff,32.0,0.0,0.0,7.0,0.0,0.0,0.0
823d1ffffffffff,8.0,0.0,0.0,2.0,0.0,0.0,0.0
823d37fffffffff,31.0,0.0,0.0,1.0,0.0,0.0,0.0
823d87fffffffff,113.0,0.0,0.0,77.0,0.0,0.0,0.0
823d8ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
823d97fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
823da7fffffffff,32.0,0.0,0.0,22.0,0.0,0.0,0.0
823daffffffffff,86.0,0.0,0.0,67.0,0.0,0.0,0.0
823db7fffffffff,15.0,0.0,0.0,5.0,0.0,0.0,0.0
823e47fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
823e67fffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
823e6ffffffffff,25.0,0.0,0.0,11.0,0.0,1.0,0.0
823f4ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
823f67fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
823f77fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82405ffffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
82411ffffffffff,16.0,0.0,0.0,2.0,0.0,0.0,0.0
824197fffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0
8241a7fffffffff,25.0,0.0,0.0,10.0,0.0,0.0,0.0
8241b7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
824237fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82424ffffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
824257fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82426ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8242c7fffffffff,22.0,0.0,0.0,2.0,0.0,0.0,0.0
8242cffffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8242effffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82431ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
824367fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8243a7fffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
8243affffffffff,66.0,0.0,0.0,2.0,0.0,0.0,0.0
82441ffffffffff,99.0,13.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,27.0,2.0,0.0,0.0,0.0,0.0,0.0
8244affffffffff,38.0,2.0,0.0,0.0,0.0,0.0,0.0
8244c7fffffffff,74.0,16.0,0.0,0.0,0.0,0.0,0.0
8244d7fffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0
8244dffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8244e7fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8244effffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
824b57fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
824b87fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824b9ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
824ba7fffffffff,64.0,0.0,0.0,5.0,0.0,0.0,0.0
824bb7fffffffff,262.0,0.0,0.0,10.0,0.0,0.0,0.0
825237fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82534ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
825367fffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
8253b7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
825417fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82541ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8254affffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0
8254c7fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
826007fffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0
826017fffffffff,80.0,0.0,0.0,33.0,0.0,0.0,0.0
82601ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
826027fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0
826037fffffffff,194.0,0.0,0.0,10.0,0.0,0.0,0.0
82608ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
826097fffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
82609ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8260affffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8260b7fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
826107fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82618ffffffffff,56.0,0.0,0.0,3.0,0.0,0.0,0.0
8261affffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
826437fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
826497fffffffff,119.0,0.0,0.0,11.0,0.0,0.0,0.0
8264b7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
826527fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
82658ffffffffff,38.0,0.0,0.0,18.0,0.0,0.0,0.0
826597fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
826817fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82682ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82696ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
826ac7fffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0
826acffffffffff,9.0,0.0,0.0,0.0,0.0,9.0,0.0
8272dffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
827a47fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
827a4ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
827a6ffffffffff,9.0,0.0,0.0,0.0,0.0,3.0,0.0
829457fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
829487fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8294effffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82975ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
829c5ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
829d27fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
829f57fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82ac97fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82aca7fffffffff,14.0,0.0,0.0,0.0,0.0,14.0,0.0
82ad37fffffffff,16.0,0.0,0.0,0.0,0.0,13.0,0.0
82ba6ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82bb2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82bb37fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
82bc1ffffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
82bc4ffffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
82bc57fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82bc6ffffffffff,15.0,0.0,0.0,0.0,0.0,13.0,0.0
82bcc7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82bcd7fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
82bcdffffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0
82be0ffffffffff,29.0,0.0,1.0,0.0,0.0,0.0,0.0
82be1ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82be2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82be47fffffffff,15.0,0.0,1.0,0.0,0.0,0.0,0.0
82be4ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82be67fffffffff,98.0,0.0,89.0,0.0,0.0,0.0,0.0
82be6ffffffffff,11.0,0.0,9.0,0.0,0.0,0.0,0.0
82be77fffffffff,100.0,0.0,25.0,0.0,0.0,0.0,0.0
82be8ffffffffff,15.0,0.0,2.0,0.0,0.0,0.0,0.0
82beaffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
82beeffffffffff,5.0,0.0,4.0,0.0,0.0,0.0,0.0
82bef7fffffffff,5.0,0.0,3.0,0.0,0.0,0.0,0.0
82bf4ffffffffff,6.0,0.0,4.0,0.0,0.0,0.0,0.0
82da87fffffffff,107.0,0.0,103.0,0.0,0.0,0.0,0.0
82da97fffffffff,4.0,0.0,3.0,0.0,0.0,0.0,0.0
82daaffffffffff,56.0,0.0,11.0,0.0,0.0,0.0,0.0
82dab7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
