cell_id,Stelgidopteryx serripennis,Stelgidopteryx serripennis [serripennis Group],Stelgidopteryx serripennis ridgwayi/stuarti
832795fffffffff,1.0,0.0,0.0
832796fffffffff,4.0,0.0,0.0
832799fffffffff,5.0,0.0,0.0
8327a0fffffffff,4.0,0.0,0.0
8327a1fffffffff,4.0,0.0,0.0
8327a2fffffffff,1.0,0.0,0.0
8327a3fffffffff,3.0,0.0,0.0
8327abfffffffff,2.0,0.0,0.0
8327acfffffffff,1.0,0.0,0.0
8327adfffffffff,3.0,0.0,0.0
8327b1fffffffff,3.0,0.0,0.0
832800fffffffff,9.0,0.0,0.0
832802fffffffff,25.0,0.0,0.0
832806fffffffff,5.0,0.0,0.0
832810fffffffff,4.0,0.0,0.0
832811fffffffff,7.0,0.0,0.0
832812fffffffff,3.0,0.0,0.0
832813fffffffff,8.0,0.0,0.0
832814fffffffff,7.0,0.0,0.0
832815fffffffff,43.0,6.0,0.0
832818fffffffff,4.0,0.0,0.0
832819fffffffff,4.0,0.0,0.0
83281afffffffff,3.0,0.0,0.0
83281bfffffffff,2.0,0.0,0.0
83281cfffffffff,16.0,0.0,0.0
83281efffffffff,7.0,0.0,0.0
832830fffffffff,221.0,0.0,0.0
832831fffffffff,2.0,0.0,0.0
832832fffffffff,73.0,0.0,0.0
832833fffffffff,6.0,0.0,0.0
832834fffffffff,173.0,1.0,0.0
832835fffffffff,13.0,3.0,0.0
832836fffffffff,840.0,0.0,0.0
832880fffffffff,2.0,0.0,0.0
832881fffffffff,2.0,2.0,0.0
832884fffffffff,23.0,0.0,0.0
832885fffffffff,43.0,0.0,0.0
832888fffffffff,10.0,2.0,0.0
832889fffffffff,4.0,0.0,0.0
83288afffffffff,2.0,0.0,0.0
83288bfffffffff,10.0,2.0,0.0
83288cfffffffff,4.0,0.0,0.0
83288efffffffff,1.0,0.0,0.0
832890fffffffff,7.0,0.0,0.0
832891fffffffff,1.0,0.0,0.0
832892fffffffff,2.0,0.0,0.0
832893fffffffff,23.0,0.0,0.0
832894fffffffff,2.0,0.0,0.0
832898fffffffff,3.0,0.0,0.0
83289afffffffff,1.0,0.0,0.0
83289bfffffffff,4.0,0.0,0.0
83289efffffffff,2.0,0.0,0.0
8328a1fffffffff,7.0,0.0,0.0
8328a9fffffffff,14.0,0.0,0.0
8328aefffffffff,2.0,0.0,0.0
8328b0fffffffff,3.0,0.0,0.0
8328b1fffffffff,10.0,0.0,0.0
8328b2fffffffff,4.0,0.0,0.0
8328b6fffffffff,5.0,0.0,0.0
8328c6fffffffff,12.0,0.0,0.0
8328d0fffffffff,2.0,0.0,0.0
8328d1fffffffff,12.0,0.0,0.0
8328d3fffffffff,2.0,0.0,0.0
8328d4fffffffff,9.0,0.0,0.0
8328d5fffffffff,90.0,0.0,0.0
8328d6fffffffff,2.0,0.0,0.0
8328d8fffffffff,4.0,0.0,0.0
8328dafffffffff,2.0,0.0,0.0
8328dcfffffffff,6.0,0.0,0.0
8328ddfffffffff,2.0,0.0,0.0
8328defffffffff,42.0,0.0,0.0
8328f0fffffffff,29.0,0.0,0.0
8328f1fffffffff,1.0,0.0,0.0
8328f4fffffffff,8.0,0.0,0.0
8328f5fffffffff,2.0,0.0,0.0
832912fffffffff,27.0,0.0,0.0
83291afffffffff,2.0,0.0,0.0
832981fffffffff,6.0,4.0,0.0
832984fffffffff,26.0,0.0,0.0
832986fffffffff,23.0,0.0,0.0
83298bfffffffff,3.0,0.0,0.0
83298cfffffffff,3.0,0.0,0.0
83298dfffffffff,3.0,0.0,0.0
832990fffffffff,12.0,0.0,0.0
832992fffffffff,8.0,4.0,0.0
832993fffffffff,3.0,0.0,0.0
832995fffffffff,36.0,0.0,0.0
832999fffffffff,3.0,0.0,0.0
8329a0fffffffff,84.0,1.0,0.0
8329a1fffffffff,15.0,0.0,0.0
8329a4fffffffff,66.0,0.0,0.0
8329a5fffffffff,40.0,0.0,0.0
8329a6fffffffff,351.0,5.0,0.0
8329a8fffffffff,7.0,0.0,0.0
8329a9fffffffff,13.0,0.0,0.0
8329aafffffffff,2.0,0.0,0.0
8329abfffffffff,9.0,0.0,0.0
8329acfffffffff,7.0,0.0,0.0
8329adfffffffff,13.0,0.0,0.0
8329aefffffffff,4.0,0.0,0.0
8329b0fffffffff,11.0,0.0,0.0
8329b1fffffffff,14.0,0.0,0.0
8329b2fffffffff,4.0,0.0,0.0
8329b5fffffffff,27.0,0.0,0.0
8329b6fffffffff,23.0,0.0,0.0
832a06fffffffff,11.0,0.0,0.0
832a10fffffffff,300.0,29.0,0.0
832a12fffffffff,817.0,0.0,0.0
832a13fffffffff,608.0,0.0,0.0
832a14fffffffff,78.0,11.0,0.0
832a15fffffffff,13.0,0.0,0.0
832a16fffffffff,9.0,0.0,0.0
832a30fffffffff,51.0,0.0,0.0
832a31fffffffff,39.0,0.0,0.0
832a32fffffffff,26.0,2.0,0.0
832a33fffffffff,55.0,1.0,0.0
832a34fffffffff,15.0,0.0,0.0
832a36fffffffff,20.0,0.0,0.0
832a4cfffffffff,5.0,1.0,0.0
832a80fffffffff,2.0,2.0,0.0
832a81fffffffff,4.0,0.0,0.0
832a82fffffffff,4.0,0.0,0.0
832a84fffffffff,32.0,4.0,0.0
832a85fffffffff,8.0,2.0,0.0
832a86fffffffff,4.0,1.0,0.0
832a88fffffffff,3.0,0.0,0.0
832a89fffffffff,20.0,0.0,0.0
832a8afffffffff,18.0,0.0,0.0
832a8bfffffffff,14.0,0.0,0.0
832a8cfffffffff,27.0,0.0,0.0
832a8dfffffffff,6.0,0.0,0.0
832a8efffffffff,3.0,0.0,0.0
832a90fffffffff,19.0,0.0,0.0
832a91fffffffff,1.0,1.0,0.0
832a93fffffffff,24.0,0.0,0.0
832a95fffffffff,12.0,0.0,0.0
832a96fffffffff,1.0,0.0,0.0
832a99fffffffff,13.0,0.0,0.0
832a9afffffffff,2.0,0.0,0.0
832a9bfffffffff,13.0,0.0,0.0
832a9dfffffffff,1.0,0.0,0.0
832aa0fffffffff,10.0,0.0,0.0
832aa1fffffffff,221.0,2.0,0.0
832aa2fffffffff,4.0,0.0,0.0
832aa3fffffffff,27.0,0.0,0.0
832aa4fffffffff,175.0,0.0,0.0
832aa5fffffffff,1.0,1.0,0.0
832aa6fffffffff,12.0,4.0,0.0
832aa8fffffffff,144.0,15.0,0.0
832aa9fffffffff,16.0,0.0,0.0
832aaafffffffff,113.0,2.0,0.0
832aabfffffffff,8.0,0.0,0.0
832aacfffffffff,1450.0,1.0,0.0
832aadfffffffff,115.0,2.0,0.0
832aaefffffffff,116.0,3.0,0.0
832ab0fffffffff,42.0,24.0,0.0
832ab1fffffffff,2.0,0.0,0.0
832ab2fffffffff,538.0,256.0,0.0
832ab3fffffffff,10.0,0.0,0.0
832ab4fffffffff,93.0,48.0,0.0
832ab5fffffffff,91.0,64.0,0.0
832ab6fffffffff,31.0,6.0,0.0
832ad0fffffffff,4.0,0.0,0.0
832ad2fffffffff,1.0,0.0,0.0
832ad3fffffffff,10.0,0.0,0.0
832ad4fffffffff,10.0,0.0,0.0
832ad6fffffffff,27.0,1.0,0.0
832af0fffffffff,7.0,0.0,0.0
832af3fffffffff,1.0,0.0,0.0
832af6fffffffff,38.0,0.0,0.0
832b00fffffffff,3.0,0.0,0.0
832b01fffffffff,1.0,0.0,0.0
832b03fffffffff,6.0,0.0,0.0
832b0afffffffff,2.0,0.0,0.0
832b0cfffffffff,4.0,0.0,0.0
832b10fffffffff,2.0,0.0,0.0
832b11fffffffff,2.0,0.0,0.0
832b12fffffffff,19.0,0.0,0.0
832b16fffffffff,18.0,0.0,0.0
832b18fffffffff,2.0,0.0,0.0
832b19fffffffff,10.0,0.0,0.0
832b1afffffffff,14.0,0.0,0.0
832b1bfffffffff,5.0,0.0,0.0
832b1cfffffffff,6.0,0.0,0.0
832b1dfffffffff,15.0,0.0,0.0
832b25fffffffff,2.0,0.0,0.0
832b29fffffffff,5.0,0.0,0.0
832b31fffffffff,11.0,0.0,0.0
832b33fffffffff,2.0,2.0,0.0
832b80fffffffff,2.0,0.0,0.0
832b81fffffffff,1.0,0.0,0.0
832b82fffffffff,5.0,4.0,0.0
832b85fffffffff,1.0,0.0,0.0
832b88fffffffff,16.0,0.0,0.0
832b89fffffffff,27.0,0.0,0.0
832b8afffffffff,6.0,0.0,0.0
832b8bfffffffff,1.0,0.0,0.0
832b8cfffffffff,8.0,0.0,0.0
832b8dfffffffff,23.0,0.0,0.0
832b8efffffffff,7.0,3.0,0.0
832b90fffffffff,2.0,0.0,0.0
832b93fffffffff,26.0,0.0,0.0
832b98fffffffff,98.0,80.0,0.0
832b99fffffffff,25.0,9.0,0.0
832b9afffffffff,15.0,11.0,0.0
832b9bfffffffff,338.0,105.0,0.0
832b9cfffffffff,19.0,0.0,0.0
832b9dfffffffff,242.0,223.0,0.0
832b9efffffffff,2.0,0.0,0.0
832ba1fffffffff,2.0,0.0,0.0
832ba5fffffffff,2.0,0.0,0.0
832ba8fffffffff,20.0,0.0,0.0
832baafffffffff,52.0,0.0,0.0
832babfffffffff,3.0,0.0,0.0
832bacfffffffff,43.0,0.0,0.0
832badfffffffff,2.0,0.0,0.0
832baefffffffff,52.0,0.0,0.0
834412fffffffff,1.0,0.0,0.0
834413fffffffff,12.0,0.0,0.0
834414fffffffff,10.0,0.0,0.0
834416fffffffff,184.0,0.0,0.0
83441afffffffff,115.0,8.0,0.0
83441bfffffffff,2.0,0.0,0.0
83441efffffffff,21.0,0.0,0.0
834432fffffffff,3.0,0.0,0.0
834434fffffffff,1.0,0.0,0.0
834436fffffffff,7.0,0.0,0.0
834440fffffffff,135.0,0.0,0.0
834443fffffffff,4.0,0.0,0.0
834444fffffffff,32.0,0.0,0.0
834445fffffffff,50.0,0.0,0.0
834446fffffffff,51.0,0.0,0.0
834448fffffffff,8.0,0.0,0.0
83444afffffffff,2.0,0.0,0.0
83444cfffffffff,10.0,0.0,0.0
83444dfffffffff,4.0,0.0,0.0
83444efffffffff,6.0,0.0,0.0
834450fffffffff,22.0,0.0,0.0
834452fffffffff,27.0,0.0,0.0
834455fffffffff,31.0,0.0,0.0
834456fffffffff,5.0,0.0,0.0
834459fffffffff,4.0,0.0,0.0
83445dfffffffff,2.0,0.0,0.0
834463fffffffff,15.0,0.0,0.0
834469fffffffff,4.0,0.0,0.0
83446afffffffff,8.0,0.0,0.0
83446cfffffffff,65.0,1.0,0.0
83446dfffffffff,15.0,0.0,0.0
83446efffffffff,70.0,2.0,0.0
834471fffffffff,1.0,0.0,0.0
834473fffffffff,28.0,0.0,0.0
834485fffffffff,1.0,0.0,0.0
834486fffffffff,2.0,0.0,0.0
8344a1fffffffff,96.0,0.0,0.0
8344a3fffffffff,8.0,3.0,0.0
8344a5fffffffff,35.0,0.0,0.0
8344a8fffffffff,61.0,2.0,0.0
8344a9fffffffff,51.0,0.0,0.0
8344abfffffffff,2.0,0.0,0.0
8344acfffffffff,230.0,7.0,0.0
8344adfffffffff,9.0,0.0,0.0
8344aefffffffff,4.0,0.0,0.0
8344b1fffffffff,1.0,0.0,0.0
8344b5fffffffff,1.0,0.0,0.0
8344c0fffffffff,11.0,0.0,0.0
8344c1fffffffff,281.0,0.0,0.0
8344c2fffffffff,76.0,0.0,0.0
8344c3fffffffff,16.0,0.0,0.0
8344c5fffffffff,35.0,0.0,0.0
8344c8fffffffff,8.0,0.0,0.0
8344c9fffffffff,45.0,0.0,0.0
8344cafffffffff,35.0,0.0,0.0
8344cbfffffffff,16.0,0.0,0.0
8344ccfffffffff,8.0,0.0,0.0
8344cdfffffffff,53.0,0.0,0.0
8344d0fffffffff,18.0,0.0,0.0
8344d1fffffffff,21.0,0.0,0.0
8344d2fffffffff,2.0,0.0,0.0
8344d5fffffffff,5.0,0.0,0.0
8344d8fffffffff,6.0,0.0,0.0
8344d9fffffffff,10.0,0.0,0.0
8344dafffffffff,13.0,0.0,0.0
8344dbfffffffff,10.0,0.0,0.0
8344dcfffffffff,2.0,0.0,0.0
8344ddfffffffff,37.0,0.0,0.0
8344defffffffff,9.0,0.0,0.0
8344e0fffffffff,28.0,0.0,0.0
8344e1fffffffff,1.0,0.0,0.0
8344e2fffffffff,9.0,0.0,0.0
8344e3fffffffff,7.0,0.0,0.0
8344e4fffffffff,8.0,0.0,0.0
8344e5fffffffff,5.0,0.0,0.0
8344e6fffffffff,28.0,0.0,0.0
8344ecfffffffff,5.0,0.0,0.0
8344edfffffffff,75.0,0.0,0.0
8344eefffffffff,6.0,0.0,0.0
8344f0fffffffff,23.0,0.0,0.0
8344f3fffffffff,14.0,0.0,0.0
8344f4fffffffff,95.0,12.0,0.0
8344f5fffffffff,7.0,1.0,0.0
8344f6fffffffff,5.0,0.0,0.0
834505fffffffff,2.0,0.0,0.0
834508fffffffff,2.0,0.0,2.0
834509fffffffff,2.0,0.0,0.0
83450afffffffff,1.0,0.0,1.0
83450efffffffff,2.0,0.0,2.0
83451bfffffffff,1.0,0.0,0.0
834520fffffffff,3.0,0.0,0.0
834521fffffffff,2.0,0.0,0.0
834523fffffffff,22.0,0.0,2.0
834524fffffffff,2.0,0.0,0.0
834525fffffffff,5.0,2.0,0.0
834528fffffffff,1.0,0.0,1.0
83452afffffffff,53.0,10.0,5.0
83452cfffffffff,12.0,2.0,0.0
83452dfffffffff,51.0,0.0,46.0
83452efffffffff,92.0,3.0,8.0
834531fffffffff,2.0,0.0,0.0
834584fffffffff,2.0,0.0,0.0
834588fffffffff,5.0,0.0,0.0
83458cfffffffff,4.0,0.0,0.0
834591fffffffff,4.0,0.0,0.0
8345a3fffffffff,17.0,0.0,0.0
8345b2fffffffff,41.0,0.0,0.0
834802fffffffff,2.0,2.0,0.0
834805fffffffff,6.0,0.0,0.0
83480efffffffff,1.0,0.0,0.0
834814fffffffff,2.0,0.0,0.0
834823fffffffff,42.0,0.0,0.0
83482afffffffff,4.0,0.0,0.0
83482efffffffff,1.0,0.0,0.0
834830fffffffff,2.0,0.0,0.0
834833fffffffff,3.0,0.0,0.0
834836fffffffff,44.0,0.0,0.0
834842fffffffff,3.0,0.0,0.0
834843fffffffff,5.0,0.0,0.0
83484afffffffff,17.0,0.0,0.0
834855fffffffff,2.0,0.0,0.0
834858fffffffff,3.0,0.0,0.0
834859fffffffff,6.0,0.0,0.0
83485afffffffff,4.0,0.0,0.0
83485bfffffffff,59.0,0.0,0.0
83485cfffffffff,8.0,0.0,0.0
83485dfffffffff,2.0,1.0,0.0
83485efffffffff,1.0,0.0,0.0
834873fffffffff,6.0,0.0,0.0
834880fffffffff,3.0,0.0,0.0
834883fffffffff,2.0,0.0,0.0
834889fffffffff,1.0,0.0,0.0
83488efffffffff,25.0,0.0,0.0
834890fffffffff,44.0,1.0,0.0
834891fffffffff,8.0,0.0,0.0
834892fffffffff,2.0,0.0,0.0
834893fffffffff,17.0,0.0,0.0
834895fffffffff,32.0,0.0,0.0
834898fffffffff,5.0,0.0,0.0
83489afffffffff,6.0,0.0,0.0
83489cfffffffff,40.0,0.0,0.0
83489efffffffff,17.0,0.0,0.0
8348a2fffffffff,6.0,0.0,0.0
8348abfffffffff,4.0,0.0,0.0
8348b1fffffffff,1.0,0.0,0.0
8348b2fffffffff,1.0,0.0,0.0
8348b3fffffffff,50.0,0.0,0.0
8348c3fffffffff,5.0,0.0,0.0
8348c5fffffffff,11.0,0.0,0.0
8348c6fffffffff,5.0,0.0,0.0
8348c9fffffffff,1.0,0.0,0.0
8348cbfffffffff,4.0,0.0,0.0
8348cdfffffffff,5.0,0.0,0.0
8348cefffffffff,5.0,0.0,0.0
8348d3fffffffff,1.0,0.0,0.0
8348d8fffffffff,22.0,0.0,0.0
8348dcfffffffff,1.0,0.0,0.0
8348defffffffff,4.0,0.0,0.0
8348e3fffffffff,2.0,0.0,0.0
8348e8fffffffff,114.0,1.0,0.0
8348e9fffffffff,13.0,0.0,0.0
8348eafffffffff,15.0,0.0,0.0
8348ebfffffffff,60.0,0.0,0.0
8348ecfffffffff,36.0,0.0,0.0
8348eefffffffff,49.0,1.0,0.0
8348f2fffffffff,2.0,0.0,0.0
834982fffffffff,1.0,0.0,0.0
834983fffffffff,3.0,0.0,0.0
834986fffffffff,5.0,3.0,0.0
834991fffffffff,2.0,2.0,0.0
834993fffffffff,1.0,0.0,0.0
834994fffffffff,4.0,0.0,0.0
834995fffffffff,11.0,9.0,0.0
834996fffffffff,160.0,20.0,1.0
8349a9fffffffff,3.0,0.0,0.0
8349aafffffffff,2.0,0.0,0.0
8349aefffffffff,3.0,0.0,0.0
8349b3fffffffff,5.0,2.0,0.0
834caafffffffff,2.0,0.0,0.0
834cc0fffffffff,10.0,0.0,0.0
834cc5fffffffff,47.0,0.0,0.0
834cd4fffffffff,2.0,2.0,0.0
834ceafffffffff,2.0,0.0,0.0
834ceefffffffff,7.0,0.0,0.0
834cf2fffffffff,3.0,0.0,0.0
836616fffffffff,2.0,0.0,0.0
8366a5fffffffff,7.0,0.0,0.0
8366b4fffffffff,15.0,5.0,0.0
8366b5fffffffff,2.0,0.0,0.0
836730fffffffff,3.0,0.0,0.0
836732fffffffff,5.0,0.0,0.0
836736fffffffff,5.0,0.0,0.0
836780fffffffff,3.0,0.0,0.0
836783fffffffff,7.0,0.0,0.0
83679afffffffff,11.0,2.0,0.0
836d20fffffffff,2.0,0.0,2.0
836d23fffffffff,13.0,0.0,5.0
836d24fffffffff,1.0,1.0,0.0
836d25fffffffff,11.0,8.0,3.0
836d29fffffffff,12.0,0.0,0.0
836d2afffffffff,2.0,0.0,0.0
836d2bfffffffff,8.0,2.0,0.0
836d2dfffffffff,6.0,3.0,0.0
836d30fffffffff,10.0,0.0,6.0
836d31fffffffff,3.0,0.0,3.0
836d32fffffffff,3.0,1.0,0.0
836d34fffffffff,14.0,0.0,0.0
836d35fffffffff,7.0,0.0,0.0
836d36fffffffff,1.0,0.0,1.0
836d68fffffffff,2.0,0.0,0.0
836d69fffffffff,22.0,0.0,0.0
836d6afffffffff,1.0,0.0,0.0
836d6dfffffffff,1.0,1.0,0.0
836d74fffffffff,6.0,0.0,0.0
