cell_id,Tyto furcata,Tyto furcata [tuidara Group],Tyto furcata furcata,Tyto furcata bargei,Tyto furcata nigrescens/insularis,Tyto furcata punctatissima
8326e1fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,378.0,3.0,0.0,0.0,0.0,0.0
8326e3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326e4fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8326e5fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8326e6fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8326ecfffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8326edfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326eefffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8326f0fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8326f1fffffffff,57.0,3.0,0.0,0.0,0.0,0.0
8326f2fffffffff,285.0,0.0,0.0,0.0,0.0,0.0
8326f3fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8326f4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326f5fffffffff,7.0,3.0,0.0,0.0,0.0,0.0
8326f6fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
832798fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832800fffffffff,8.0,1.0,0.0,0.0,0.0,0.0
832802fffffffff,622.0,61.0,0.0,0.0,0.0,0.0
832806fffffffff,80.0,2.0,0.0,0.0,0.0,0.0
832810fffffffff,34.0,3.0,0.0,0.0,0.0,0.0
832811fffffffff,73.0,0.0,0.0,0.0,0.0,0.0
832812fffffffff,42.0,2.0,0.0,0.0,0.0,0.0
832813fffffffff,186.0,8.0,0.0,0.0,0.0,0.0
832814fffffffff,53.0,1.0,0.0,0.0,0.0,0.0
832815fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
832816fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
832818fffffffff,20.0,7.0,0.0,0.0,0.0,0.0
832819fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83281afffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83281bfffffffff,143.0,15.0,0.0,0.0,0.0,0.0
83281cfffffffff,55.0,7.0,0.0,0.0,0.0,0.0
83281dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83281efffffffff,505.0,10.0,0.0,0.0,0.0,0.0
832830fffffffff,2266.0,82.0,0.0,0.0,0.0,0.0
832831fffffffff,324.0,12.0,0.0,0.0,0.0,0.0
832832fffffffff,810.0,31.0,0.0,0.0,0.0,0.0
832833fffffffff,349.0,7.0,0.0,0.0,0.0,0.0
832834fffffffff,2202.0,109.0,0.0,0.0,0.0,0.0
832835fffffffff,3176.0,135.0,0.0,0.0,0.0,0.0
832836fffffffff,357.0,18.0,0.0,0.0,0.0,0.0
832880fffffffff,36.0,5.0,0.0,0.0,0.0,0.0
832881fffffffff,57.0,14.0,0.0,0.0,0.0,0.0
832883fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,237.0,19.0,0.0,0.0,0.0,0.0
832885fffffffff,211.0,47.0,0.0,0.0,0.0,0.0
832888fffffffff,658.0,80.0,0.0,0.0,0.0,0.0
832889fffffffff,122.0,1.0,0.0,0.0,0.0,0.0
83288afffffffff,67.0,2.0,0.0,0.0,0.0,0.0
83288bfffffffff,45.0,0.0,0.0,0.0,0.0,0.0
83288cfffffffff,155.0,17.0,0.0,0.0,0.0,0.0
83288dfffffffff,81.0,5.0,0.0,0.0,0.0,0.0
83288efffffffff,107.0,4.0,0.0,0.0,0.0,0.0
832894fffffffff,40.0,1.0,0.0,0.0,0.0,0.0
83289dfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8328a1fffffffff,7.0,2.0,0.0,0.0,0.0,0.0
8328a2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8328a4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8328a9fffffffff,27.0,3.0,0.0,0.0,0.0,0.0
8328aafffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8328abfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8328acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328adfffffffff,76.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,115.0,3.0,0.0,0.0,0.0,0.0
8328b0fffffffff,53.0,0.0,0.0,0.0,0.0,0.0
8328b1fffffffff,282.0,25.0,0.0,0.0,0.0,0.0
8328b2fffffffff,24.0,6.0,0.0,0.0,0.0,0.0
8328b3fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8328b5fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8328b6fffffffff,187.0,39.0,0.0,0.0,0.0,0.0
8328c2fffffffff,9.0,1.0,0.0,0.0,0.0,0.0
8328c6fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8328d0fffffffff,95.0,4.0,0.0,0.0,0.0,0.0
8328d1fffffffff,327.0,35.0,0.0,0.0,0.0,0.0
8328d2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328d3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8328d4fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
8328d5fffffffff,1317.0,43.0,0.0,0.0,0.0,0.0
8328d6fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8328dcfffffffff,53.0,2.0,0.0,0.0,0.0,0.0
8328defffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8328f0fffffffff,339.0,24.0,0.0,0.0,0.0,0.0
8328f1fffffffff,160.0,3.0,0.0,0.0,0.0,0.0
8328f2fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8328f3fffffffff,91.0,2.0,0.0,0.0,0.0,0.0
8328f4fffffffff,266.0,4.0,0.0,0.0,0.0,0.0
8328f5fffffffff,77.0,0.0,0.0,0.0,0.0,0.0
8328f6fffffffff,21.0,5.0,0.0,0.0,0.0,0.0
832912fffffffff,705.0,103.0,0.0,0.0,0.0,0.0
832913fffffffff,94.0,43.0,0.0,0.0,0.0,0.0
832916fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
83291afffffffff,250.0,102.0,0.0,0.0,0.0,0.0
832980fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
832981fffffffff,21.0,2.0,0.0,0.0,0.0,0.0
832982fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832984fffffffff,25.0,2.0,0.0,0.0,0.0,0.0
832985fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
832986fffffffff,71.0,2.0,0.0,0.0,0.0,0.0
832988fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832989fffffffff,439.0,16.0,0.0,0.0,0.0,0.0
83298bfffffffff,178.0,0.0,0.0,0.0,0.0,0.0
83298cfffffffff,151.0,2.0,0.0,0.0,0.0,0.0
83298dfffffffff,56.0,0.0,0.0,0.0,0.0,0.0
83298efffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832991fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832992fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832993fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832995fffffffff,89.0,4.0,0.0,0.0,0.0,0.0
832998fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83299afffffffff,4.0,1.0,0.0,0.0,0.0,0.0
83299bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8329a0fffffffff,1701.0,62.0,0.0,0.0,0.0,0.0
8329a1fffffffff,1271.0,32.0,0.0,0.0,0.0,0.0
8329a2fffffffff,45.0,3.0,0.0,0.0,0.0,0.0
8329a3fffffffff,189.0,7.0,0.0,0.0,0.0,0.0
8329a4fffffffff,929.0,19.0,0.0,0.0,0.0,0.0
8329a5fffffffff,381.0,2.0,0.0,0.0,0.0,0.0
8329a6fffffffff,880.0,11.0,0.0,0.0,0.0,0.0
8329a8fffffffff,170.0,0.0,0.0,0.0,0.0,0.0
8329a9fffffffff,779.0,261.0,0.0,0.0,0.0,0.0
8329aafffffffff,54.0,0.0,0.0,0.0,0.0,0.0
8329abfffffffff,116.0,2.0,0.0,0.0,0.0,0.0
8329acfffffffff,1074.0,26.0,0.0,0.0,0.0,0.0
8329adfffffffff,310.0,8.0,0.0,0.0,0.0,0.0
8329aefffffffff,255.0,15.0,0.0,0.0,0.0,0.0
8329b0fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8329b1fffffffff,39.0,2.0,0.0,0.0,0.0,0.0
8329b2fffffffff,60.0,8.0,0.0,0.0,0.0,0.0
8329b3fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8329b4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8329b5fffffffff,93.0,0.0,0.0,0.0,0.0,0.0
8329b6fffffffff,63.0,24.0,0.0,0.0,0.0,0.0
832a06fffffffff,19.0,2.0,0.0,0.0,0.0,0.0
832a10fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
832a12fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832a13fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832a31fffffffff,269.0,8.0,0.0,0.0,0.0,0.0
832a4cfffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832a81fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
832a82fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
832a86fffffffff,93.0,3.0,0.0,0.0,0.0,0.0
832a8afffffffff,117.0,4.0,0.0,0.0,0.0,0.0
832a8cfffffffff,112.0,26.0,0.0,0.0,0.0,0.0
832a8efffffffff,23.0,4.0,0.0,0.0,0.0,0.0
832a93fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a94fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a95fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
832a99fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
832a9afffffffff,2.0,2.0,0.0,0.0,0.0,0.0
832a9bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832a9efffffffff,19.0,2.0,0.0,0.0,0.0,0.0
832aaafffffffff,394.0,55.0,0.0,0.0,0.0,0.0
832aacfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832aadfffffffff,312.0,19.0,0.0,0.0,0.0,0.0
832ab3fffffffff,59.0,3.0,0.0,0.0,0.0,0.0
832ad0fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
832ad3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832ad4fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832ad5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832af3fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
834412fffffffff,139.0,10.0,0.0,0.0,0.0,0.0
834413fffffffff,72.0,5.0,0.0,0.0,0.0,0.0
834416fffffffff,4.0,1.0,0.0,0.0,0.0,0.0
83441afffffffff,85.0,0.0,0.0,0.0,0.0,0.0
83441efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834424fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834430fffffffff,45.0,0.0,3.0,0.0,0.0,0.0
834432fffffffff,72.0,0.0,5.0,0.0,0.0,0.0
834434fffffffff,3.0,0.0,1.0,0.0,0.0,0.0
834436fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
834440fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834442fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
834444fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
834445fffffffff,287.0,0.0,0.0,0.0,0.0,0.0
834446fffffffff,78.0,0.0,0.0,0.0,0.0,0.0
834448fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
834449fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
83444afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83444bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83444cfffffffff,73.0,0.0,0.0,0.0,0.0,0.0
83444dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83444efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834450fffffffff,56.0,8.0,0.0,0.0,0.0,0.0
834451fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834453fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834455fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
834456fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834458fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834459fffffffff,15.0,5.0,0.0,0.0,0.0,0.0
83445bfffffffff,26.0,0.0,0.0,0.0,0.0,0.0
83445dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834463fffffffff,134.0,0.0,0.0,0.0,0.0,0.0
834468fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834469fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83446afffffffff,6.0,4.0,0.0,0.0,0.0,0.0
83446bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83446cfffffffff,683.0,40.0,0.0,0.0,0.0,0.0
83446dfffffffff,160.0,0.0,0.0,0.0,0.0,0.0
83446efffffffff,572.0,2.0,0.0,0.0,0.0,0.0
834471fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834473fffffffff,163.0,0.0,0.0,0.0,0.0,0.0
834480fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834484fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
834485fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834486fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8344a1fffffffff,130.0,2.0,0.0,0.0,0.0,0.0
8344a3fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8344a5fffffffff,404.0,43.0,0.0,0.0,0.0,0.0
8344a8fffffffff,60.0,3.0,0.0,0.0,0.0,0.0
8344a9fffffffff,301.0,17.0,0.0,0.0,0.0,0.0
8344abfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8344acfffffffff,528.0,19.0,0.0,0.0,0.0,0.0
8344adfffffffff,30.0,3.0,0.0,0.0,0.0,0.0
8344aefffffffff,5.0,1.0,0.0,0.0,0.0,0.0
8344b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344b5fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8344c1fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8344c3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344c5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344c6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344c8fffffffff,80.0,0.0,0.0,0.0,0.0,0.0
8344c9fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8344cafffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8344cbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344ccfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344cdfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8344d0fffffffff,194.0,7.0,0.0,0.0,0.0,0.0
8344d1fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344d2fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8344d3fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8344d5fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8344dcfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344ddfffffffff,164.0,3.0,0.0,0.0,0.0,0.0
8344e3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344e9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344ecfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8344edfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344eefffffffff,76.0,22.0,0.0,0.0,0.0,0.0
8344f3fffffffff,30.0,30.0,0.0,0.0,0.0,0.0
8344f4fffffffff,255.0,0.0,0.0,0.0,0.0,0.0
8344f5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344f6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834501fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
834505fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
834508fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
834509fffffffff,138.0,0.0,0.0,0.0,0.0,0.0
83450afffffffff,29.0,0.0,0.0,0.0,0.0,0.0
83450bfffffffff,45.0,0.0,0.0,0.0,0.0,0.0
83450dfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83451bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834520fffffffff,92.0,0.0,0.0,0.0,0.0,0.0
834521fffffffff,69.0,0.0,0.0,0.0,0.0,0.0
834522fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
834523fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
834524fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
834525fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
834526fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
834528fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
834529fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83452afffffffff,268.0,12.0,0.0,0.0,0.0,0.0
83452bfffffffff,29.0,0.0,0.0,0.0,0.0,0.0
83452cfffffffff,195.0,0.0,0.0,0.0,0.0,0.0
83452dfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83452efffffffff,727.0,7.0,0.0,0.0,0.0,0.0
834530fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834531fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
834532fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834533fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834534fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
834535fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
834536fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834572fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
834576fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834583fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834584fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834588fffffffff,33.0,0.0,4.0,0.0,0.0,0.0
834589fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83458cfffffffff,89.0,0.0,11.0,0.0,0.0,0.0
83458dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83458efffffffff,54.0,0.0,0.0,0.0,0.0,0.0
834590fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
834591fffffffff,30.0,0.0,12.0,0.0,0.0,0.0
834596fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
834598fffffffff,52.0,0.0,3.0,0.0,0.0,0.0
83459cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83459dfffffffff,31.0,0.0,0.0,0.0,0.0,0.0
83459efffffffff,12.0,0.0,6.0,0.0,0.0,0.0
8345a3fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8345aefffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8345b0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8345b2fffffffff,72.0,0.0,1.0,0.0,0.0,0.0
834648fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
834649fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83464bfffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83464efffffffff,156.0,24.0,0.0,0.0,0.0,0.0
834801fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834802fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834803fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
834805fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834808fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83480afffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83480bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83480efffffffff,28.0,0.0,0.0,0.0,0.0,0.0
834810fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834814fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
834816fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83481afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83481bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834823fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83482afffffffff,32.0,0.0,0.0,0.0,0.0,0.0
83482bfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83482efffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834833fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
834836fffffffff,222.0,9.0,0.0,0.0,0.0,0.0
834842fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834843fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
834846fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83484afffffffff,120.0,0.0,0.0,0.0,0.0,0.0
834851fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834855fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834856fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
834858fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
834859fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
83485afffffffff,18.0,5.0,0.0,0.0,0.0,0.0
83485bfffffffff,67.0,3.0,0.0,0.0,0.0,0.0
83485dfffffffff,57.0,0.0,0.0,0.0,0.0,0.0
83485efffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834871fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834872fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834873fffffffff,83.0,0.0,0.0,0.0,0.0,0.0
834880fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
834882fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
834883fffffffff,48.0,4.0,0.0,0.0,0.0,0.0
834884fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834886fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
834888fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
834889fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83488afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
