cell_id,Setophaga palmarum,Setophaga palmarum palmarum,Setophaga palmarum hypochrysea
841aa45ffffffff,11.0,0.0,3.0
841aa4dffffffff,2.0,0.0,0.0
841aa69ffffffff,22.0,0.0,3.0
841aa6bffffffff,5.0,0.0,0.0
841aad7ffffffff,1.0,0.0,0.0
841ab0bffffffff,9.0,0.0,0.0
841ab53ffffffff,2.0,0.0,0.0
841ab59ffffffff,2.0,0.0,2.0
841b8a7ffffffff,8.0,0.0,0.0
841b985ffffffff,1.0,0.0,0.0
841b99bffffffff,1.0,0.0,0.0
841b9a9ffffffff,1.0,0.0,0.0
841b9b7ffffffff,6.0,0.0,2.0
841b9e1ffffffff,2.0,0.0,0.0
841b9ebffffffff,2.0,0.0,2.0
841bb07ffffffff,2.0,2.0,0.0
8422d0bffffffff,2.0,0.0,0.0
842600bffffffff,2.0,2.0,0.0
8426039ffffffff,4.0,0.0,0.0
842603bffffffff,2.0,2.0,0.0
842603dffffffff,2.0,0.0,0.0
8426043ffffffff,2.0,0.0,0.0
8426085ffffffff,3.0,0.0,0.0
84260a1ffffffff,4.0,0.0,0.0
84260a9ffffffff,11.0,5.0,0.0
84260b3ffffffff,3.0,0.0,0.0
84260b9ffffffff,4.0,0.0,0.0
84260bbffffffff,2.0,0.0,0.0
84260e3ffffffff,5.0,0.0,0.0
8426115ffffffff,2.0,0.0,0.0
842611bffffffff,2.0,0.0,0.0
8426163ffffffff,2.0,0.0,0.0
8426183ffffffff,2.0,0.0,0.0
8426219ffffffff,4.0,0.0,0.0
8426261ffffffff,2.0,0.0,0.0
8426269ffffffff,2.0,0.0,0.0
842626dffffffff,5.0,0.0,0.0
8426287ffffffff,1.0,0.0,0.0
8426291ffffffff,6.0,2.0,0.0
8426293ffffffff,2.0,0.0,0.0
84262b3ffffffff,18.0,0.0,0.0
84262c9ffffffff,3.0,0.0,0.0
84262e3ffffffff,2.0,0.0,0.0
842634dffffffff,3.0,0.0,0.0
8426355ffffffff,3.0,3.0,0.0
8426401ffffffff,1.0,0.0,0.0
8426403ffffffff,2.0,0.0,0.0
8426405ffffffff,2.0,0.0,0.0
842640dffffffff,14.0,3.0,0.0
8426415ffffffff,11.0,7.0,0.0
8426417ffffffff,20.0,0.0,0.0
8426423ffffffff,3.0,1.0,0.0
8426433ffffffff,14.0,0.0,0.0
8426437ffffffff,4.0,1.0,0.0
8426439ffffffff,5.0,0.0,0.0
842643bffffffff,9.0,0.0,0.0
8426455ffffffff,1.0,1.0,0.0
8426461ffffffff,3.0,0.0,0.0
8426463ffffffff,35.0,1.0,0.0
842646bffffffff,15.0,1.0,0.0
8426481ffffffff,6.0,0.0,0.0
8426483ffffffff,5.0,0.0,0.0
8426487ffffffff,15.0,0.0,0.0
8426489ffffffff,8.0,0.0,0.0
8426493ffffffff,15.0,0.0,1.0
8426497ffffffff,1.0,0.0,1.0
8426499ffffffff,2.0,0.0,0.0
842649bffffffff,13.0,1.0,0.0
842649dffffffff,8.0,4.0,0.0
84264a1ffffffff,33.0,3.0,0.0
84264a5ffffffff,3.0,0.0,0.0
84264a7ffffffff,8.0,0.0,0.0
84264a9ffffffff,3.0,0.0,0.0
84264abffffffff,1.0,0.0,0.0
84264adffffffff,5.0,0.0,0.0
84264b9ffffffff,10.0,0.0,1.0
84264bbffffffff,5.0,0.0,0.0
84264bdffffffff,5.0,0.0,0.0
84264c3ffffffff,6.0,2.0,2.0
84264c5ffffffff,6.0,0.0,0.0
84264c7ffffffff,41.0,7.0,3.0
84264cbffffffff,32.0,13.0,6.0
84264d1ffffffff,47.0,13.0,0.0
84264d3ffffffff,6.0,2.0,0.0
84264d9ffffffff,13.0,4.0,2.0
84264dbffffffff,11.0,5.0,0.0
84264ddffffffff,2.0,0.0,0.0
84264e1ffffffff,2.0,0.0,0.0
84264e5ffffffff,10.0,4.0,0.0
84264e7ffffffff,2.0,0.0,0.0
84264edffffffff,6.0,0.0,0.0
8426509ffffffff,2.0,0.0,0.0
8426519ffffffff,1.0,0.0,0.0
842651dffffffff,2.0,0.0,0.0
842652bffffffff,2.0,0.0,0.0
8426531ffffffff,2.0,0.0,0.0
8426533ffffffff,3.0,0.0,0.0
842653bffffffff,3.0,0.0,0.0
8426551ffffffff,1.0,0.0,0.0
8426555ffffffff,2.0,1.0,0.0
8426557ffffffff,2.0,0.0,0.0
842655dffffffff,3.0,0.0,0.0
8426561ffffffff,6.0,0.0,0.0
8426565ffffffff,2.0,0.0,0.0
8426567ffffffff,15.0,0.0,0.0
8426569ffffffff,2.0,0.0,0.0
842656dffffffff,6.0,0.0,0.0
8426599ffffffff,5.0,0.0,0.0
842659bffffffff,19.0,3.0,0.0
84265a3ffffffff,16.0,8.0,2.0
84265b1ffffffff,3.0,2.0,0.0
84265b5ffffffff,7.0,0.0,0.0
84265c7ffffffff,1.0,0.0,0.0
84265cbffffffff,2.0,2.0,0.0
84265cdffffffff,1.0,0.0,0.0
84265d3ffffffff,5.0,0.0,2.0
84265d7ffffffff,11.0,2.0,0.0
84265d9ffffffff,39.0,0.0,0.0
84265dbffffffff,17.0,1.0,0.0
84265e5ffffffff,2.0,0.0,0.0
8426607ffffffff,4.0,2.0,0.0
8426611ffffffff,3.0,0.0,0.0
8426613ffffffff,1.0,0.0,0.0
842661bffffffff,5.0,0.0,0.0
8426623ffffffff,2.0,0.0,0.0
842662dffffffff,1.0,0.0,0.0
8426639ffffffff,2.0,0.0,0.0
842663dffffffff,4.0,4.0,0.0
8426641ffffffff,41.0,13.0,0.0
8426645ffffffff,8.0,0.0,0.0
8426647ffffffff,2.0,0.0,0.0
8426649ffffffff,7.0,0.0,0.0
842664dffffffff,109.0,39.0,0.0
8426657ffffffff,14.0,6.0,0.0
8426665ffffffff,4.0,0.0,0.0
8426669ffffffff,9.0,0.0,0.0
842666dffffffff,1.0,0.0,1.0
8426681ffffffff,5.0,0.0,0.0
8426683ffffffff,4.0,0.0,0.0
8426689ffffffff,7.0,0.0,0.0
842668bffffffff,14.0,7.0,0.0
8426691ffffffff,2.0,0.0,0.0
8426697ffffffff,4.0,2.0,0.0
8426699ffffffff,4.0,0.0,0.0
842669bffffffff,3.0,2.0,0.0
842669dffffffff,4.0,0.0,0.0
84266a1ffffffff,4.0,0.0,0.0
84266a3ffffffff,2.0,0.0,0.0
84266a7ffffffff,4.0,0.0,0.0
84266abffffffff,2.0,0.0,0.0
84266adffffffff,4.0,0.0,0.0
84266b1ffffffff,2.0,0.0,0.0
84266b5ffffffff,1.0,0.0,0.0
84266b7ffffffff,11.0,0.0,0.0
84266b9ffffffff,4.0,0.0,0.0
84266bbffffffff,8.0,0.0,0.0
84266c1ffffffff,7.0,0.0,0.0
84266c5ffffffff,2.0,0.0,0.0
84266c7ffffffff,1.0,0.0,0.0
84266d1ffffffff,2.0,0.0,0.0
84266d3ffffffff,12.0,0.0,0.0
84266d5ffffffff,19.0,3.0,1.0
84266d7ffffffff,2.0,0.0,0.0
84266dbffffffff,8.0,2.0,0.0
84266e1ffffffff,21.0,0.0,0.0
84266edffffffff,4.0,0.0,0.0
8426707ffffffff,6.0,0.0,0.0
842670bffffffff,2.0,2.0,0.0
8426711ffffffff,5.0,0.0,0.0
8426741ffffffff,1.0,0.0,0.0
8426743ffffffff,2.0,0.0,0.0
8426745ffffffff,11.0,0.0,0.0
8426747ffffffff,5.0,2.0,0.0
842675bffffffff,2.0,0.0,0.0
8426763ffffffff,2.0,0.0,0.0
8426819ffffffff,17.0,4.0,0.0
842681bffffffff,69.0,14.0,0.0
8426853ffffffff,10.0,5.0,0.0
8426859ffffffff,2.0,0.0,0.0
842685bffffffff,4.0,0.0,0.0
8426881ffffffff,32.0,1.0,17.0
8426885ffffffff,4.0,2.0,2.0
8426889ffffffff,39.0,10.0,0.0
84268adffffffff,2.0,2.0,0.0
84268c7ffffffff,7.0,0.0,0.0
84268cdffffffff,125.0,14.0,1.0
84268d3ffffffff,2.0,2.0,0.0
84268d5ffffffff,8.0,6.0,0.0
84268d7ffffffff,3.0,1.0,0.0
84268e7ffffffff,3.0,0.0,0.0
8426961ffffffff,5.0,0.0,0.0
8426969ffffffff,27.0,1.0,0.0
842696bffffffff,7.0,5.0,0.0
8426981ffffffff,2.0,0.0,0.0
8426a1bffffffff,2.0,2.0,0.0
8426a2bffffffff,2.0,2.0,0.0
8426a5bffffffff,2.0,0.0,0.0
8426a87ffffffff,4.0,0.0,0.0
8426a8bffffffff,2.0,0.0,0.0
8426a95ffffffff,3.0,0.0,0.0
8426a97ffffffff,5.0,3.0,0.0
8426a9dffffffff,3.0,0.0,0.0
8426aa5ffffffff,18.0,1.0,0.0
8426aa7ffffffff,2.0,2.0,0.0
8426aa9ffffffff,10.0,2.0,0.0
8426aabffffffff,8.0,3.0,0.0
8426aadffffffff,15.0,0.0,0.0
8426ab7ffffffff,4.0,2.0,0.0
8426abbffffffff,1.0,0.0,0.0
8426ae7ffffffff,4.0,0.0,0.0
8426b0bffffffff,2.0,0.0,0.0
8426c19ffffffff,3.0,0.0,0.0
8426c1bffffffff,13.0,0.0,0.0
8426c3bffffffff,1.0,0.0,0.0
8426c4dffffffff,1.0,0.0,0.0
8426c53ffffffff,6.0,2.0,0.0
8426c87ffffffff,2.0,0.0,0.0
8426c89ffffffff,15.0,0.0,0.0
8426c8bffffffff,2.0,0.0,0.0
8426c9dffffffff,3.0,0.0,0.0
8426cb5ffffffff,1.0,1.0,0.0
8426cb9ffffffff,7.0,0.0,0.0
8426cbdffffffff,29.0,3.0,0.0
8426d1bffffffff,2.0,2.0,0.0
8426d35ffffffff,4.0,3.0,0.0
8426d45ffffffff,2.0,1.0,0.0
8426d47ffffffff,2.0,0.0,0.0
8426d49ffffffff,2.0,0.0,0.0
8426d6bffffffff,5.0,5.0,0.0
8426de7ffffffff,7.0,2.0,0.0
8426e11ffffffff,7.0,0.0,0.0
8426e1dffffffff,2.0,0.0,0.0
8426e21ffffffff,4.0,2.0,0.0
8426e23ffffffff,11.0,4.0,0.0
8426e2bffffffff,6.0,0.0,0.0
8426e2dffffffff,3.0,0.0,0.0
8426e39ffffffff,6.0,0.0,0.0
8426e3bffffffff,3.0,0.0,0.0
8426e43ffffffff,1.0,1.0,0.0
8426e5bffffffff,21.0,0.0,0.0
8426e63ffffffff,2.0,0.0,0.0
8426e67ffffffff,1.0,1.0,0.0
8426e69ffffffff,3.0,0.0,0.0
8426e6bffffffff,2.0,0.0,0.0
8426e9dffffffff,2.0,0.0,0.0
8426ea9ffffffff,2.0,2.0,0.0
8426eadffffffff,2.0,2.0,0.0
8426ecbffffffff,1.0,0.0,0.0
8426ed7ffffffff,5.0,0.0,0.0
8426f07ffffffff,6.0,0.0,0.0
8426f0dffffffff,4.0,0.0,0.0
8426f25ffffffff,4.0,4.0,0.0
8426f27ffffffff,10.0,1.0,0.0
8426f2dffffffff,10.0,0.0,0.0
8426f51ffffffff,1.0,0.0,0.0
8427023ffffffff,4.0,2.0,0.0
84270e3ffffffff,2.0,2.0,0.0
842711bffffffff,4.0,0.0,0.0
8427169ffffffff,2.0,0.0,0.0
8427189ffffffff,2.0,0.0,0.0
842718bffffffff,2.0,0.0,0.0
842719dffffffff,7.0,0.0,0.0
84271b3ffffffff,3.0,0.0,0.0
84271b5ffffffff,2.0,0.0,0.0
8427403ffffffff,2.0,0.0,0.0
8427407ffffffff,5.0,0.0,0.0
8427409ffffffff,5.0,5.0,0.0
842740dffffffff,2.0,2.0,0.0
8427411ffffffff,7.0,0.0,0.0
842741bffffffff,4.0,0.0,0.0
8427429ffffffff,5.0,0.0,0.0
842742dffffffff,2.0,2.0,0.0
8427435ffffffff,3.0,0.0,0.0
8427445ffffffff,2.0,2.0,0.0
842746dffffffff,1.0,0.0,0.0
8427481ffffffff,13.0,0.0,0.0
8427485ffffffff,6.0,2.0,0.0
8427487ffffffff,9.0,0.0,0.0
842748dffffffff,22.0,3.0,0.0
8427491ffffffff,2.0,0.0,0.0
8427499ffffffff,40.0,7.0,0.0
84274abffffffff,4.0,0.0,0.0
84274b1ffffffff,4.0,0.0,0.0
84274b5ffffffff,6.0,0.0,0.0
84274b7ffffffff,2.0,0.0,0.0
84274b9ffffffff,4.0,0.0,0.0
84274bbffffffff,5.0,0.0,0.0
84274d3ffffffff,3.0,0.0,0.0
84274d5ffffffff,2.0,0.0,0.0
84274d7ffffffff,3.0,0.0,0.0
84274dbffffffff,4.0,0.0,0.0
84274ddffffffff,8.0,2.0,0.0
84274e3ffffffff,25.0,0.0,0.0
842750dffffffff,1.0,0.0,0.0
8427521ffffffff,3.0,0.0,1.0
8427525ffffffff,2.0,2.0,0.0
8427527ffffffff,7.0,3.0,0.0
8427529ffffffff,21.0,6.0,0.0
8427541ffffffff,10.0,6.0,0.0
8427545ffffffff,11.0,0.0,0.0
842754dffffffff,1.0,0.0,0.0
8427551ffffffff,8.0,0.0,0.0
8427561ffffffff,3.0,0.0,0.0
8427569ffffffff,55.0,46.0,0.0
8427581ffffffff,8.0,4.0,0.0
842758bffffffff,2.0,0.0,0.0
8427591ffffffff,4.0,0.0,0.0
8427593ffffffff,45.0,0.0,0.0
8427595ffffffff,3.0,1.0,0.0
8427597ffffffff,1.0,1.0,0.0
8427599ffffffff,2.0,0.0,0.0
842759bffffffff,13.0,0.0,0.0
84275a1ffffffff,1.0,0.0,0.0
84275a3ffffffff,6.0,0.0,0.0
84275b3ffffffff,2.0,0.0,0.0
84275b5ffffffff,12.0,0.0,0.0
84275b7ffffffff,4.0,0.0,0.0
84275b9ffffffff,1.0,1.0,0.0
84275c5ffffffff,4.0,0.0,0.0
84275cdffffffff,7.0,0.0,0.0
84275d1ffffffff,18.0,0.0,0.0
84275d3ffffffff,32.0,3.0,0.0
84275d5ffffffff,2.0,0.0,0.0
84275d7ffffffff,1.0,0.0,0.0
84275d9ffffffff,4.0,0.0,0.0
84275e9ffffffff,4.0,0.0,0.0
8427631ffffffff,6.0,2.0,0.0
8427633ffffffff,3.0,0.0,0.0
8427637ffffffff,2.0,0.0,0.0
842763bffffffff,6.0,0.0,1.0
8427691ffffffff,6.0,2.0,0.0
8427693ffffffff,5.0,0.0,0.0
8427699ffffffff,20.0,4.0,0.0
84276a1ffffffff,12.0,0.0,0.0
84276a3ffffffff,2.0,0.0,0.0
84276a7ffffffff,43.0,20.0,0.0
84276a9ffffffff,1.0,0.0,0.0
84276abffffffff,1.0,0.0,0.0
84276b1ffffffff,2.0,0.0,0.0
84276b7ffffffff,15.0,0.0,0.0
84276bbffffffff,2.0,0.0,0.0
84276bdffffffff,23.0,2.0,0.0
84276d1ffffffff,6.0,4.0,0.0
84276d3ffffffff,6.0,0.0,0.0
84276d5ffffffff,6.0,0.0,2.0
84276d7ffffffff,4.0,4.0,0.0
84276e5ffffffff,5.0,0.0,0.0
84276e9ffffffff,1.0,0.0,0.0
8427701ffffffff,3.0,3.0,0.0
842770dffffffff,7.0,4.0,0.0
8427711ffffffff,4.0,2.0,0.0
842771dffffffff,5.0,5.0,0.0
8427721ffffffff,2.0,0.0,0.0
842773bffffffff,2.0,2.0,0.0
8427801ffffffff,4.0,3.0,0.0
8427833ffffffff,2.0,2.0,0.0
842785bffffffff,2.0,0.0,0.0
84278b7ffffffff,1.0,0.0,0.0
84278e5ffffffff,2.0,2.0,0.0
8427927ffffffff,9.0,0.0,0.0
842794bffffffff,1.0,1.0,0.0
8427963ffffffff,2.0,0.0,0.0
8427969ffffffff,6.0,2.0,0.0
8427993ffffffff,2.0,2.0,0.0
8427a01ffffffff,5.0,0.0,0.0
8427a03ffffffff,4.0,0.0,0.0
8427a47ffffffff,9.0,0.0,0.0
8427a67ffffffff,2.0,2.0,0.0
8427a87ffffffff,6.0,0.0,0.0
8427a8bffffffff,3.0,2.0,0.0
8427ab3ffffffff,1.0,0.0,0.0
8427ae5ffffffff,6.0,1.0,0.0
8427b2bffffffff,1.0,0.0,0.0
8428005ffffffff,19.0,5.0,0.0
8428023ffffffff,65.0,40.0,0.0
842802bffffffff,400.0,213.0,0.0
8428035ffffffff,6.0,2.0,0.0
8428063ffffffff,4.0,2.0,0.0
8428069ffffffff,2.0,0.0,0.0
8428183ffffffff,1.0,0.0,0.0
842818bffffffff,2.0,2.0,0.0
84281b1ffffffff,8.0,6.0,0.0
84281b3ffffffff,4.0,1.0,0.0
84281b5ffffffff,5.0,0.0,0.0
84281b7ffffffff,1.0,0.0,0.0
84281b9ffffffff,2.0,0.0,0.0
84281c3ffffffff,2.0,2.0,0.0
84281cbffffffff,25.0,6.0,0.0
84281e9ffffffff,5.0,0.0,0.0
84281ebffffffff,2.0,2.0,0.0
8428301ffffffff,4.0,2.0,0.0
8428305ffffffff,33.0,2.0,0.0
8428309ffffffff,221.0,58.0,0.0
842830bffffffff,20.0,5.0,0.0
8428317ffffffff,1.0,1.0,0.0
842831dffffffff,7.0,0.0,0.0
8428321ffffffff,14.0,2.0,0.0
842832bffffffff,44.0,2.0,0.0
8428337ffffffff,5.0,0.0,0.0
8428341ffffffff,102.0,49.0,0.0
8428343ffffffff,162.0,25.0,0.0
8428345ffffffff,4.0,3.0,0.0
8428347ffffffff,96.0,26.0,0.0
842834dffffffff,61.0,31.0,0.0
8428355ffffffff,25.0,21.0,1.0
8428357ffffffff,26.0,11.0,0.0
8428363ffffffff,2.0,2.0,0.0
8428365ffffffff,11.0,4.0,0.0
8428841ffffffff,10.0,2.0,0.0
8428843ffffffff,2.0,0.0,0.0
8428889ffffffff,1.0,0.0,0.0
842888dffffffff,2.0,0.0,0.0
8428923ffffffff,2.0,0.0,0.0
842893dffffffff,2.0,0.0,0.0
842898dffffffff,4.0,0.0,0.0
84289abffffffff,1.0,0.0,0.0
84289b3ffffffff,2.0,0.0,0.0
84289dbffffffff,2.0,0.0,0.0
84289edffffffff,2.0,0.0,0.0
8428a97ffffffff,3.0,0.0,0.0
8428adbffffffff,3.0,0.0,3.0
8428ae1ffffffff,2.0,0.0,0.0
8428ae3ffffffff,2.0,0.0,0.0
8428ae9ffffffff,1.0,0.0,0.0
8428b03ffffffff,2.0,0.0,0.0
8428c23ffffffff,12.0,8.0,0.0
8428c25ffffffff,8.0,1.0,0.0
8428c27ffffffff,3.0,3.0,0.0
8428c35ffffffff,3.0,0.0,0.0
8428c61ffffffff,48.0,17.0,0.0
8428c63ffffffff,4.0,0.0,0.0
8428c6dffffffff,11.0,1.0,0.0
8428d11ffffffff,1.0,0.0,0.0
8428d13ffffffff,28.0,2.0,0.0
8428d15ffffffff,2.0,0.0,0.0
8428d17ffffffff,1.0,0.0,0.0
8428d19ffffffff,20.0,0.0,0.0
8428d1bffffffff,98.0,23.0,0.0
8428d1dffffffff,11.0,2.0,0.0
8428d55ffffffff,90.0,19.0,0.0
8428d57ffffffff,9.0,0.0,0.0
8428d59ffffffff,12.0,10.0,0.0
8428d69ffffffff,4.0,0.0,0.0
8428d89ffffffff,20.0,0.0,0.0
8428d8dffffffff,4.0,0.0,0.0
8428d9dffffffff,2.0,0.0,0.0
8428dc5ffffffff,12.0,2.0,0.0
8428dc7ffffffff,78.0,5.0,0.0
8428dc9ffffffff,321.0,178.0,0.0
8428dd1ffffffff,14.0,10.0,0.0
8428dd5ffffffff,3.0,0.0,0.0
8428dddffffffff,2.0,0.0,0.0
8428de1ffffffff,12.0,0.0,0.0
8428de9ffffffff,51.0,5.0,0.0
8428dedffffffff,1.0,0.0,0.0
8428f01ffffffff,12.0,3.0,0.0
8428f03ffffffff,6.0,0.0,0.0
8428f07ffffffff,2.0,0.0,0.0
8428f0bffffffff,6.0,0.0,0.0
8428f11ffffffff,2.0,0.0,0.0
8428f17ffffffff,13.0,4.0,0.0
8428f19ffffffff,1.0,1.0,0.0
8428f39ffffffff,2.0,0.0,0.0
8428f43ffffffff,2.0,0.0,0.0
8428f4bffffffff,31.0,4.0,0.0
8428f55ffffffff,3.0,0.0,0.0
8428f57ffffffff,6.0,3.0,0.0
8428f59ffffffff,2.0,0.0,0.0
8428f5dffffffff,6.0,0.0,0.0
8429121ffffffff,15.0,7.0,0.0
8429123ffffffff,1.0,0.0,0.0
8429125ffffffff,44.0,22.0,0.0
8429127ffffffff,15.0,5.0,0.0
842912dffffffff,2.0,2.0,0.0
8429135ffffffff,12.0,0.0,0.0
8429137ffffffff,14.0,5.0,0.0
842913dffffffff,2.0,0.0,0.0
8429167ffffffff,8.0,6.0,0.0
84291a7ffffffff,67.0,41.0,0.0
84291a9ffffffff,10.0,2.0,0.0
84291e1ffffffff,7.0,0.0,0.0
84291e7ffffffff,8.0,0.0,0.0
842981bffffffff,3.0,0.0,0.0
8429841ffffffff,3.0,0.0,0.0
8429843ffffffff,2.0,0.0,0.0
8429849ffffffff,2.0,0.0,0.0
8429851ffffffff,1.0,1.0,0.0
8429855ffffffff,18.0,5.0,0.0
8429863ffffffff,2.0,0.0,0.0
8429869ffffffff,12.0,3.0,0.0
842986bffffffff,1.0,0.0,0.0
8429891ffffffff,4.0,1.0,0.0
842989bffffffff,2.0,2.0,0.0
84298c9ffffffff,7.0,4.0,0.0
84298cbffffffff,2.0,0.0,0.0
84298cdffffffff,7.0,1.0,0.0
8429957ffffffff,1.0,1.0,0.0
84299adffffffff,3.0,3.0,0.0
8429a01ffffffff,12.0,4.0,0.0
8429a09ffffffff,2.0,0.0,0.0
8429a0bffffffff,28.0,0.0,0.0
8429a15ffffffff,8.0,0.0,0.0
8429a17ffffffff,6.0,0.0,0.0
8429a19ffffffff,72.0,25.0,0.0
8429a1bffffffff,9.0,0.0,0.0
8429a1dffffffff,158.0,55.0,0.0
8429a31ffffffff,7.0,0.0,0.0
8429a33ffffffff,2.0,0.0,0.0
8429a3bffffffff,21.0,9.0,0.0
8429a41ffffffff,167.0,30.0,0.0
8429a43ffffffff,65.0,6.0,0.0
8429a45ffffffff,1.0,1.0,0.0
8429a47ffffffff,6.0,0.0,0.0
8429a49ffffffff,4.0,1.0,0.0
8429a4dffffffff,90.0,18.0,20.0
8429a51ffffffff,2.0,0.0,0.0
8429a55ffffffff,115.0,10.0,0.0
8429a57ffffffff,267.0,25.0,0.0
8429a59ffffffff,62.0,33.0,0.0
8429a61ffffffff,8.0,0.0,0.0
8429a65ffffffff,2.0,2.0,0.0
8429a67ffffffff,2.0,2.0,0.0
8429a69ffffffff,2.0,0.0,0.0
8429a6bffffffff,4.0,0.0,0.0
8429a89ffffffff,4.0,4.0,0.0
8429a8dffffffff,1.0,0.0,0.0
8429aa7ffffffff,35.0,4.0,0.0
8429ac9ffffffff,94.0,22.0,0.0
8429ad1ffffffff,118.0,38.0,0.0
8429ad3ffffffff,6.0,1.0,0.0
8429addffffffff,27.0,10.0,0.0
8429aedffffffff,6.0,5.0,0.0
8429b11ffffffff,2.0,0.0,0.0
8429b1dffffffff,1.0,0.0,0.0
8429b25ffffffff,10.0,0.0,0.0
8429b2dffffffff,1.0,0.0,0.0
8429b5bffffffff,3.0,3.0,0.0
8429b6dffffffff,18.0,3.0,0.0
842a065ffffffff,7.0,1.0,0.0
842a069ffffffff,1.0,0.0,1.0
842a101ffffffff,135.0,27.0,34.0
842a103ffffffff,83.0,29.0,14.0
842a105ffffffff,13.0,5.0,0.0
842a107ffffffff,269.0,77.0,38.0
842a109ffffffff,84.0,41.0,14.0
842a10bffffffff,56.0,39.0,13.0
842a10dffffffff,58.0,0.0,12.0
842a121ffffffff,12.0,4.0,0.0
842a123ffffffff,398.0,2.0,22.0
842a127ffffffff,37.0,2.0,5.0
842a129ffffffff,7.0,6.0,1.0
842a12bffffffff,48.0,0.0,30.0
842a12dffffffff,2.0,2.0,0.0
842a131ffffffff,12.0,0.0,4.0
842a133ffffffff,16.0,0.0,1.0
842a135ffffffff,1128.0,61.0,99.0
842a139ffffffff,21.0,10.0,0.0
842a13bffffffff,13.0,0.0,1.0
842a13dffffffff,45.0,7.0,18.0
842a141ffffffff,29.0,2.0,0.0
842a143ffffffff,32.0,13.0,3.0
842a145ffffffff,18.0,0.0,2.0
842a147ffffffff,4.0,0.0,0.0
842a149ffffffff,7.0,0.0,1.0
842a14bffffffff,7.0,0.0,0.0
842a14dffffffff,14.0,0.0,10.0
842a151ffffffff,10.0,4.0,0.0
842a155ffffffff,17.0,6.0,4.0
842a157ffffffff,6.0,6.0,0.0
842a159ffffffff,19.0,15.0,2.0
842a15bffffffff,2.0,0.0,0.0
842a15dffffffff,8.0,2.0,0.0
842a163ffffffff,9.0,2.0,4.0
842a169ffffffff,16.0,0.0,0.0
842a16bffffffff,17.0,2.0,0.0
