cell_id,Cardellina pusilla,Cardellina pusilla pileolata,Cardellina pusilla pusilla,Cardellina pusilla chryseola
84264c3ffffffff,5.0,0.0,0.0,0.0
84264c5ffffffff,2.0,0.0,0.0,0.0
84264cbffffffff,3.0,0.0,0.0,0.0
84264d1ffffffff,10.0,0.0,0.0,0.0
84264d9ffffffff,10.0,0.0,0.0,0.0
84264dbffffffff,8.0,0.0,0.0,0.0
84264e1ffffffff,1.0,0.0,0.0,0.0
84264e5ffffffff,10.0,0.0,0.0,0.0
84264e7ffffffff,2.0,0.0,0.0,0.0
8426521ffffffff,2.0,0.0,0.0,0.0
8426531ffffffff,4.0,0.0,2.0,0.0
8426533ffffffff,7.0,0.0,0.0,0.0
842653bffffffff,8.0,0.0,0.0,0.0
8426547ffffffff,1.0,0.0,0.0,0.0
8426551ffffffff,2.0,0.0,0.0,0.0
8426555ffffffff,4.0,0.0,0.0,0.0
8426557ffffffff,2.0,0.0,0.0,0.0
8426563ffffffff,1.0,0.0,0.0,0.0
8426567ffffffff,19.0,0.0,0.0,0.0
842656dffffffff,3.0,0.0,0.0,0.0
8426593ffffffff,11.0,0.0,0.0,0.0
8426599ffffffff,1.0,0.0,0.0,0.0
842659bffffffff,2.0,0.0,0.0,0.0
84265b5ffffffff,5.0,0.0,0.0,0.0
84265d9ffffffff,1.0,0.0,0.0,0.0
84265dbffffffff,3.0,0.0,0.0,0.0
8426607ffffffff,6.0,0.0,1.0,0.0
8426615ffffffff,1.0,0.0,0.0,0.0
842661bffffffff,1.0,0.0,0.0,0.0
8426629ffffffff,2.0,0.0,0.0,0.0
842662bffffffff,2.0,0.0,1.0,0.0
842663dffffffff,2.0,0.0,0.0,0.0
8426641ffffffff,7.0,0.0,0.0,0.0
8426649ffffffff,2.0,0.0,0.0,0.0
842664dffffffff,67.0,0.0,5.0,0.0
8426665ffffffff,3.0,0.0,0.0,0.0
8426669ffffffff,4.0,0.0,0.0,0.0
8426681ffffffff,2.0,0.0,0.0,0.0
8426689ffffffff,7.0,0.0,0.0,0.0
8426697ffffffff,1.0,0.0,0.0,0.0
842669bffffffff,3.0,0.0,0.0,0.0
84266a1ffffffff,2.0,0.0,0.0,0.0
84266a3ffffffff,2.0,0.0,0.0,0.0
84266b1ffffffff,3.0,0.0,0.0,0.0
84266c1ffffffff,2.0,0.0,0.0,0.0
84266d3ffffffff,2.0,0.0,0.0,0.0
84266d5ffffffff,14.0,0.0,0.0,0.0
84266dbffffffff,11.0,0.0,0.0,0.0
84266e1ffffffff,2.0,0.0,0.0,0.0
8426801ffffffff,2.0,0.0,0.0,0.0
8426805ffffffff,2.0,0.0,0.0,0.0
8426809ffffffff,2.0,0.0,0.0,0.0
842680bffffffff,2.0,0.0,0.0,0.0
8426811ffffffff,3.0,0.0,0.0,0.0
8426813ffffffff,5.0,0.0,0.0,0.0
8426817ffffffff,7.0,0.0,0.0,0.0
8426819ffffffff,12.0,0.0,0.0,0.0
842681bffffffff,32.0,0.0,0.0,0.0
842681dffffffff,4.0,0.0,0.0,0.0
8426831ffffffff,12.0,0.0,0.0,0.0
8426833ffffffff,10.0,0.0,0.0,0.0
842683dffffffff,1.0,0.0,0.0,0.0
8426853ffffffff,7.0,0.0,0.0,0.0
8426855ffffffff,2.0,0.0,0.0,0.0
8426857ffffffff,9.0,0.0,0.0,0.0
8426859ffffffff,18.0,0.0,0.0,0.0
8426881ffffffff,8.0,0.0,0.0,0.0
8426885ffffffff,1.0,0.0,0.0,0.0
8426887ffffffff,2.0,0.0,0.0,0.0
8426889ffffffff,59.0,0.0,0.0,0.0
842688bffffffff,3.0,0.0,0.0,0.0
842688dffffffff,6.0,0.0,0.0,0.0
8426891ffffffff,8.0,0.0,0.0,0.0
8426893ffffffff,7.0,0.0,0.0,0.0
8426899ffffffff,1.0,0.0,0.0,0.0
84268a3ffffffff,1.0,0.0,0.0,0.0
84268a7ffffffff,2.0,0.0,0.0,0.0
84268a9ffffffff,2.0,0.0,0.0,0.0
84268abffffffff,2.0,0.0,0.0,0.0
84268b5ffffffff,1.0,0.0,0.0,0.0
84268c5ffffffff,22.0,0.0,0.0,0.0
84268c7ffffffff,2.0,0.0,0.0,0.0
84268cbffffffff,2.0,0.0,0.0,0.0
84268cdffffffff,28.0,0.0,0.0,0.0
84268d3ffffffff,1.0,0.0,0.0,0.0
84268d5ffffffff,32.0,0.0,0.0,0.0
84268d7ffffffff,16.0,0.0,0.0,0.0
84268d9ffffffff,57.0,0.0,0.0,0.0
84268dbffffffff,7.0,0.0,0.0,0.0
84268e1ffffffff,2.0,0.0,0.0,0.0
84268ebffffffff,3.0,0.0,0.0,0.0
84268edffffffff,7.0,0.0,0.0,0.0
8426905ffffffff,4.0,0.0,0.0,0.0
8426909ffffffff,5.0,0.0,0.0,0.0
842690dffffffff,2.0,0.0,0.0,0.0
8426943ffffffff,9.0,0.0,0.0,0.0
8426947ffffffff,12.0,0.0,0.0,0.0
8426953ffffffff,2.0,0.0,0.0,0.0
8426955ffffffff,3.0,0.0,0.0,0.0
8426961ffffffff,93.0,0.0,0.0,0.0
8426963ffffffff,18.0,0.0,0.0,0.0
8426969ffffffff,14.0,0.0,0.0,0.0
842696bffffffff,30.0,0.0,0.0,0.0
8426987ffffffff,6.0,0.0,0.0,0.0
842698bffffffff,1.0,0.0,0.0,0.0
842698dffffffff,2.0,0.0,0.0,0.0
8426991ffffffff,2.0,0.0,0.0,0.0
8426995ffffffff,12.0,0.0,0.0,0.0
842699bffffffff,2.0,0.0,0.0,0.0
84269b5ffffffff,3.0,3.0,0.0,0.0
84269b9ffffffff,1.0,0.0,0.0,0.0
84269c1ffffffff,2.0,0.0,0.0,0.0
84269c5ffffffff,13.0,0.0,0.0,0.0
84269cdffffffff,5.0,0.0,0.0,0.0
84269d1ffffffff,7.0,0.0,0.0,0.0
84269d5ffffffff,9.0,0.0,0.0,0.0
84269d9ffffffff,2.0,0.0,0.0,0.0
84269e7ffffffff,2.0,0.0,0.0,0.0
84269e9ffffffff,2.0,0.0,0.0,0.0
8426a19ffffffff,4.0,0.0,0.0,0.0
8426a2bffffffff,4.0,0.0,0.0,0.0
8426a51ffffffff,2.0,0.0,0.0,0.0
8426a87ffffffff,3.0,0.0,0.0,0.0
8426a91ffffffff,4.0,0.0,0.0,0.0
8426a97ffffffff,9.0,0.0,0.0,0.0
8426a9dffffffff,2.0,0.0,0.0,0.0
8426aa5ffffffff,1.0,0.0,0.0,0.0
8426aa7ffffffff,21.0,0.0,0.0,0.0
8426aa9ffffffff,8.0,0.0,0.0,0.0
8426aabffffffff,6.0,0.0,0.0,0.0
8426aadffffffff,6.0,0.0,0.0,0.0
8426ab3ffffffff,2.0,0.0,0.0,0.0
8426ab5ffffffff,5.0,0.0,0.0,0.0
8426ab7ffffffff,15.0,0.0,0.0,0.0
8426abbffffffff,4.0,0.0,0.0,0.0
8426ac5ffffffff,3.0,0.0,0.0,0.0
8426ad1ffffffff,2.0,0.0,0.0,0.0
8426ae3ffffffff,4.0,0.0,0.0,0.0
8426ae7ffffffff,15.0,0.0,0.0,0.0
8426b0bffffffff,2.0,0.0,0.0,0.0
8426b45ffffffff,2.0,0.0,0.0,0.0
8426b69ffffffff,4.0,0.0,0.0,0.0
8426b6dffffffff,2.0,0.0,0.0,0.0
8426c11ffffffff,2.0,0.0,0.0,0.0
8426c19ffffffff,11.0,0.0,0.0,0.0
8426c83ffffffff,5.0,0.0,0.0,0.0
8426c87ffffffff,3.0,0.0,0.0,0.0
8426c89ffffffff,2.0,0.0,0.0,0.0
8426c9bffffffff,2.0,0.0,0.0,0.0
8426d09ffffffff,2.0,0.0,0.0,0.0
8426d1bffffffff,2.0,0.0,0.0,0.0
8426d39ffffffff,2.0,0.0,0.0,0.0
8426d45ffffffff,4.0,0.0,0.0,0.0
8426d47ffffffff,2.0,0.0,0.0,0.0
8426d49ffffffff,6.0,0.0,0.0,0.0
8426d4bffffffff,17.0,0.0,0.0,0.0
8426d67ffffffff,2.0,0.0,0.0,0.0
8426d95ffffffff,4.0,0.0,0.0,0.0
8426dadffffffff,2.0,0.0,0.0,0.0
8426dc9ffffffff,1.0,0.0,0.0,0.0
8426de7ffffffff,5.0,0.0,0.0,0.0
8426de9ffffffff,2.0,0.0,0.0,0.0
8426dedffffffff,2.0,0.0,0.0,0.0
8426e23ffffffff,4.0,0.0,0.0,0.0
8426e2bffffffff,5.0,0.0,0.0,0.0
8426e67ffffffff,5.0,0.0,0.0,0.0
8426ed5ffffffff,4.0,0.0,0.0,0.0
8426ed7ffffffff,22.0,0.0,0.0,0.0
8426eddffffffff,2.0,0.0,0.0,0.0
8426ee9ffffffff,2.0,0.0,0.0,0.0
8426f07ffffffff,3.0,0.0,0.0,0.0
8426f21ffffffff,2.0,0.0,0.0,0.0
8426f25ffffffff,24.0,0.0,0.0,0.0
8426f27ffffffff,10.0,0.0,0.0,0.0
8426f2dffffffff,19.0,0.0,0.0,0.0
8426f35ffffffff,2.0,0.0,0.0,0.0
8426f3dffffffff,3.0,0.0,0.0,0.0
8426f45ffffffff,1.0,0.0,0.0,0.0
8426f47ffffffff,2.0,0.0,0.0,0.0
8426f4dffffffff,1.0,0.0,0.0,0.0
8426f6bffffffff,1.0,0.0,0.0,0.0
8427025ffffffff,2.0,0.0,0.0,0.0
84270d1ffffffff,2.0,0.0,0.0,0.0
84270e1ffffffff,4.0,0.0,4.0,0.0
84270e3ffffffff,3.0,0.0,3.0,0.0
842719dffffffff,2.0,0.0,0.0,0.0
84271c9ffffffff,3.0,0.0,0.0,0.0
8427343ffffffff,1.0,0.0,0.0,0.0
8427411ffffffff,5.0,0.0,0.0,0.0
8427445ffffffff,9.0,0.0,0.0,0.0
842744bffffffff,2.0,0.0,0.0,0.0
8427481ffffffff,1.0,0.0,0.0,0.0
8427485ffffffff,9.0,0.0,0.0,0.0
8427487ffffffff,2.0,0.0,0.0,0.0
842748bffffffff,1.0,0.0,0.0,0.0
842748dffffffff,7.0,0.0,0.0,0.0
8427499ffffffff,15.0,0.0,0.0,0.0
84274b5ffffffff,10.0,0.0,0.0,0.0
84274b9ffffffff,4.0,0.0,0.0,0.0
84274d3ffffffff,3.0,0.0,0.0,0.0
84274d7ffffffff,2.0,0.0,0.0,0.0
84274dbffffffff,2.0,0.0,0.0,0.0
84274ddffffffff,2.0,0.0,0.0,0.0
84274e3ffffffff,19.0,0.0,0.0,0.0
8427501ffffffff,2.0,0.0,0.0,0.0
8427521ffffffff,4.0,0.0,0.0,0.0
8427541ffffffff,10.0,0.0,0.0,0.0
8427545ffffffff,2.0,0.0,0.0,0.0
8427563ffffffff,1.0,0.0,0.0,0.0
8427569ffffffff,29.0,0.0,0.0,0.0
8427581ffffffff,2.0,0.0,0.0,0.0
8427591ffffffff,4.0,0.0,0.0,0.0
8427593ffffffff,5.0,0.0,3.0,0.0
8427597ffffffff,1.0,0.0,0.0,0.0
842759bffffffff,4.0,0.0,0.0,0.0
842759dffffffff,1.0,0.0,0.0,0.0
84275a1ffffffff,2.0,0.0,0.0,0.0
84275b5ffffffff,3.0,0.0,0.0,0.0
84275c5ffffffff,2.0,0.0,0.0,0.0
84275cbffffffff,1.0,0.0,0.0,0.0
84275d1ffffffff,4.0,0.0,0.0,0.0
84275d3ffffffff,4.0,0.0,0.0,0.0
84275d9ffffffff,1.0,0.0,0.0,0.0
84275ddffffffff,1.0,0.0,0.0,0.0
8427631ffffffff,6.0,0.0,0.0,0.0
842763bffffffff,6.0,0.0,3.0,0.0
8427685ffffffff,3.0,0.0,0.0,0.0
8427699ffffffff,2.0,0.0,2.0,0.0
84276a1ffffffff,2.0,0.0,0.0,0.0
84276a7ffffffff,5.0,0.0,0.0,0.0
84276a9ffffffff,1.0,0.0,0.0,0.0
84276b7ffffffff,2.0,0.0,0.0,0.0
84276bdffffffff,27.0,0.0,0.0,0.0
84276cbffffffff,2.0,0.0,2.0,0.0
84276d1ffffffff,1.0,0.0,1.0,0.0
84276d3ffffffff,9.0,0.0,9.0,0.0
84276d7ffffffff,22.0,0.0,22.0,0.0
8427701ffffffff,2.0,0.0,0.0,0.0
842770dffffffff,2.0,0.0,0.0,0.0
842771dffffffff,12.0,0.0,0.0,0.0
8427721ffffffff,7.0,0.0,0.0,0.0
8427743ffffffff,1.0,0.0,0.0,0.0
8427747ffffffff,2.0,0.0,0.0,0.0
8427761ffffffff,2.0,0.0,2.0,0.0
8427801ffffffff,5.0,0.0,0.0,0.0
842783dffffffff,3.0,0.0,0.0,0.0
8427889ffffffff,3.0,0.0,0.0,0.0
84278cbffffffff,1.0,0.0,0.0,0.0
84278d5ffffffff,2.0,0.0,0.0,0.0
8427905ffffffff,4.0,0.0,0.0,0.0
8427927ffffffff,9.0,0.0,0.0,0.0
8427945ffffffff,7.0,0.0,0.0,0.0
8427969ffffffff,7.0,0.0,0.0,0.0
84279e7ffffffff,2.0,0.0,0.0,0.0
8427addffffffff,5.0,0.0,0.0,0.0
8427b13ffffffff,2.0,0.0,0.0,0.0
8427b25ffffffff,2.0,0.0,0.0,0.0
8427b29ffffffff,1.0,0.0,0.0,0.0
8427b53ffffffff,2.0,0.0,0.0,0.0
8428005ffffffff,7.0,0.0,0.0,7.0
8428007ffffffff,2.0,0.0,0.0,2.0
8428021ffffffff,21.0,0.0,0.0,21.0
8428023ffffffff,119.0,0.0,0.0,101.0
8428027ffffffff,12.0,0.0,0.0,12.0
8428029ffffffff,2.0,0.0,0.0,2.0
842802bffffffff,81.0,0.0,0.0,51.0
8428035ffffffff,4.0,0.0,0.0,4.0
8428063ffffffff,8.0,0.0,0.0,4.0
8428067ffffffff,3.0,0.0,0.0,3.0
8428069ffffffff,2.0,0.0,0.0,0.0
842806bffffffff,5.0,2.0,0.0,1.0
842806dffffffff,6.0,0.0,0.0,0.0
8428109ffffffff,2.0,0.0,0.0,0.0
8428111ffffffff,8.0,0.0,0.0,0.0
8428113ffffffff,3.0,0.0,0.0,0.0
8428117ffffffff,1.0,0.0,0.0,0.0
8428119ffffffff,2.0,0.0,0.0,0.0
8428123ffffffff,6.0,0.0,0.0,0.0
8428131ffffffff,2.0,0.0,0.0,0.0
8428133ffffffff,4.0,0.0,0.0,0.0
842813bffffffff,5.0,0.0,0.0,0.0
8428141ffffffff,2.0,0.0,0.0,0.0
8428149ffffffff,25.0,0.0,0.0,25.0
842814dffffffff,41.0,0.0,0.0,41.0
8428151ffffffff,55.0,0.0,0.0,2.0
8428153ffffffff,14.0,0.0,0.0,2.0
8428155ffffffff,6.0,0.0,0.0,0.0
8428157ffffffff,30.0,0.0,0.0,0.0
842815dffffffff,3.0,0.0,0.0,3.0
8428183ffffffff,6.0,0.0,0.0,0.0
8428189ffffffff,2.0,0.0,0.0,0.0
842818dffffffff,2.0,0.0,0.0,2.0
8428195ffffffff,2.0,0.0,0.0,0.0
842819dffffffff,1.0,0.0,0.0,0.0
84281b5ffffffff,4.0,0.0,0.0,2.0
84281c3ffffffff,8.0,0.0,0.0,4.0
84281c7ffffffff,2.0,0.0,0.0,2.0
84281c9ffffffff,25.0,0.0,0.0,11.0
84281cbffffffff,25.0,0.0,0.0,18.0
84281d5ffffffff,8.0,0.0,0.0,0.0
84281e3ffffffff,4.0,0.0,0.0,0.0
84281e5ffffffff,27.0,0.0,0.0,1.0
84281e9ffffffff,52.0,0.0,0.0,29.0
84281ebffffffff,75.0,0.0,0.0,5.0
84281edffffffff,7.0,0.0,0.0,2.0
8428301ffffffff,100.0,0.0,0.0,2.0
8428303ffffffff,10.0,0.0,0.0,2.0
8428305ffffffff,33.0,0.0,0.0,0.0
8428307ffffffff,68.0,0.0,0.0,0.0
8428309ffffffff,296.0,4.0,0.0,49.0
842830bffffffff,21.0,0.0,0.0,1.0
842830dffffffff,15.0,0.0,0.0,10.0
8428317ffffffff,3.0,0.0,0.0,1.0
8428319ffffffff,1.0,0.0,0.0,0.0
842831dffffffff,1.0,0.0,0.0,0.0
8428321ffffffff,23.0,0.0,0.0,23.0
8428323ffffffff,69.0,0.0,0.0,66.0
8428327ffffffff,148.0,0.0,0.0,148.0
8428329ffffffff,18.0,0.0,0.0,0.0
842832bffffffff,29.0,0.0,0.0,2.0
8428331ffffffff,2.0,0.0,0.0,0.0
8428337ffffffff,1.0,0.0,0.0,1.0
8428339ffffffff,4.0,0.0,0.0,0.0
8428341ffffffff,39.0,0.0,0.0,10.0
8428343ffffffff,59.0,0.0,0.0,7.0
8428345ffffffff,2.0,0.0,0.0,0.0
8428347ffffffff,45.0,0.0,0.0,13.0
842834dffffffff,24.0,0.0,0.0,7.0
8428355ffffffff,40.0,0.0,0.0,15.0
8428357ffffffff,19.0,0.0,0.0,2.0
842835dffffffff,3.0,0.0,0.0,0.0
8428361ffffffff,95.0,0.0,0.0,2.0
8428363ffffffff,497.0,0.0,0.0,12.0
8428365ffffffff,2.0,0.0,0.0,0.0
8428367ffffffff,150.0,0.0,0.0,2.0
842836bffffffff,120.0,0.0,0.0,12.0
842836dffffffff,1.0,0.0,0.0,0.0
8428817ffffffff,2.0,0.0,0.0,0.0
8428841ffffffff,45.0,0.0,0.0,2.0
8428843ffffffff,19.0,0.0,0.0,0.0
8428847ffffffff,30.0,0.0,0.0,0.0
8428849ffffffff,2.0,0.0,0.0,0.0
8428885ffffffff,4.0,0.0,0.0,0.0
8428887ffffffff,4.0,0.0,0.0,0.0
8428889ffffffff,1.0,0.0,0.0,0.0
842888bffffffff,2.0,0.0,0.0,0.0
842888dffffffff,1.0,0.0,0.0,0.0
8428891ffffffff,1.0,0.0,0.0,0.0
842889bffffffff,2.0,0.0,0.0,0.0
84288a1ffffffff,5.0,0.0,0.0,0.0
84288a9ffffffff,1.0,0.0,0.0,0.0
84288adffffffff,8.0,0.0,0.0,0.0
84288c5ffffffff,4.0,0.0,0.0,0.0
84288dbffffffff,1.0,0.0,0.0,0.0
842890bffffffff,2.0,0.0,0.0,0.0
8428921ffffffff,3.0,0.0,0.0,0.0
8428923ffffffff,7.0,0.0,0.0,0.0
8428929ffffffff,2.0,0.0,0.0,0.0
8428941ffffffff,65.0,0.0,0.0,0.0
8428949ffffffff,2.0,0.0,0.0,0.0
842894dffffffff,1.0,0.0,0.0,0.0
8428967ffffffff,7.0,0.0,0.0,0.0
8428969ffffffff,2.0,0.0,0.0,0.0
8428985ffffffff,3.0,0.0,0.0,0.0
842898dffffffff,7.0,0.0,0.0,0.0
84289d3ffffffff,2.0,0.0,0.0,0.0
84289e3ffffffff,6.0,0.0,0.0,0.0
84289ebffffffff,5.0,0.0,0.0,0.0
8428a11ffffffff,1.0,0.0,0.0,0.0
8428a13ffffffff,1.0,0.0,0.0,0.0
8428a91ffffffff,2.0,0.0,0.0,0.0
8428a97ffffffff,4.0,0.0,0.0,0.0
8428ac3ffffffff,1.0,1.0,0.0,0.0
8428ad3ffffffff,5.0,0.0,0.0,0.0
8428ae1ffffffff,7.0,1.0,0.0,0.0
8428ae9ffffffff,1.0,0.0,0.0,0.0
8428b07ffffffff,2.0,0.0,0.0,0.0
8428b0bffffffff,3.0,0.0,0.0,0.0
8428b27ffffffff,2.0,0.0,0.0,0.0
8428b2dffffffff,1.0,0.0,0.0,0.0
8428b4bffffffff,2.0,0.0,0.0,0.0
8428b65ffffffff,1.0,0.0,0.0,0.0
8428c0dffffffff,31.0,0.0,0.0,0.0
8428c23ffffffff,8.0,0.0,0.0,0.0
8428c25ffffffff,3.0,0.0,0.0,3.0
8428c27ffffffff,7.0,0.0,0.0,0.0
8428c29ffffffff,2.0,0.0,0.0,2.0
8428c2bffffffff,1.0,0.0,0.0,1.0
8428c35ffffffff,4.0,0.0,0.0,0.0
8428c41ffffffff,7.0,0.0,0.0,0.0
8428c47ffffffff,2.0,0.0,0.0,0.0
8428c61ffffffff,5.0,0.0,0.0,1.0
8428c65ffffffff,2.0,0.0,0.0,0.0
8428c69ffffffff,2.0,0.0,0.0,0.0
8428c6bffffffff,44.0,0.0,0.0,0.0
8428d09ffffffff,2.0,0.0,0.0,0.0
8428d0bffffffff,7.0,0.0,0.0,0.0
8428d13ffffffff,2.0,0.0,0.0,0.0
8428d15ffffffff,4.0,0.0,0.0,0.0
8428d17ffffffff,2.0,0.0,0.0,0.0
8428d19ffffffff,7.0,0.0,0.0,0.0
8428d1bffffffff,19.0,0.0,0.0,0.0
8428d1dffffffff,6.0,0.0,0.0,0.0
8428d31ffffffff,7.0,0.0,0.0,0.0
8428d37ffffffff,2.0,0.0,0.0,0.0
8428d3bffffffff,6.0,0.0,0.0,0.0
8428d4bffffffff,2.0,0.0,0.0,0.0
8428d51ffffffff,7.0,0.0,0.0,0.0
