cell_id,Cathartes aura,Cathartes aura [aura Group],Cathartes aura ruficollis,Cathartes aura jota,Cathartes aura [undescribed form]
841b821ffffffff,4.0,0.0,0.0,0.0,0.0
8426039ffffffff,2.0,0.0,0.0,0.0,0.0
842603bffffffff,1.0,0.0,0.0,0.0,0.0
8426043ffffffff,2.0,0.0,0.0,0.0,0.0
8426051ffffffff,5.0,0.0,0.0,0.0,0.0
842608dffffffff,4.0,0.0,0.0,0.0,0.0
8426099ffffffff,1.0,0.0,0.0,0.0,0.0
84260a1ffffffff,2.0,0.0,0.0,0.0,0.0
84260a9ffffffff,5.0,0.0,0.0,0.0,0.0
84260abffffffff,2.0,0.0,0.0,0.0,0.0
84260b1ffffffff,2.0,0.0,0.0,0.0,0.0
84260b9ffffffff,3.0,1.0,0.0,0.0,0.0
84260e3ffffffff,2.0,0.0,0.0,0.0,0.0
8426183ffffffff,1.0,0.0,0.0,0.0,0.0
8426197ffffffff,2.0,0.0,0.0,0.0,0.0
84261b3ffffffff,2.0,0.0,0.0,0.0,0.0
8426213ffffffff,2.0,0.0,0.0,0.0,0.0
8426231ffffffff,2.0,0.0,0.0,0.0,0.0
8426245ffffffff,8.0,0.0,0.0,0.0,0.0
8426255ffffffff,2.0,0.0,0.0,0.0,0.0
8426261ffffffff,2.0,0.0,0.0,0.0,0.0
8426269ffffffff,3.0,0.0,0.0,0.0,0.0
8426289ffffffff,2.0,2.0,0.0,0.0,0.0
8426293ffffffff,2.0,2.0,0.0,0.0,0.0
84262b5ffffffff,1.0,0.0,0.0,0.0,0.0
84262c9ffffffff,13.0,0.0,0.0,0.0,0.0
84262ddffffffff,2.0,0.0,0.0,0.0,0.0
84262ebffffffff,2.0,0.0,0.0,0.0,0.0
8426337ffffffff,2.0,0.0,0.0,0.0,0.0
842634bffffffff,7.0,0.0,0.0,0.0,0.0
8426359ffffffff,2.0,0.0,0.0,0.0,0.0
8426369ffffffff,3.0,0.0,0.0,0.0,0.0
8426401ffffffff,2.0,0.0,0.0,0.0,0.0
8426403ffffffff,2.0,0.0,0.0,0.0,0.0
8426405ffffffff,3.0,0.0,0.0,0.0,0.0
8426407ffffffff,1.0,0.0,0.0,0.0,0.0
842640dffffffff,6.0,0.0,0.0,0.0,0.0
8426415ffffffff,3.0,0.0,0.0,0.0,0.0
8426421ffffffff,1.0,0.0,0.0,0.0,0.0
8426429ffffffff,1.0,0.0,0.0,0.0,0.0
842642bffffffff,1.0,0.0,0.0,0.0,0.0
8426437ffffffff,3.0,0.0,0.0,0.0,0.0
8426439ffffffff,2.0,0.0,0.0,0.0,0.0
8426443ffffffff,2.0,0.0,0.0,0.0,0.0
842644dffffffff,18.0,0.0,0.0,0.0,0.0
8426459ffffffff,1.0,0.0,0.0,0.0,0.0
8426461ffffffff,6.0,0.0,0.0,0.0,0.0
8426463ffffffff,17.0,2.0,0.0,0.0,0.0
8426467ffffffff,7.0,0.0,0.0,0.0,0.0
842646bffffffff,22.0,0.0,0.0,0.0,0.0
842646dffffffff,3.0,0.0,0.0,0.0,0.0
8426481ffffffff,1.0,1.0,0.0,0.0,0.0
8426487ffffffff,3.0,0.0,0.0,0.0,0.0
8426489ffffffff,4.0,3.0,0.0,0.0,0.0
842649dffffffff,18.0,18.0,0.0,0.0,0.0
84264a5ffffffff,2.0,0.0,0.0,0.0,0.0
84264a7ffffffff,5.0,0.0,0.0,0.0,0.0
84264abffffffff,2.0,2.0,0.0,0.0,0.0
84264adffffffff,18.0,0.0,0.0,0.0,0.0
84264b9ffffffff,7.0,2.0,0.0,0.0,0.0
84264c7ffffffff,12.0,0.0,0.0,0.0,0.0
84264d1ffffffff,2.0,0.0,0.0,0.0,0.0
84264d5ffffffff,2.0,2.0,0.0,0.0,0.0
84264d9ffffffff,2.0,0.0,0.0,0.0,0.0
84264dbffffffff,5.0,0.0,0.0,0.0,0.0
84264e1ffffffff,10.0,0.0,0.0,0.0,0.0
84264e5ffffffff,16.0,0.0,0.0,0.0,0.0
84264e7ffffffff,2.0,0.0,0.0,0.0,0.0
84264edffffffff,1.0,0.0,0.0,0.0,0.0
8426515ffffffff,5.0,0.0,0.0,0.0,0.0
842651dffffffff,25.0,0.0,0.0,0.0,0.0
8426525ffffffff,2.0,0.0,0.0,0.0,0.0
8426527ffffffff,3.0,0.0,0.0,0.0,0.0
842652bffffffff,2.0,0.0,0.0,0.0,0.0
8426533ffffffff,21.0,0.0,0.0,0.0,0.0
842653bffffffff,3.0,0.0,0.0,0.0,0.0
842653dffffffff,2.0,0.0,0.0,0.0,0.0
8426543ffffffff,3.0,0.0,0.0,0.0,0.0
842654bffffffff,1.0,0.0,0.0,0.0,0.0
8426551ffffffff,1.0,0.0,0.0,0.0,0.0
8426555ffffffff,9.0,0.0,0.0,0.0,0.0
8426557ffffffff,2.0,0.0,0.0,0.0,0.0
842655dffffffff,14.0,0.0,0.0,0.0,0.0
8426561ffffffff,4.0,0.0,0.0,0.0,0.0
8426563ffffffff,3.0,0.0,0.0,0.0,0.0
8426565ffffffff,9.0,0.0,0.0,0.0,0.0
8426567ffffffff,10.0,0.0,0.0,0.0,0.0
842656dffffffff,1.0,0.0,0.0,0.0,0.0
8426587ffffffff,4.0,0.0,0.0,0.0,0.0
842658dffffffff,2.0,0.0,0.0,0.0,0.0
8426599ffffffff,3.0,0.0,0.0,0.0,0.0
842659bffffffff,6.0,0.0,0.0,0.0,0.0
84265a7ffffffff,4.0,4.0,0.0,0.0,0.0
84265a9ffffffff,1.0,0.0,0.0,0.0,0.0
84265adffffffff,2.0,0.0,0.0,0.0,0.0
84265cdffffffff,6.0,0.0,0.0,0.0,0.0
84265d3ffffffff,2.0,0.0,0.0,0.0,0.0
84265dbffffffff,15.0,1.0,0.0,0.0,0.0
84265ddffffffff,3.0,0.0,0.0,0.0,0.0
84265e3ffffffff,2.0,0.0,0.0,0.0,0.0
84265e5ffffffff,4.0,0.0,0.0,0.0,0.0
84265e7ffffffff,2.0,0.0,0.0,0.0,0.0
84265ebffffffff,2.0,0.0,0.0,0.0,0.0
8426603ffffffff,2.0,0.0,0.0,0.0,0.0
8426609ffffffff,1.0,0.0,0.0,0.0,0.0
8426611ffffffff,1.0,1.0,0.0,0.0,0.0
8426613ffffffff,2.0,0.0,0.0,0.0,0.0
842661bffffffff,6.0,0.0,0.0,0.0,0.0
8426621ffffffff,2.0,0.0,0.0,0.0,0.0
8426623ffffffff,25.0,0.0,0.0,0.0,0.0
8426625ffffffff,1.0,1.0,0.0,0.0,0.0
842662bffffffff,2.0,0.0,0.0,0.0,0.0
8426631ffffffff,4.0,0.0,0.0,0.0,0.0
8426635ffffffff,3.0,0.0,0.0,0.0,0.0
8426637ffffffff,2.0,0.0,0.0,0.0,0.0
8426641ffffffff,4.0,2.0,0.0,0.0,0.0
8426643ffffffff,2.0,0.0,0.0,0.0,0.0
8426645ffffffff,45.0,0.0,0.0,0.0,0.0
842664bffffffff,6.0,0.0,0.0,0.0,0.0
842664dffffffff,8.0,0.0,0.0,0.0,0.0
8426651ffffffff,17.0,0.0,0.0,0.0,0.0
8426659ffffffff,2.0,0.0,0.0,0.0,0.0
8426661ffffffff,15.0,0.0,0.0,0.0,0.0
8426665ffffffff,3.0,0.0,0.0,0.0,0.0
8426669ffffffff,3.0,0.0,0.0,0.0,0.0
842668dffffffff,5.0,0.0,0.0,0.0,0.0
8426691ffffffff,2.0,0.0,0.0,0.0,0.0
842669bffffffff,3.0,0.0,0.0,0.0,0.0
84266a9ffffffff,5.0,0.0,0.0,0.0,0.0
84266b3ffffffff,2.0,0.0,0.0,0.0,0.0
84266b7ffffffff,7.0,0.0,0.0,0.0,0.0
84266bbffffffff,1.0,0.0,0.0,0.0,0.0
84266c5ffffffff,8.0,0.0,0.0,0.0,0.0
84266d5ffffffff,2.0,0.0,0.0,0.0,0.0
84266e1ffffffff,2.0,0.0,0.0,0.0,0.0
84266e5ffffffff,2.0,0.0,0.0,0.0,0.0
84266e7ffffffff,2.0,0.0,0.0,0.0,0.0
8426703ffffffff,2.0,0.0,0.0,0.0,0.0
8426705ffffffff,2.0,0.0,0.0,0.0,0.0
842670bffffffff,1.0,0.0,0.0,0.0,0.0
842670dffffffff,2.0,0.0,0.0,0.0,0.0
8426713ffffffff,4.0,0.0,0.0,0.0,0.0
8426717ffffffff,2.0,0.0,0.0,0.0,0.0
8426719ffffffff,12.0,0.0,0.0,0.0,0.0
8426723ffffffff,6.0,0.0,0.0,0.0,0.0
8426735ffffffff,8.0,0.0,0.0,0.0,0.0
842673bffffffff,12.0,0.0,0.0,0.0,0.0
8426745ffffffff,9.0,1.0,0.0,0.0,0.0
8426747ffffffff,1.0,0.0,0.0,0.0,0.0
8426801ffffffff,11.0,2.0,0.0,0.0,0.0
8426805ffffffff,11.0,0.0,0.0,0.0,0.0
842680bffffffff,2.0,0.0,0.0,0.0,0.0
8426811ffffffff,1.0,0.0,0.0,0.0,0.0
8426813ffffffff,14.0,0.0,0.0,0.0,0.0
8426815ffffffff,5.0,0.0,0.0,0.0,0.0
8426817ffffffff,12.0,0.0,0.0,0.0,0.0
8426819ffffffff,40.0,0.0,0.0,0.0,0.0
842681bffffffff,45.0,0.0,0.0,0.0,0.0
842682bffffffff,2.0,0.0,0.0,0.0,0.0
8426831ffffffff,2.0,0.0,0.0,0.0,0.0
8426833ffffffff,2.0,0.0,0.0,0.0,0.0
8426835ffffffff,12.0,0.0,0.0,0.0,0.0
8426837ffffffff,2.0,0.0,0.0,0.0,0.0
8426839ffffffff,1.0,0.0,0.0,0.0,0.0
842683dffffffff,1.0,0.0,0.0,0.0,0.0
8426851ffffffff,2.0,0.0,0.0,0.0,0.0
8426853ffffffff,15.0,0.0,0.0,0.0,0.0
8426857ffffffff,2.0,0.0,0.0,0.0,0.0
8426859ffffffff,16.0,0.0,0.0,0.0,0.0
842685bffffffff,4.0,0.0,0.0,0.0,0.0
8426881ffffffff,20.0,1.0,0.0,0.0,0.0
8426883ffffffff,2.0,0.0,0.0,0.0,0.0
8426885ffffffff,22.0,0.0,0.0,0.0,0.0
8426887ffffffff,6.0,0.0,0.0,0.0,0.0
8426889ffffffff,6.0,0.0,0.0,0.0,0.0
842688dffffffff,32.0,1.0,0.0,0.0,0.0
8426891ffffffff,57.0,0.0,0.0,0.0,0.0
8426893ffffffff,8.0,0.0,0.0,0.0,0.0
8426899ffffffff,1.0,0.0,0.0,0.0,0.0
84268a7ffffffff,1.0,0.0,0.0,0.0,0.0
84268abffffffff,3.0,0.0,0.0,0.0,0.0
84268b3ffffffff,2.0,0.0,0.0,0.0,0.0
84268b9ffffffff,6.0,0.0,0.0,0.0,0.0
84268bbffffffff,2.0,0.0,0.0,0.0,0.0
84268bdffffffff,1.0,0.0,0.0,0.0,0.0
84268c1ffffffff,29.0,0.0,0.0,0.0,0.0
84268c3ffffffff,4.0,0.0,0.0,0.0,0.0
84268c5ffffffff,5.0,0.0,0.0,0.0,0.0
84268c7ffffffff,6.0,0.0,0.0,0.0,0.0
84268c9ffffffff,3.0,0.0,0.0,0.0,0.0
84268cbffffffff,2.0,0.0,0.0,0.0,0.0
84268cdffffffff,81.0,0.0,0.0,0.0,0.0
84268d3ffffffff,5.0,0.0,0.0,0.0,0.0
84268d5ffffffff,23.0,0.0,0.0,0.0,0.0
84268d7ffffffff,2.0,0.0,0.0,0.0,0.0
84268d9ffffffff,7.0,0.0,0.0,0.0,0.0
84268dbffffffff,43.0,0.0,0.0,0.0,0.0
84268ddffffffff,4.0,0.0,0.0,0.0,0.0
84268e1ffffffff,3.0,0.0,0.0,0.0,0.0
84268e7ffffffff,1.0,0.0,0.0,0.0,0.0
84268e9ffffffff,2.0,0.0,0.0,0.0,0.0
84268ebffffffff,27.0,0.0,0.0,0.0,0.0
8426905ffffffff,25.0,0.0,0.0,0.0,0.0
842690dffffffff,12.0,0.0,0.0,0.0,0.0
842691dffffffff,2.0,2.0,0.0,0.0,0.0
8426923ffffffff,4.0,0.0,0.0,0.0,0.0
8426929ffffffff,11.0,0.0,0.0,0.0,0.0
842692bffffffff,3.0,0.0,0.0,0.0,0.0
8426939ffffffff,9.0,0.0,0.0,0.0,0.0
8426945ffffffff,9.0,0.0,0.0,0.0,0.0
842694dffffffff,1.0,0.0,0.0,0.0,0.0
8426951ffffffff,2.0,0.0,0.0,0.0,0.0
8426953ffffffff,7.0,0.0,0.0,0.0,0.0
8426957ffffffff,4.0,0.0,0.0,0.0,0.0
8426959ffffffff,5.0,0.0,0.0,0.0,0.0
842695dffffffff,2.0,0.0,0.0,0.0,0.0
8426961ffffffff,47.0,0.0,0.0,0.0,0.0
8426963ffffffff,77.0,0.0,0.0,0.0,0.0
8426965ffffffff,3.0,0.0,0.0,0.0,0.0
8426967ffffffff,6.0,0.0,0.0,0.0,0.0
8426969ffffffff,33.0,3.0,0.0,0.0,0.0
842696bffffffff,71.0,4.0,0.0,0.0,0.0
8426983ffffffff,1.0,0.0,0.0,0.0,0.0
8426985ffffffff,2.0,0.0,0.0,0.0,0.0
8426987ffffffff,24.0,0.0,0.0,0.0,0.0
8426989ffffffff,27.0,0.0,0.0,0.0,0.0
842698dffffffff,4.0,0.0,0.0,0.0,0.0
8426993ffffffff,2.0,0.0,0.0,0.0,0.0
8426995ffffffff,29.0,0.0,0.0,0.0,0.0
8426999ffffffff,2.0,0.0,0.0,0.0,0.0
842699dffffffff,2.0,0.0,0.0,0.0,0.0
84269a1ffffffff,5.0,0.0,0.0,0.0,0.0
84269a9ffffffff,6.0,0.0,0.0,0.0,0.0
84269b9ffffffff,16.0,0.0,0.0,0.0,0.0
84269bbffffffff,2.0,0.0,0.0,0.0,0.0
84269c1ffffffff,28.0,0.0,0.0,0.0,0.0
84269c5ffffffff,3.0,0.0,0.0,0.0,0.0
84269cbffffffff,9.0,0.0,0.0,0.0,0.0
84269cdffffffff,18.0,0.0,0.0,0.0,0.0
84269d1ffffffff,3.0,0.0,0.0,0.0,0.0
84269d5ffffffff,12.0,0.0,0.0,0.0,0.0
84269d9ffffffff,5.0,0.0,0.0,0.0,0.0
84269ddffffffff,2.0,0.0,0.0,0.0,0.0
84269e1ffffffff,12.0,4.0,0.0,0.0,0.0
84269ebffffffff,2.0,0.0,0.0,0.0,0.0
84269edffffffff,6.0,0.0,0.0,0.0,0.0
8426a15ffffffff,4.0,0.0,0.0,0.0,0.0
8426a4bffffffff,1.0,0.0,0.0,0.0,0.0
8426a51ffffffff,3.0,3.0,0.0,0.0,0.0
8426a81ffffffff,8.0,0.0,0.0,0.0,0.0
8426a83ffffffff,11.0,0.0,0.0,0.0,0.0
8426a87ffffffff,9.0,0.0,0.0,0.0,0.0
8426a8bffffffff,6.0,0.0,0.0,0.0,0.0
8426a93ffffffff,2.0,0.0,0.0,0.0,0.0
8426a95ffffffff,21.0,0.0,0.0,0.0,0.0
8426a97ffffffff,2.0,0.0,0.0,0.0,0.0
8426a9bffffffff,1.0,0.0,0.0,0.0,0.0
8426a9dffffffff,5.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,5.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,27.0,0.0,0.0,0.0,0.0
8426aa7ffffffff,5.0,0.0,0.0,0.0,0.0
8426aa9ffffffff,3.0,0.0,0.0,0.0,0.0
8426aabffffffff,2.0,0.0,0.0,0.0,0.0
8426aadffffffff,10.0,0.0,0.0,0.0,0.0
8426ab3ffffffff,1.0,0.0,0.0,0.0,0.0
8426ab7ffffffff,2.0,0.0,0.0,0.0,0.0
8426ab9ffffffff,7.0,0.0,0.0,0.0,0.0
8426abbffffffff,9.0,0.0,0.0,0.0,0.0
8426abdffffffff,2.0,2.0,0.0,0.0,0.0
8426ad1ffffffff,4.0,0.0,0.0,0.0,0.0
8426b23ffffffff,4.0,0.0,0.0,0.0,0.0
8426b33ffffffff,2.0,2.0,0.0,0.0,0.0
8426b6dffffffff,3.0,0.0,0.0,0.0,0.0
8426c11ffffffff,10.0,0.0,0.0,0.0,0.0
8426c19ffffffff,2.0,0.0,0.0,0.0,0.0
8426c1bffffffff,24.0,0.0,0.0,0.0,0.0
8426c43ffffffff,1.0,0.0,0.0,0.0,0.0
8426c49ffffffff,2.0,0.0,0.0,0.0,0.0
8426c5bffffffff,2.0,0.0,0.0,0.0,0.0
8426c83ffffffff,4.0,0.0,0.0,0.0,0.0
8426c85ffffffff,4.0,0.0,0.0,0.0,0.0
8426c87ffffffff,1.0,0.0,0.0,0.0,0.0
8426c89ffffffff,4.0,1.0,0.0,0.0,0.0
8426c91ffffffff,6.0,0.0,0.0,0.0,0.0
8426c99ffffffff,11.0,0.0,0.0,0.0,0.0
8426c9dffffffff,147.0,0.0,0.0,0.0,0.0
8426ca1ffffffff,4.0,0.0,0.0,0.0,0.0
8426ca5ffffffff,35.0,0.0,0.0,0.0,0.0
8426ca7ffffffff,9.0,0.0,0.0,0.0,0.0
8426ca9ffffffff,24.0,0.0,0.0,0.0,0.0
8426cabffffffff,3.0,0.0,0.0,0.0,0.0
8426cadffffffff,18.0,0.0,0.0,0.0,0.0
8426cb1ffffffff,14.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,20.0,0.0,0.0,0.0,0.0
8426cbbffffffff,3.0,0.0,0.0,0.0,0.0
8426cbdffffffff,6.0,0.0,0.0,0.0,0.0
8426cc7ffffffff,2.0,0.0,0.0,0.0,0.0
8426ce3ffffffff,9.0,0.0,0.0,0.0,0.0
8426ce7ffffffff,7.0,0.0,0.0,0.0,0.0
8426d01ffffffff,3.0,0.0,0.0,0.0,0.0
8426d09ffffffff,2.0,0.0,0.0,0.0,0.0
8426d29ffffffff,2.0,0.0,0.0,0.0,0.0
8426d35ffffffff,4.0,0.0,0.0,0.0,0.0
8426d3bffffffff,1.0,0.0,0.0,0.0,0.0
8426d4bffffffff,3.0,0.0,0.0,0.0,0.0
8426d59ffffffff,2.0,0.0,0.0,0.0,0.0
8426d5dffffffff,2.0,0.0,0.0,0.0,0.0
8426d83ffffffff,2.0,0.0,0.0,0.0,0.0
8426d99ffffffff,4.0,0.0,0.0,0.0,0.0
8426d9bffffffff,5.0,0.0,0.0,0.0,0.0
8426d9dffffffff,4.0,0.0,0.0,0.0,0.0
8426db1ffffffff,3.0,0.0,0.0,0.0,0.0
8426db9ffffffff,2.0,0.0,0.0,0.0,0.0
8426dcdffffffff,2.0,0.0,0.0,0.0,0.0
8426dd1ffffffff,1.0,0.0,0.0,0.0,0.0
8426dd7ffffffff,10.0,0.0,0.0,0.0,0.0
8426dd9ffffffff,2.0,0.0,0.0,0.0,0.0
8426ddbffffffff,5.0,0.0,0.0,0.0,0.0
8426de7ffffffff,2.0,0.0,0.0,0.0,0.0
8426de9ffffffff,1.0,0.0,0.0,0.0,0.0
8426e0bffffffff,2.0,0.0,0.0,0.0,0.0
8426e11ffffffff,2.0,0.0,0.0,0.0,0.0
8426e19ffffffff,4.0,0.0,0.0,0.0,0.0
8426e21ffffffff,9.0,0.0,0.0,0.0,0.0
8426e2dffffffff,5.0,0.0,0.0,0.0,0.0
8426e31ffffffff,2.0,2.0,0.0,0.0,0.0
8426e33ffffffff,1.0,1.0,0.0,0.0,0.0
8426e3dffffffff,2.0,0.0,0.0,0.0,0.0
8426e43ffffffff,4.0,0.0,0.0,0.0,0.0
8426e47ffffffff,1.0,0.0,0.0,0.0,0.0
8426e57ffffffff,3.0,0.0,0.0,0.0,0.0
8426e59ffffffff,2.0,0.0,0.0,0.0,0.0
8426e5bffffffff,8.0,0.0,0.0,0.0,0.0
8426e67ffffffff,4.0,0.0,0.0,0.0,0.0
8426e69ffffffff,2.0,0.0,0.0,0.0,0.0
8426e83ffffffff,1.0,0.0,0.0,0.0,0.0
8426e8bffffffff,3.0,0.0,0.0,0.0,0.0
8426e9bffffffff,2.0,0.0,0.0,0.0,0.0
8426e9dffffffff,15.0,0.0,0.0,0.0,0.0
8426ec1ffffffff,2.0,0.0,0.0,0.0,0.0
8426ec5ffffffff,2.0,0.0,0.0,0.0,0.0
8426ec9ffffffff,2.0,0.0,0.0,0.0,0.0
8426ed3ffffffff,3.0,0.0,0.0,0.0,0.0
8426ed5ffffffff,4.0,0.0,0.0,0.0,0.0
8426ed7ffffffff,1.0,0.0,0.0,0.0,0.0
8426eddffffffff,4.0,0.0,0.0,0.0,0.0
8426f0dffffffff,2.0,0.0,0.0,0.0,0.0
8426f13ffffffff,3.0,0.0,0.0,0.0,0.0
8426f25ffffffff,15.0,0.0,0.0,0.0,0.0
8426f27ffffffff,15.0,2.0,0.0,0.0,0.0
8426f29ffffffff,1.0,0.0,0.0,0.0,0.0
8426f2dffffffff,37.0,0.0,0.0,0.0,0.0
8426f45ffffffff,1.0,0.0,0.0,0.0,0.0
8426f49ffffffff,2.0,0.0,0.0,0.0,0.0
8426f4bffffffff,2.0,0.0,0.0,0.0,0.0
8426f67ffffffff,6.0,0.0,0.0,0.0,0.0
8426f69ffffffff,1.0,0.0,0.0,0.0,0.0
8426f6dffffffff,8.0,0.0,0.0,0.0,0.0
8427017ffffffff,2.0,0.0,0.0,0.0,0.0
842703dffffffff,4.0,0.0,0.0,0.0,0.0
8427055ffffffff,2.0,0.0,0.0,0.0,0.0
8427089ffffffff,4.0,4.0,0.0,0.0,0.0
842708dffffffff,10.0,10.0,0.0,0.0,0.0
8427097ffffffff,2.0,0.0,0.0,0.0,0.0
84270d1ffffffff,4.0,2.0,0.0,0.0,0.0
84270d5ffffffff,3.0,1.0,0.0,0.0,0.0
84270dbffffffff,3.0,3.0,0.0,0.0,0.0
84270e1ffffffff,4.0,4.0,0.0,0.0,0.0
84270e3ffffffff,7.0,7.0,0.0,0.0,0.0
84270e5ffffffff,2.0,0.0,0.0,0.0,0.0
8427123ffffffff,2.0,0.0,0.0,0.0,0.0
8427127ffffffff,2.0,0.0,0.0,0.0,0.0
8427199ffffffff,1.0,0.0,0.0,0.0,0.0
842719dffffffff,2.0,0.0,0.0,0.0,0.0
84271a1ffffffff,2.0,0.0,0.0,0.0,0.0
84271a5ffffffff,2.0,0.0,0.0,0.0,0.0
84271d7ffffffff,2.0,0.0,0.0,0.0,0.0
84271ebffffffff,2.0,0.0,0.0,0.0,0.0
84272a3ffffffff,2.0,0.0,0.0,0.0,0.0
8427401ffffffff,7.0,0.0,0.0,0.0,0.0
8427409ffffffff,1.0,0.0,0.0,0.0,0.0
842740dffffffff,36.0,0.0,0.0,0.0,0.0
8427411ffffffff,22.0,0.0,0.0,0.0,0.0
8427413ffffffff,2.0,0.0,0.0,0.0,0.0
8427417ffffffff,3.0,0.0,0.0,0.0,0.0
8427419ffffffff,4.0,0.0,0.0,0.0,0.0
842741bffffffff,14.0,0.0,0.0,0.0,0.0
842741dffffffff,14.0,0.0,0.0,0.0,0.0
8427431ffffffff,2.0,0.0,0.0,0.0,0.0
8427437ffffffff,2.0,0.0,0.0,0.0,0.0
8427439ffffffff,2.0,0.0,0.0,0.0,0.0
842743dffffffff,1.0,0.0,0.0,0.0,0.0
8427441ffffffff,1.0,0.0,0.0,0.0,0.0
8427445ffffffff,8.0,0.0,0.0,0.0,0.0
8427447ffffffff,7.0,0.0,0.0,0.0,0.0
8427451ffffffff,2.0,0.0,0.0,0.0,0.0
8427453ffffffff,2.0,0.0,0.0,0.0,0.0
8427457ffffffff,7.0,0.0,0.0,0.0,0.0
8427459ffffffff,1.0,0.0,0.0,0.0,0.0
8427461ffffffff,2.0,0.0,0.0,0.0,0.0
8427463ffffffff,4.0,0.0,0.0,0.0,0.0
8427467ffffffff,5.0,2.0,0.0,0.0,0.0
842746bffffffff,2.0,0.0,0.0,0.0,0.0
842746dffffffff,4.0,0.0,0.0,0.0,0.0
8427481ffffffff,73.0,0.0,0.0,0.0,0.0
8427483ffffffff,54.0,0.0,0.0,0.0,0.0
8427485ffffffff,11.0,0.0,0.0,0.0,0.0
8427487ffffffff,23.0,0.0,0.0,0.0,0.0
