cell_id,Sylvia abyssinica,Sylvia abyssinica monachus,Sylvia abyssinica claudei,Sylvia abyssinica stierlingi,Sylvia abyssinica abyssinica/stictigula
826adffffffffff,1.0,0.0,0.0,0.0,1.0
827a47fffffffff,21.0,0.0,0.0,0.0,5.0
827a67fffffffff,42.0,0.0,0.0,0.0,0.0
827a6ffffffffff,5.0,0.0,0.0,0.0,5.0
8282d7fffffffff,1.0,0.0,0.0,0.0,0.0
829697fffffffff,2.0,0.0,0.0,0.0,1.0
8296b7fffffffff,1.0,0.0,0.0,1.0,0.0
