cell_id,Larus fuscus,Larus fuscus fuscus,Larus fuscus intermedius,Larus fuscus graellsii,Larus fuscus heuglini,Larus fuscus barabensis,Larus fuscus taimyrensis,Larus fuscus intermedius/graellsii
8308e9fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308edfffffffff,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8308eefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f2fffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83094bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830958fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830959fffffffff,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
83095afffffffff,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83095bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830980fffffffff,37.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
830981fffffffff,87.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
830982fffffffff,174.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
830983fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830988fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830989fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83098cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83098dfffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83098efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830990fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830991fffffffff,355.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
830993fffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
830998fffffffff,36.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
830999fffffffff,275.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0
83099afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83099bfffffffff,120.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
83099dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83099efffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8309a0fffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8309a4fffffffff,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8309a5fffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8309a6fffffffff,38.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
8309abfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8309b3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830b93fffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
830bb0fffffffff,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
830e45fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e49fffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e4dfffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e62fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830f0bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310c0fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8310c2fffffffff,83.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0
8310c3fffffffff,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8310dcfffffffff,40.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
8310f0fffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8310f2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831100fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831103fffffffff,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831104fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831105fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831106fffffffff,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831120fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831122fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831123fffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831124fffffffff,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831125fffffffff,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831126fffffffff,284.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
831128fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831129fffffffff,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83112afffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83112dfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83112efffffffff,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831130fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831131fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831140fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831150fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831154fffffffff,11.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0
83115cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831161fffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
831165fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831170fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831185fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83118cfffffffff,91.0,27.0,0.0,0.0,42.0,0.0,0.0,0.0
8311aafffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8311abfffffffff,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
8311aefffffffff,33.0,10.0,0.0,0.0,21.0,0.0,0.0,0.0
831259fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831616fffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
831801fffffffff,110.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
831804fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831805fffffffff,137.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0
83180cfffffffff,100.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
831820fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831821fffffffff,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831823fffffffff,105.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
831824fffffffff,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831825fffffffff,51.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
831828fffffffff,309.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0
831829fffffffff,117.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
83182afffffffff,104.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
83182cfffffffff,885.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0
83182dfffffffff,74.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
83182efffffffff,229.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0
831840fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831841fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831842fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831843fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831844fffffffff,102.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0
831845fffffffff,68.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831846fffffffff,169.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0
831849fffffffff,1955.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
83184afffffffff,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83184bfffffffff,1237.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0
83184cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83184dfffffffff,75.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
83184efffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831855fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831859fffffffff,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83185bfffffffff,1783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83185dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83185efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831860fffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831861fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831862fffffffff,138.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
831863fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831864fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831865fffffffff,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831866fffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83186afffffffff,134.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83186cfffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83186efffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831870fffffffff,398.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
831871fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831872fffffffff,36.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
831873fffffffff,120.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
831874fffffffff,90.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831875fffffffff,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831876fffffffff,308.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
831901fffffffff,36.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831905fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831908fffffffff,162.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
831909fffffffff,370.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
83190afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83190bfffffffff,67.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
83190cfffffffff,120.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
83190dfffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83190efffffffff,99.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83191dfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831922fffffffff,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831926fffffffff,299.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
831928fffffffff,125.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
831929fffffffff,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
83192afffffffff,33.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
83192bfffffffff,145.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0
83192cfffffffff,40.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
83192dfffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831940fffffffff,825.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0
831941fffffffff,2761.0,0.0,12.0,410.0,0.0,0.0,0.0,0.0
831942fffffffff,2365.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0
831943fffffffff,1687.0,0.0,4.0,316.0,0.0,0.0,0.0,0.0
831946fffffffff,312.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
831948fffffffff,1848.0,0.0,8.0,135.0,0.0,0.0,0.0,0.0
831949fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83194afffffffff,1202.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0
83194bfffffffff,95.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
83194cfffffffff,1689.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0
83194dfffffffff,1190.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
83194efffffffff,2466.0,0.0,3.0,225.0,0.0,0.0,0.0,0.0
831950fffffffff,234.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
831951fffffffff,1041.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0
831952fffffffff,220.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0
831953fffffffff,287.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
831954fffffffff,75.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
831955fffffffff,462.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0
831956fffffffff,243.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0
831958fffffffff,877.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
831959fffffffff,1031.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
83195afffffffff,266.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
83195bfffffffff,447.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0
83195cfffffffff,1627.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0
83195dfffffffff,2221.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0
83195efffffffff,73.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831960fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831968fffffffff,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831969fffffffff,1049.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
83196afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83196bfffffffff,646.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
83196cfffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83196dfffffffff,607.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
831972fffffffff,1633.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0
831973fffffffff,515.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
831976fffffffff,137.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
831aa0fffffffff,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831aa2fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831aa3fffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831aa6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b20fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b21fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b22fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b23fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b26fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b2efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b82fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b83fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b92fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e02fffffffff,28.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
831e03fffffffff,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831e04fffffffff,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831e05fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e06fffffffff,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
831e08fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0afffffffff,44.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0efffffffff,33.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831e12fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e13fffffffff,63.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831e14fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e16fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e19fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1bfffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1cfffffffff,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e21fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e22fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e24fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e25fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e30fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e32fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e33fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e34fffffffff,93.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
831e35fffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e4afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e4bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e51fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e58fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e63fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e69fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e75fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e76fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e80fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e82fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e83fffffffff,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831e84fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e86fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e8dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e92fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
