cell_id,Butorides virescens,Butorides virescens virescens/bahamensis,Butorides virescens anthonyi,Butorides virescens frazari
824807fffffffff,409.0,0.0,0.0,0.0
82480ffffffffff,386.0,0.0,4.0,0.0
824817fffffffff,64.0,0.0,0.0,0.0
82481ffffffffff,98.0,0.0,0.0,0.0
824827fffffffff,313.0,0.0,11.0,1.0
82482ffffffffff,286.0,0.0,3.0,13.0
824837fffffffff,5650.0,57.0,0.0,0.0
824847fffffffff,48.0,0.0,0.0,0.0
82484ffffffffff,54.0,0.0,0.0,0.0
824857fffffffff,362.0,0.0,0.0,0.0
82485ffffffffff,2710.0,0.0,3.0,0.0
824877fffffffff,100.0,0.0,2.0,2.0
824887fffffffff,1456.0,0.0,0.0,0.0
82488ffffffffff,593.0,0.0,0.0,0.0
824897fffffffff,7757.0,0.0,0.0,0.0
82489ffffffffff,10188.0,0.0,0.0,0.0
8248a7fffffffff,1004.0,0.0,0.0,0.0
8248affffffffff,351.0,0.0,0.0,0.0
8248b7fffffffff,14113.0,0.0,0.0,0.0
8248c7fffffffff,1073.0,0.0,0.0,0.0
8248cffffffffff,81.0,0.0,0.0,0.0
8248d7fffffffff,347.0,0.0,0.0,0.0
8248dffffffffff,1281.0,0.0,0.0,0.0
8248e7fffffffff,89.0,0.0,0.0,0.0
8248effffffffff,17337.0,0.0,0.0,0.0
8248f7fffffffff,154.0,0.0,0.0,0.0
824987fffffffff,768.0,0.0,0.0,0.0
82498ffffffffff,39.0,0.0,0.0,0.0
824997fffffffff,6333.0,336.0,0.0,0.0
82499ffffffffff,270.0,2.0,0.0,0.0
8249a7fffffffff,140.0,0.0,0.0,0.0
8249affffffffff,2191.0,0.0,0.0,0.0
8249b7fffffffff,712.0,1.0,0.0,0.0
824c87fffffffff,429.0,0.0,0.0,0.0
824c8ffffffffff,496.0,0.0,0.0,0.0
824c97fffffffff,181.0,0.0,0.0,0.0
824c9ffffffffff,210.0,0.0,0.0,0.0
824caffffffffff,121.0,0.0,0.0,0.0
824cb7fffffffff,168.0,0.0,0.0,0.0
824cc7fffffffff,5330.0,0.0,0.0,0.0
824cd7fffffffff,932.0,0.0,0.0,0.0
824ceffffffffff,5521.0,0.0,0.0,0.0
824cf7fffffffff,350.0,0.0,0.0,0.0
824d4ffffffffff,833.0,0.0,0.0,0.0
825e47fffffffff,485.0,0.0,0.0,0.0
825e4ffffffffff,313.0,0.0,0.0,0.0
825e5ffffffffff,1090.0,0.0,0.0,0.0
825e67fffffffff,574.0,99.0,0.0,0.0
825e77fffffffff,754.0,0.0,0.0,0.0
825f47fffffffff,1.0,0.0,0.0,0.0
825f4ffffffffff,43.0,0.0,0.0,0.0
825f5ffffffffff,744.0,0.0,0.0,0.0
825f77fffffffff,1.0,0.0,0.0,0.0
826607fffffffff,224.0,0.0,0.0,0.0
82660ffffffffff,89.0,0.0,0.0,0.0
826617fffffffff,1643.0,0.0,0.0,0.0
82661ffffffffff,120.0,0.0,0.0,0.0
826627fffffffff,640.0,20.0,0.0,0.0
82662ffffffffff,26.0,0.0,0.0,0.0
826637fffffffff,298.0,0.0,0.0,0.0
826657fffffffff,6.0,0.0,0.0,0.0
826667fffffffff,1.0,0.0,0.0,0.0
826677fffffffff,14.0,0.0,0.0,0.0
826687fffffffff,8.0,0.0,0.0,0.0
8266a7fffffffff,7482.0,0.0,0.0,0.0
8266b7fffffffff,9070.0,0.0,0.0,0.0
8266c7fffffffff,13.0,0.0,0.0,0.0
8266d7fffffffff,5.0,0.0,0.0,0.0
8266e7fffffffff,254.0,0.0,0.0,0.0
8266effffffffff,2.0,0.0,0.0,0.0
8266f7fffffffff,106.0,0.0,0.0,0.0
826727fffffffff,560.0,0.0,0.0,0.0
826737fffffffff,411.0,0.0,0.0,0.0
826747fffffffff,2787.0,0.0,0.0,0.0
82674ffffffffff,68.0,0.0,0.0,0.0
826757fffffffff,555.0,0.0,0.0,0.0
82675ffffffffff,29.0,0.0,0.0,0.0
82676ffffffffff,29.0,3.0,0.0,0.0
826777fffffffff,1062.0,0.0,0.0,0.0
826787fffffffff,260.0,0.0,0.0,0.0
82678ffffffffff,6.0,0.0,0.0,0.0
826797fffffffff,166.0,0.0,0.0,0.0
82679ffffffffff,3081.0,0.0,0.0,0.0
8267b7fffffffff,15.0,0.0,0.0,0.0
826c67fffffffff,26.0,0.0,0.0,0.0
826d07fffffffff,932.0,152.0,0.0,0.0
826d17fffffffff,388.0,8.0,0.0,0.0
826d27fffffffff,1793.0,95.0,0.0,0.0
826d2ffffffffff,3948.0,103.0,0.0,0.0
826d37fffffffff,5660.0,151.0,0.0,0.0
826d67fffffffff,5227.0,0.0,0.0,0.0
826d6ffffffffff,17331.0,0.0,0.0,0.0
826d77fffffffff,2348.0,0.0,0.0,0.0
