cell_id,Acanthis flammea,Acanthis flammea flammea,Acanthis flammea rostrata/islandica,Acanthis flammea cabaret,Acanthis flammea exilipes,Acanthis flammea hornemanni,Acanthis flammea flammea/rostrata/islandica,Acanthis flammea [flammea Group/cabaret],Acanthis flammea hornemanni/exilipes,Acanthis flammea [flammea Group/hornemanni/exilipes],Acanthis flammea [flammea Group x hornemanni/exilipes]
8212affffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8212b7fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
8212c7fffffffff,11.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,1.0,0.0
8212cffffffffff,45.0,0.0,0.0,0.0,7.0,0.0,28.0,0.0,10.0,0.0,0.0
8212d7fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,0.0
8212dffffffffff,45.0,0.0,0.0,0.0,2.0,0.0,24.0,0.0,17.0,0.0,0.0
8212e7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8212effffffffff,16.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,1.0,0.0
8212f7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
82134ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821357fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
821387fffffffff,157.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,16.0,0.0,0.0
82138ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,5.0,0.0
821397fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0
82139ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8213b7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0
82159ffffffffff,7.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
821657fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
821807fffffffff,6.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
821827fffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82182ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
82184ffffffffff,65.0,5.0,0.0,50.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0
82186ffffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821877fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
821907fffffffff,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82190ffffffffff,25.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
821927fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
82192ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0
821947fffffffff,44.0,3.0,0.0,4.0,16.0,0.0,5.0,6.0,8.0,0.0,0.0
82194ffffffffff,36.0,11.0,0.0,7.0,2.0,3.0,4.0,6.0,1.0,0.0,0.0
821957fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82195ffffffffff,9.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0
82196ffffffffff,17.0,2.0,0.0,0.0,1.0,0.0,8.0,3.0,3.0,0.0,0.0
821977fffffffff,16.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,0.0,0.0
821aa7fffffffff,145.0,7.0,3.0,0.0,0.0,0.0,117.0,0.0,11.0,7.0,0.0
821aaffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821ab7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821b27fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
821b87fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
821b97fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821b9ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
821e07fffffffff,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
821e0ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
821e17fffffffff,7.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
821e27fffffffff,18.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0
821e2ffffffffff,10.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
821e37fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e67fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
821ecffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821f07fffffffff,31.0,1.0,0.0,0.0,1.0,0.0,1.0,26.0,2.0,0.0,0.0
821f17fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
821f1ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
821f27fffffffff,7.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
821f2ffffffffff,38.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0
821f37fffffffff,13.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0
821f4ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
821f57fffffffff,19.0,0.0,0.0,2.0,3.0,0.0,12.0,0.0,2.0,0.0,0.0
821f5ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
821f67fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
821f77fffffffff,36.0,0.0,0.0,6.0,0.0,0.0,18.0,8.0,4.0,0.0,0.0
821f8ffffffffff,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f9ffffffffff,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821fa7fffffffff,7.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
821faffffffffff,12.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
821fb7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
82204ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8222d7fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
8222dffffffffff,116.0,20.0,0.0,0.0,5.0,0.0,51.0,0.0,1.0,39.0,0.0
8222effffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
822467fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
822517fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
82255ffffffffff,22.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0
8225b7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822607fffffffff,16.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0
82260ffffffffff,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
822617fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
82261ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
822627fffffffff,82.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,67.0,0.0,0.0
82262ffffffffff,64.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,13.0,2.0,0.0
822637fffffffff,23.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0
822647fffffffff,53.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0
82264ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
822657fffffffff,90.0,5.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0
82265ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
822667fffffffff,297.0,3.0,0.0,0.0,0.0,0.0,246.0,0.0,46.0,2.0,0.0
82266ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
822677fffffffff,80.0,2.0,0.0,0.0,2.0,0.0,64.0,0.0,12.0,0.0,0.0
822687fffffffff,215.0,2.0,0.0,0.0,6.0,0.0,183.0,0.0,13.0,11.0,0.0
82268ffffffffff,197.0,1.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0
822697fffffffff,163.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,1.0,0.0
82269ffffffffff,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
8226a7fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0
8226affffffffff,62.0,2.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0,0.0,0.0
8226b7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
8226cffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
8226d7fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
8226e7fffffffff,24.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
8226effffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8226f7fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
822707fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0
82270ffffffffff,53.0,4.0,0.0,0.0,6.0,2.0,4.0,0.0,29.0,4.0,0.0
822717fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
82271ffffffffff,18.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,3.0,0.0
822747fffffffff,624.0,26.0,1.0,0.0,110.0,0.0,374.0,0.0,105.0,8.0,0.0
82274ffffffffff,618.0,23.0,2.0,0.0,1.0,1.0,511.0,0.0,64.0,16.0,0.0
822757fffffffff,481.0,5.0,0.0,0.0,21.0,1.0,298.0,0.0,151.0,3.0,0.0
82275ffffffffff,1491.0,19.0,0.0,0.0,19.0,0.0,1347.0,0.0,103.0,3.0,0.0
822767fffffffff,550.0,26.0,13.0,0.0,20.0,9.0,286.0,0.0,181.0,15.0,0.0
82276ffffffffff,279.0,10.0,0.0,0.0,1.0,2.0,143.0,0.0,119.0,4.0,0.0
822777fffffffff,121.0,4.0,2.0,0.0,8.0,0.0,38.0,0.0,66.0,3.0,0.0
822787fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
82278ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
822797fffffffff,83.0,4.0,0.0,0.0,0.0,0.0,44.0,0.0,14.0,21.0,0.0
82279ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
8227a7fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0
8227affffffffff,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
8227b7fffffffff,26.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0
822817fffffffff,113.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0
82281ffffffffff,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
822837fffffffff,34.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
822887fffffffff,151.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,2.0,0.0,0.0
82288ffffffffff,97.0,0.0,0.0,0.0,2.0,0.0,83.0,0.0,10.0,0.0,0.0
822897fffffffff,207.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,8.0,4.0,0.0
82289ffffffffff,34.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,3.0,0.0,0.0
8228a7fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
8228affffffffff,55.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
8228b7fffffffff,76.0,3.0,0.0,0.0,0.0,0.0,69.0,0.0,4.0,0.0,0.0
8228c7fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0
8228d7fffffffff,685.0,2.0,0.0,0.0,0.0,0.0,629.0,0.0,54.0,0.0,0.0
8228dffffffffff,151.0,4.0,0.0,0.0,0.0,0.0,138.0,0.0,9.0,0.0,0.0
8228f7fffffffff,85.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0
82298ffffffffff,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
822997fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8229a7fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
8229affffffffff,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
822a07fffffffff,16.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
822a17fffffffff,1145.0,41.0,1.0,0.0,12.0,0.0,941.0,0.0,136.0,12.0,0.0
822a1ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
822a37fffffffff,1545.0,102.0,14.0,0.0,36.0,0.0,1218.0,0.0,150.0,24.0,0.0
822a4ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
822a87fffffffff,151.0,0.0,0.0,0.0,2.0,0.0,147.0,0.0,2.0,0.0,0.0
822a8ffffffffff,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
822a97fffffffff,168.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,1.0,0.0
822aa7fffffffff,650.0,26.0,13.0,0.0,26.0,3.0,435.0,0.0,121.0,26.0,0.0
822aaffffffffff,411.0,15.0,2.0,0.0,1.0,0.0,377.0,0.0,9.0,2.0,0.0
822ab7fffffffff,1441.0,41.0,7.0,0.0,23.0,0.0,1099.0,0.0,266.0,5.0,0.0
822af7fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
822b07fffffffff,76.0,0.0,2.0,0.0,5.0,0.0,24.0,0.0,43.0,2.0,0.0
822b0ffffffffff,27.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,5.0,0.0,0.0
822b17fffffffff,716.0,0.0,17.0,0.0,13.0,6.0,174.0,0.0,500.0,6.0,0.0
822b1ffffffffff,102.0,0.0,2.0,0.0,2.0,4.0,54.0,0.0,37.0,2.0,0.0
822b27fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,6.0,0.0,0.0
822b2ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
822b37fffffffff,82.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,44.0,1.0,0.0
822b87fffffffff,680.0,49.0,46.0,0.0,64.0,11.0,260.0,0.0,244.0,6.0,0.0
822b8ffffffffff,1352.0,156.0,18.0,0.0,44.0,1.0,888.0,0.0,229.0,14.0,0.0
822b97fffffffff,252.0,7.0,4.0,0.0,51.0,4.0,143.0,0.0,43.0,0.0,0.0
822b9ffffffffff,3114.0,166.0,75.0,0.0,118.0,10.0,2048.0,0.0,673.0,19.0,0.0
822ba7fffffffff,291.0,0.0,16.0,0.0,1.0,5.0,183.0,0.0,81.0,5.0,0.0
822baffffffffff,1084.0,21.0,17.0,0.0,27.0,3.0,531.0,0.0,470.0,15.0,0.0
822bb7fffffffff,75.0,0.0,0.0,0.0,0.0,2.0,62.0,0.0,11.0,0.0,0.0
822c2ffffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d67fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8230e7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82316ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
823187fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
82392ffffffffff,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823947fffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
82446ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
8244affffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8244c7fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
8244cffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8244dffffffffff,23.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
8248b7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8248c7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8248dffffffffff,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
824ba7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
82bb0ffffffffff,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82bb2ffffffffff,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82bb37fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82bb57fffffffff,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82bb77fffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82da07fffffffff,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82da1ffffffffff,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82da87fffffffff,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82da8ffffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82da97fffffffff,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82daaffffffffff,49.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
