cell_id,Progne subis,Progne subis subis/arboricola,Progne subis hesperia
842619bffffffff,2.0,0.0,0.0
842619dffffffff,6.0,0.0,0.0
84261abffffffff,3.0,0.0,0.0
84261adffffffff,8.0,0.0,0.0
84261b1ffffffff,25.0,0.0,0.0
84261b3ffffffff,4.0,0.0,0.0
84261b5ffffffff,6.0,0.0,0.0
84261b7ffffffff,1.0,0.0,0.0
84261b9ffffffff,8.0,0.0,0.0
84261bbffffffff,2.0,0.0,0.0
84261bdffffffff,2.0,0.0,0.0
84261c7ffffffff,12.0,0.0,0.0
84261d3ffffffff,10.0,0.0,0.0
84261d5ffffffff,2.0,0.0,0.0
84261d7ffffffff,6.0,0.0,0.0
84261dbffffffff,45.0,0.0,0.0
84261ddffffffff,7.0,0.0,0.0
84261e1ffffffff,4.0,0.0,0.0
84261e7ffffffff,16.0,0.0,0.0
8426201ffffffff,68.0,0.0,0.0
8426203ffffffff,43.0,0.0,0.0
8426205ffffffff,32.0,0.0,0.0
8426207ffffffff,40.0,0.0,0.0
8426209ffffffff,6.0,0.0,0.0
842620bffffffff,438.0,0.0,0.0
842620dffffffff,128.0,0.0,0.0
8426211ffffffff,38.0,0.0,0.0
8426213ffffffff,35.0,0.0,0.0
8426215ffffffff,54.0,0.0,0.0
8426217ffffffff,23.0,0.0,0.0
8426219ffffffff,44.0,0.0,0.0
842621bffffffff,156.0,0.0,0.0
842621dffffffff,138.0,0.0,0.0
8426221ffffffff,43.0,0.0,0.0
8426223ffffffff,22.0,0.0,0.0
8426225ffffffff,4.0,0.0,0.0
8426227ffffffff,8.0,0.0,0.0
8426229ffffffff,4.0,0.0,0.0
842622bffffffff,68.0,0.0,0.0
842622dffffffff,6.0,0.0,0.0
8426231ffffffff,53.0,0.0,0.0
8426233ffffffff,16.0,0.0,0.0
8426235ffffffff,18.0,0.0,0.0
8426237ffffffff,25.0,0.0,0.0
8426239ffffffff,4.0,0.0,0.0
842623bffffffff,14.0,0.0,0.0
842623dffffffff,63.0,0.0,0.0
8426241ffffffff,50.0,0.0,0.0
8426243ffffffff,4.0,0.0,0.0
8426245ffffffff,274.0,0.0,0.0
8426247ffffffff,16.0,0.0,0.0
8426249ffffffff,93.0,0.0,0.0
842624bffffffff,164.0,0.0,0.0
842624dffffffff,12.0,0.0,0.0
8426251ffffffff,68.0,0.0,0.0
8426253ffffffff,18.0,0.0,0.0
8426255ffffffff,39.0,0.0,0.0
8426257ffffffff,146.0,0.0,0.0
8426259ffffffff,47.0,0.0,0.0
842625bffffffff,39.0,0.0,0.0
842625dffffffff,8.0,0.0,0.0
8426261ffffffff,34.0,0.0,0.0
8426263ffffffff,32.0,0.0,0.0
8426265ffffffff,4.0,0.0,0.0
8426267ffffffff,17.0,0.0,0.0
8426269ffffffff,69.0,0.0,0.0
842626bffffffff,60.0,0.0,0.0
842626dffffffff,68.0,0.0,0.0
8426281ffffffff,7.0,0.0,0.0
8426289ffffffff,43.0,0.0,0.0
842628bffffffff,2.0,0.0,0.0
842628dffffffff,28.0,0.0,0.0
8426291ffffffff,3.0,0.0,0.0
8426295ffffffff,3.0,0.0,0.0
8426297ffffffff,2.0,0.0,0.0
8426299ffffffff,3.0,0.0,0.0
842629bffffffff,3.0,0.0,0.0
84262a1ffffffff,15.0,0.0,0.0
84262a7ffffffff,9.0,0.0,0.0
84262a9ffffffff,7.0,0.0,0.0
84262adffffffff,22.0,0.0,0.0
84262b1ffffffff,9.0,0.0,0.0
84262b3ffffffff,126.0,0.0,0.0
84262b5ffffffff,3.0,0.0,0.0
84262b7ffffffff,1.0,0.0,0.0
84262c1ffffffff,101.0,0.0,0.0
84262c3ffffffff,8.0,0.0,0.0
84262c5ffffffff,8.0,0.0,0.0
84262c7ffffffff,53.0,0.0,0.0
84262c9ffffffff,55.0,0.0,0.0
84262cbffffffff,58.0,0.0,0.0
84262cdffffffff,114.0,0.0,0.0
84262d1ffffffff,2.0,0.0,0.0
84262d5ffffffff,1.0,0.0,0.0
84262d9ffffffff,72.0,0.0,0.0
84262dbffffffff,53.0,0.0,0.0
84262ddffffffff,17.0,0.0,0.0
84262e1ffffffff,13.0,0.0,0.0
84262e3ffffffff,12.0,0.0,0.0
84262e5ffffffff,2.0,0.0,0.0
84262e7ffffffff,10.0,0.0,0.0
84262e9ffffffff,19.0,0.0,0.0
84262ebffffffff,17.0,0.0,0.0
8426301ffffffff,8.0,0.0,0.0
8426303ffffffff,2.0,0.0,0.0
8426305ffffffff,4.0,0.0,0.0
8426307ffffffff,2.0,0.0,0.0
8426309ffffffff,6.0,0.0,0.0
842630bffffffff,2.0,0.0,0.0
842630dffffffff,4.0,0.0,0.0
8426317ffffffff,8.0,0.0,0.0
8426319ffffffff,11.0,0.0,0.0
842631dffffffff,13.0,0.0,0.0
842632bffffffff,7.0,0.0,0.0
8426337ffffffff,27.0,0.0,0.0
8426341ffffffff,103.0,0.0,0.0
8426343ffffffff,2.0,0.0,0.0
8426345ffffffff,40.0,0.0,0.0
8426347ffffffff,7.0,0.0,0.0
842634bffffffff,82.0,0.0,0.0
842634dffffffff,66.0,0.0,0.0
8426351ffffffff,13.0,0.0,0.0
8426357ffffffff,4.0,0.0,0.0
8426359ffffffff,3.0,0.0,0.0
842635bffffffff,2.0,0.0,0.0
8426363ffffffff,13.0,0.0,0.0
8426367ffffffff,3.0,0.0,0.0
8426369ffffffff,113.0,0.0,0.0
842636bffffffff,104.0,0.0,0.0
842636dffffffff,9.0,0.0,0.0
8426401ffffffff,12.0,0.0,0.0
8426403ffffffff,84.0,0.0,0.0
8426405ffffffff,89.0,0.0,0.0
8426407ffffffff,29.0,0.0,0.0
8426409ffffffff,43.0,0.0,0.0
842640bffffffff,2.0,0.0,0.0
842640dffffffff,271.0,0.0,0.0
8426411ffffffff,62.0,0.0,0.0
8426413ffffffff,46.0,0.0,0.0
8426415ffffffff,285.0,0.0,0.0
8426417ffffffff,188.0,0.0,0.0
8426419ffffffff,9.0,0.0,0.0
842641bffffffff,24.0,0.0,0.0
842641dffffffff,53.0,0.0,0.0
8426421ffffffff,13.0,0.0,0.0
8426423ffffffff,33.0,0.0,0.0
8426425ffffffff,162.0,0.0,0.0
8426427ffffffff,11.0,0.0,0.0
8426429ffffffff,37.0,0.0,0.0
842642bffffffff,19.0,0.0,0.0
842642dffffffff,4.0,0.0,0.0
8426431ffffffff,79.0,0.0,0.0
8426433ffffffff,668.0,0.0,0.0
8426435ffffffff,20.0,0.0,0.0
8426437ffffffff,201.0,0.0,0.0
8426439ffffffff,275.0,0.0,0.0
842643bffffffff,332.0,0.0,0.0
842643dffffffff,37.0,0.0,0.0
8426441ffffffff,3.0,0.0,0.0
8426443ffffffff,3.0,0.0,0.0
8426445ffffffff,5.0,0.0,0.0
8426447ffffffff,1.0,0.0,0.0
8426449ffffffff,6.0,0.0,0.0
842644bffffffff,6.0,0.0,0.0
842644dffffffff,26.0,0.0,0.0
8426451ffffffff,7.0,0.0,0.0
8426453ffffffff,8.0,0.0,0.0
8426455ffffffff,26.0,0.0,0.0
8426457ffffffff,26.0,0.0,0.0
8426459ffffffff,50.0,0.0,0.0
842645bffffffff,3.0,0.0,0.0
842645dffffffff,50.0,0.0,0.0
8426461ffffffff,219.0,0.0,0.0
8426463ffffffff,974.0,0.0,0.0
8426465ffffffff,4.0,0.0,0.0
8426467ffffffff,43.0,0.0,0.0
8426469ffffffff,6.0,0.0,0.0
842646bffffffff,484.0,0.0,0.0
842646dffffffff,81.0,0.0,0.0
8426481ffffffff,95.0,0.0,0.0
8426483ffffffff,31.0,0.0,0.0
8426485ffffffff,6.0,0.0,0.0
8426487ffffffff,37.0,0.0,0.0
8426489ffffffff,367.0,0.0,0.0
842648bffffffff,260.0,0.0,0.0
842648dffffffff,18.0,0.0,0.0
8426491ffffffff,15.0,0.0,0.0
8426493ffffffff,169.0,0.0,0.0
8426495ffffffff,59.0,0.0,0.0
8426497ffffffff,216.0,0.0,0.0
8426499ffffffff,1.0,0.0,0.0
842649bffffffff,95.0,0.0,0.0
842649dffffffff,22.0,0.0,0.0
84264a1ffffffff,124.0,0.0,0.0
84264a3ffffffff,6.0,0.0,0.0
84264a5ffffffff,29.0,0.0,0.0
84264a7ffffffff,81.0,0.0,0.0
84264a9ffffffff,34.0,0.0,0.0
84264abffffffff,8.0,0.0,0.0
84264adffffffff,49.0,0.0,0.0
84264b3ffffffff,19.0,0.0,0.0
84264b7ffffffff,32.0,0.0,0.0
84264b9ffffffff,94.0,0.0,0.0
84264bbffffffff,83.0,0.0,0.0
84264bdffffffff,11.0,0.0,0.0
84264c1ffffffff,51.0,0.0,0.0
84264c3ffffffff,54.0,0.0,0.0
84264c5ffffffff,197.0,0.0,0.0
84264c7ffffffff,108.0,0.0,0.0
84264cbffffffff,118.0,0.0,0.0
84264cdffffffff,25.0,0.0,0.0
84264d1ffffffff,448.0,0.0,0.0
84264d3ffffffff,28.0,0.0,0.0
84264d5ffffffff,38.0,0.0,0.0
84264d7ffffffff,13.0,0.0,0.0
84264d9ffffffff,524.0,0.0,0.0
84264dbffffffff,267.0,0.0,0.0
84264ddffffffff,27.0,0.0,0.0
84264e1ffffffff,35.0,0.0,0.0
84264e3ffffffff,13.0,0.0,0.0
84264e5ffffffff,307.0,0.0,0.0
84264e7ffffffff,12.0,0.0,0.0
84264e9ffffffff,4.0,0.0,0.0
84264ebffffffff,9.0,0.0,0.0
84264edffffffff,98.0,0.0,0.0
8426501ffffffff,92.0,0.0,0.0
8426503ffffffff,14.0,0.0,0.0
8426505ffffffff,58.0,0.0,0.0
8426507ffffffff,10.0,0.0,0.0
8426509ffffffff,32.0,0.0,0.0
842650bffffffff,79.0,0.0,0.0
842650dffffffff,84.0,0.0,0.0
8426511ffffffff,10.0,0.0,0.0
8426513ffffffff,23.0,0.0,0.0
8426515ffffffff,21.0,0.0,0.0
8426517ffffffff,2.0,0.0,0.0
8426519ffffffff,10.0,0.0,0.0
842651bffffffff,48.0,0.0,0.0
842651dffffffff,46.0,0.0,0.0
8426521ffffffff,110.0,0.0,0.0
8426523ffffffff,11.0,0.0,0.0
8426525ffffffff,30.0,0.0,0.0
8426527ffffffff,47.0,0.0,0.0
8426529ffffffff,77.0,0.0,0.0
842652bffffffff,188.0,0.0,0.0
842652dffffffff,103.0,0.0,0.0
8426531ffffffff,148.0,0.0,0.0
8426533ffffffff,758.0,0.0,0.0
8426535ffffffff,67.0,0.0,0.0
8426537ffffffff,21.0,0.0,0.0
8426539ffffffff,27.0,0.0,0.0
842653bffffffff,162.0,0.0,0.0
842653dffffffff,59.0,0.0,0.0
8426541ffffffff,54.0,0.0,0.0
8426543ffffffff,39.0,0.0,0.0
8426545ffffffff,6.0,0.0,0.0
8426547ffffffff,72.0,0.0,0.0
8426549ffffffff,10.0,0.0,0.0
842654bffffffff,47.0,0.0,0.0
842654dffffffff,61.0,0.0,0.0
8426551ffffffff,319.0,0.0,0.0
8426553ffffffff,6.0,0.0,0.0
8426555ffffffff,465.0,0.0,0.0
8426557ffffffff,294.0,0.0,0.0
8426559ffffffff,66.0,0.0,0.0
842655bffffffff,49.0,0.0,0.0
842655dffffffff,214.0,0.0,0.0
8426561ffffffff,194.0,0.0,0.0
8426563ffffffff,784.0,0.0,0.0
8426565ffffffff,200.0,0.0,0.0
8426567ffffffff,561.0,0.0,0.0
8426569ffffffff,20.0,0.0,0.0
842656bffffffff,29.0,0.0,0.0
842656dffffffff,84.0,0.0,0.0
8426581ffffffff,2.0,0.0,0.0
8426583ffffffff,1.0,0.0,0.0
8426585ffffffff,4.0,0.0,0.0
8426587ffffffff,9.0,0.0,0.0
8426589ffffffff,20.0,0.0,0.0
842658bffffffff,2.0,0.0,0.0
842658dffffffff,5.0,0.0,0.0
8426591ffffffff,11.0,0.0,0.0
8426593ffffffff,83.0,0.0,0.0
8426595ffffffff,3.0,0.0,0.0
8426597ffffffff,13.0,0.0,0.0
8426599ffffffff,71.0,0.0,0.0
842659bffffffff,640.0,0.0,0.0
842659dffffffff,4.0,0.0,0.0
84265a1ffffffff,4.0,0.0,0.0
84265a3ffffffff,241.0,0.0,0.0
84265a5ffffffff,15.0,0.0,0.0
84265a7ffffffff,29.0,0.0,0.0
84265a9ffffffff,2.0,0.0,0.0
84265abffffffff,10.0,0.0,0.0
84265adffffffff,2.0,0.0,0.0
84265b1ffffffff,52.0,0.0,0.0
84265b3ffffffff,3.0,0.0,0.0
84265b5ffffffff,515.0,0.0,0.0
84265b7ffffffff,20.0,0.0,0.0
84265b9ffffffff,276.0,0.0,0.0
84265bbffffffff,12.0,0.0,0.0
84265bdffffffff,4.0,0.0,0.0
84265c1ffffffff,29.0,0.0,0.0
84265c3ffffffff,10.0,0.0,0.0
84265c5ffffffff,15.0,0.0,0.0
84265c7ffffffff,24.0,0.0,0.0
84265c9ffffffff,16.0,0.0,0.0
84265cbffffffff,21.0,0.0,0.0
84265cdffffffff,9.0,0.0,0.0
84265d1ffffffff,24.0,0.0,0.0
84265d3ffffffff,23.0,0.0,0.0
84265d5ffffffff,20.0,0.0,0.0
84265d7ffffffff,58.0,0.0,0.0
84265d9ffffffff,261.0,0.0,0.0
84265dbffffffff,166.0,0.0,0.0
84265ddffffffff,5.0,0.0,0.0
84265e1ffffffff,17.0,0.0,0.0
84265e3ffffffff,20.0,0.0,0.0
84265e5ffffffff,61.0,0.0,0.0
84265e7ffffffff,11.0,0.0,0.0
84265e9ffffffff,2.0,0.0,0.0
84265ebffffffff,10.0,0.0,0.0
84265edffffffff,21.0,0.0,0.0
8426601ffffffff,29.0,0.0,0.0
8426603ffffffff,28.0,0.0,0.0
8426605ffffffff,7.0,0.0,0.0
8426607ffffffff,40.0,0.0,0.0
8426609ffffffff,208.0,0.0,0.0
842660bffffffff,33.0,0.0,0.0
842660dffffffff,2.0,0.0,0.0
8426611ffffffff,15.0,0.0,0.0
8426613ffffffff,66.0,0.0,0.0
8426615ffffffff,17.0,0.0,0.0
8426617ffffffff,26.0,0.0,0.0
8426619ffffffff,36.0,0.0,0.0
842661bffffffff,701.0,0.0,0.0
842661dffffffff,4.0,0.0,0.0
8426621ffffffff,75.0,0.0,0.0
8426623ffffffff,53.0,0.0,0.0
8426625ffffffff,131.0,0.0,0.0
8426627ffffffff,3.0,0.0,0.0
8426629ffffffff,109.0,0.0,0.0
842662bffffffff,62.0,0.0,0.0
842662dffffffff,151.0,0.0,0.0
8426631ffffffff,43.0,0.0,0.0
8426633ffffffff,2.0,0.0,0.0
8426635ffffffff,18.0,0.0,0.0
8426637ffffffff,5.0,0.0,0.0
8426639ffffffff,3.0,0.0,0.0
842663bffffffff,38.0,0.0,0.0
842663dffffffff,47.0,0.0,0.0
8426641ffffffff,515.0,0.0,0.0
8426643ffffffff,5.0,0.0,0.0
8426645ffffffff,154.0,0.0,0.0
8426647ffffffff,56.0,0.0,0.0
8426649ffffffff,78.0,0.0,0.0
842664bffffffff,91.0,0.0,0.0
842664dffffffff,3351.0,0.0,0.0
8426651ffffffff,19.0,0.0,0.0
8426655ffffffff,33.0,0.0,0.0
8426657ffffffff,75.0,0.0,0.0
8426659ffffffff,19.0,0.0,0.0
842665bffffffff,8.0,0.0,0.0
842665dffffffff,8.0,0.0,0.0
8426661ffffffff,26.0,0.0,0.0
8426663ffffffff,12.0,0.0,0.0
8426665ffffffff,1601.0,0.0,0.0
8426667ffffffff,5.0,0.0,0.0
8426669ffffffff,100.0,0.0,0.0
842666bffffffff,87.0,0.0,0.0
842666dffffffff,62.0,0.0,0.0
8426681ffffffff,84.0,0.0,0.0
8426683ffffffff,17.0,0.0,0.0
8426685ffffffff,19.0,0.0,0.0
8426687ffffffff,4.0,0.0,0.0
8426689ffffffff,153.0,0.0,0.0
842668bffffffff,347.0,0.0,0.0
842668dffffffff,33.0,0.0,0.0
8426691ffffffff,3.0,0.0,0.0
8426693ffffffff,18.0,0.0,0.0
8426695ffffffff,30.0,0.0,0.0
8426697ffffffff,2.0,0.0,0.0
8426699ffffffff,5.0,0.0,0.0
842669bffffffff,54.0,0.0,0.0
842669dffffffff,15.0,0.0,0.0
84266a1ffffffff,86.0,0.0,0.0
84266a3ffffffff,60.0,0.0,0.0
84266a5ffffffff,154.0,0.0,0.0
84266a7ffffffff,68.0,0.0,0.0
84266a9ffffffff,65.0,0.0,0.0
84266abffffffff,20.0,0.0,0.0
84266adffffffff,86.0,0.0,0.0
84266b1ffffffff,131.0,0.0,0.0
84266b3ffffffff,8.0,0.0,0.0
84266b5ffffffff,71.0,0.0,0.0
84266b7ffffffff,439.0,0.0,0.0
84266b9ffffffff,3.0,0.0,0.0
84266bbffffffff,72.0,0.0,0.0
84266bdffffffff,6.0,0.0,0.0
84266c1ffffffff,54.0,0.0,0.0
84266c3ffffffff,8.0,0.0,0.0
84266c5ffffffff,501.0,0.0,0.0
84266c7ffffffff,4.0,0.0,0.0
84266c9ffffffff,12.0,0.0,0.0
84266cbffffffff,34.0,0.0,0.0
84266cdffffffff,66.0,0.0,0.0
84266d1ffffffff,78.0,0.0,0.0
84266d3ffffffff,228.0,0.0,0.0
84266d5ffffffff,489.0,0.0,0.0
84266d7ffffffff,20.0,0.0,0.0
84266d9ffffffff,3.0,0.0,0.0
84266dbffffffff,325.0,0.0,0.0
84266ddffffffff,23.0,0.0,0.0
84266e1ffffffff,402.0,0.0,0.0
84266e3ffffffff,70.0,0.0,0.0
84266e5ffffffff,6.0,0.0,0.0
84266e7ffffffff,56.0,0.0,0.0
84266e9ffffffff,31.0,0.0,0.0
84266ebffffffff,72.0,0.0,0.0
84266edffffffff,19.0,0.0,0.0
8426701ffffffff,2.0,0.0,0.0
8426703ffffffff,4.0,0.0,0.0
8426705ffffffff,48.0,0.0,0.0
8426707ffffffff,17.0,0.0,0.0
8426709ffffffff,1.0,0.0,0.0
842670bffffffff,12.0,0.0,0.0
8426711ffffffff,48.0,0.0,0.0
8426713ffffffff,24.0,0.0,0.0
8426715ffffffff,1.0,0.0,0.0
8426717ffffffff,37.0,0.0,0.0
8426719ffffffff,401.0,0.0,0.0
842671bffffffff,85.0,0.0,0.0
842671dffffffff,5.0,0.0,0.0
8426721ffffffff,4.0,0.0,0.0
8426723ffffffff,52.0,0.0,0.0
8426727ffffffff,1.0,0.0,0.0
8426729ffffffff,3.0,0.0,0.0
842672bffffffff,12.0,0.0,0.0
842672dffffffff,1.0,0.0,0.0
8426731ffffffff,14.0,0.0,0.0
8426733ffffffff,39.0,0.0,0.0
8426735ffffffff,47.0,0.0,0.0
8426737ffffffff,9.0,0.0,0.0
8426739ffffffff,15.0,0.0,0.0
842673bffffffff,30.0,0.0,0.0
842673dffffffff,5.0,0.0,0.0
8426741ffffffff,35.0,0.0,0.0
8426743ffffffff,4.0,0.0,0.0
8426745ffffffff,66.0,0.0,0.0
8426747ffffffff,101.0,0.0,0.0
8426751ffffffff,6.0,0.0,0.0
8426753ffffffff,11.0,0.0,0.0
8426755ffffffff,6.0,0.0,0.0
8426759ffffffff,15.0,0.0,0.0
842675bffffffff,49.0,0.0,0.0
842675dffffffff,16.0,0.0,0.0
8426763ffffffff,4.0,0.0,0.0
8426765ffffffff,12.0,0.0,0.0
8426767ffffffff,9.0,0.0,0.0
8426769ffffffff,2.0,0.0,0.0
842676bffffffff,1.0,0.0,0.0
842676dffffffff,2.0,0.0,0.0
8426805ffffffff,4.0,0.0,0.0
8426807ffffffff,7.0,0.0,0.0
842680dffffffff,13.0,0.0,0.0
8426815ffffffff,2.0,0.0,0.0
8426823ffffffff,2.0,0.0,0.0
842682bffffffff,2.0,0.0,0.0
8426831ffffffff,11.0,0.0,0.0
8426835ffffffff,34.0,0.0,0.0
8426837ffffffff,109.0,0.0,0.0
842683bffffffff,2.0,0.0,0.0
84268b1ffffffff,1.0,0.0,0.0
84268b3ffffffff,5.0,0.0,0.0
84268b7ffffffff,2.0,0.0,0.0
8426901ffffffff,2.0,0.0,0.0
8426905ffffffff,45.0,0.0,0.0
8426907ffffffff,1.0,0.0,0.0
8426929ffffffff,4.0,0.0,0.0
842692bffffffff,47.0,0.0,0.0
8426945ffffffff,6.0,0.0,0.0
842694dffffffff,6.0,0.0,0.0
8426963ffffffff,27.0,0.0,0.0
842696bffffffff,6.0,0.0,0.0
