cell_id,Accipiter striatus,Accipiter striatus [striatus Group],Accipiter striatus [velox Group],Accipiter striatus madrensis,Accipiter striatus chionogaster,Accipiter striatus ventralis,Accipiter striatus erythronemius
832b8afffffffff,93.0,0.0,4.0,0.0,0.0,0.0,0.0
832b8bfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
832b8cfffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
832b8dfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
832b8efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832b91fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832b94fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832b98fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
832b99fffffffff,23.0,0.0,11.0,0.0,0.0,0.0,0.0
832b9afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832b9bfffffffff,31.0,0.0,2.0,0.0,0.0,0.0,0.0
832b9cfffffffff,84.0,0.0,18.0,0.0,0.0,0.0,0.0
832b9dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832b9efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832ba1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832ba5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832ba8fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
832ba9fffffffff,5.0,0.0,5.0,0.0,0.0,0.0,0.0
832baafffffffff,980.0,0.0,0.0,0.0,0.0,0.0,0.0
832babfffffffff,38.0,0.0,7.0,0.0,0.0,0.0,0.0
832bacfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832baefffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
834414fffffffff,6.0,0.0,6.0,0.0,0.0,0.0,0.0
834416fffffffff,172.0,0.0,67.0,0.0,0.0,0.0,0.0
83441afffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
83441efffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
834430fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
834432fffffffff,16.0,2.0,0.0,0.0,0.0,0.0,0.0
834434fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834440fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
834441fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
834444fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834445fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
834446fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
834449fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83444cfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83444dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83444efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834450fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834452fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834455fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
834456fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834463fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
83446afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83446cfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
83446dfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83446efffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
834473fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
834485fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8344a1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8344a2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8344a3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8344a8fffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
8344a9fffffffff,11.0,0.0,2.0,0.0,0.0,0.0,0.0
8344aefffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8344c0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8344c1fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8344c2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8344c3fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8344c5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8344c9fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8344cafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8344cbfffffffff,7.0,0.0,2.0,0.0,0.0,0.0,0.0
8344ccfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8344cdfffffffff,4.0,0.0,1.0,0.0,0.0,0.0,0.0
8344cefffffffff,16.0,0.0,1.0,0.0,0.0,0.0,0.0
8344d0fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8344d1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8344d5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8344d8fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8344d9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8344ddfffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
8344defffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8344e2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8344eafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8344eefffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8344f0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8344f3fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8344f4fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
834509fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83450bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83450dfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83451bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
834520fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
834521fffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0
834523fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
834524fffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
834525fffffffff,5.0,0.0,0.0,0.0,5.0,0.0,0.0
834526fffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
83452afffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83452bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83452efffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
834572fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
83458cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83458efffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
834590fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834591fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834598fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834805fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83482efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834833fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834842fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834843fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83484afffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
834858fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834859fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83485bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83485dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834880fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83488efffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
834893fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834895fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0
834898fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
834899fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83489afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83489bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83489cfffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
83489dfffffffff,8.0,0.0,2.0,0.0,0.0,0.0,0.0
8348abfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8348b1fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8348b3fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8348c0fffffffff,8.0,0.0,7.0,0.0,0.0,0.0,0.0
8348c1fffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
8348c5fffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0
8348ccfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8348cdfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d3fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d8fffffffff,57.0,0.0,7.0,0.0,0.0,0.0,0.0
8348dcfffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8348defffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8348e3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8348e8fffffffff,152.0,0.0,10.0,0.0,0.0,0.0,0.0
8348e9fffffffff,16.0,0.0,10.0,0.0,0.0,0.0,0.0
8348eafffffffff,13.0,0.0,1.0,0.0,0.0,0.0,0.0
8348ebfffffffff,31.0,0.0,4.0,0.0,0.0,0.0,0.0
8348ecfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8348edfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8348eefffffffff,57.0,0.0,4.0,0.0,0.0,0.0,0.0
834982fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
834983fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
834988fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834994fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834995fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834996fffffffff,50.0,0.0,3.0,0.0,0.0,0.0,0.0
834998fffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
83499cfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8349aafffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8349b1fffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8349b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8349b3fffffffff,5.0,0.0,5.0,0.0,0.0,0.0,0.0
834c98fffffffff,30.0,27.0,0.0,0.0,0.0,0.0,0.0
834cc5fffffffff,151.0,41.0,0.0,0.0,0.0,0.0,0.0
834cd2fffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
835f48fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836618fffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0
836619fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
836621fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8366a5fffffffff,8.0,0.0,3.0,0.0,0.0,0.0,0.0
8366b4fffffffff,18.0,0.0,9.0,0.0,0.0,0.0,0.0
8366b5fffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
8366c0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8366cefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8366d2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8366d3fffffffff,4.0,0.0,0.0,0.0,0.0,3.0,0.0
8366defffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0
8366e6fffffffff,8.0,0.0,0.0,0.0,0.0,2.0,0.0
836725fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836741fffffffff,5.0,0.0,0.0,0.0,0.0,5.0,0.0
83674cfffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
83675afffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
83679afffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
83679bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
836d04fffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
836d05fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
836d15fffffffff,5.0,0.0,3.0,0.0,0.0,0.0,0.0
836d23fffffffff,6.0,0.0,0.0,0.0,1.0,0.0,0.0
836d28fffffffff,13.0,0.0,3.0,0.0,0.0,0.0,0.0
836d29fffffffff,20.0,0.0,4.0,0.0,9.0,0.0,0.0
836d2bfffffffff,13.0,0.0,6.0,0.0,0.0,0.0,0.0
836d2dfffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0
836d30fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
836d31fffffffff,20.0,0.0,17.0,0.0,0.0,0.0,0.0
836d32fffffffff,10.0,0.0,10.0,0.0,0.0,0.0,0.0
836d33fffffffff,8.0,0.0,7.0,1.0,0.0,0.0,0.0
836d36fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836d65fffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
836d69fffffffff,21.0,0.0,1.0,0.0,0.0,0.0,0.0
836d6dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836d74fffffffff,8.0,0.0,0.0,0.0,8.0,0.0,0.0
838b6efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
838b75fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
838e64fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
838f2afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
838f2dfffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
838f50fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
838f55fffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
838f72fffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
838f76fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83a810fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83a813fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83a950fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
83a953fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,2.0
83a961fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83a962fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
83a965fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83a968fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0
83a96bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83b249fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83b24dfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83b25cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
83b25dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
83b26bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83b26dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83b2e9fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83b342fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
83b34dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83b35cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
83c21bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2c9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2cafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2cdfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2e3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0
83c2e9fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83c340fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
