cell_id,Vireo gilvus,Vireo gilvus gilvus,Vireo gilvus [swainsoni Group]
842688bffffffff,2.0,0.0,0.0
842688dffffffff,10.0,1.0,3.0
8426891ffffffff,2.0,0.0,0.0
8426899ffffffff,1.0,0.0,0.0
84268abffffffff,2.0,0.0,2.0
84268b7ffffffff,25.0,0.0,1.0
84268bbffffffff,4.0,0.0,0.0
84268bdffffffff,5.0,0.0,4.0
84268c1ffffffff,2.0,0.0,0.0
84268c5ffffffff,10.0,0.0,6.0
84268c7ffffffff,15.0,0.0,5.0
84268cdffffffff,15.0,3.0,0.0
84268d5ffffffff,39.0,6.0,2.0
84268d7ffffffff,8.0,2.0,0.0
84268d9ffffffff,1.0,0.0,0.0
84268dbffffffff,6.0,2.0,0.0
84268e7ffffffff,6.0,0.0,2.0
84268e9ffffffff,2.0,0.0,2.0
8426905ffffffff,4.0,0.0,0.0
842690dffffffff,1.0,0.0,1.0
842691dffffffff,5.0,0.0,5.0
8426943ffffffff,1.0,0.0,0.0
842694dffffffff,2.0,0.0,2.0
8426959ffffffff,2.0,0.0,0.0
8426961ffffffff,9.0,0.0,1.0
8426963ffffffff,21.0,0.0,12.0
8426967ffffffff,2.0,0.0,0.0
8426969ffffffff,19.0,0.0,5.0
842696bffffffff,204.0,0.0,160.0
8426981ffffffff,4.0,0.0,0.0
8426983ffffffff,7.0,0.0,3.0
8426987ffffffff,21.0,0.0,0.0
8426989ffffffff,4.0,0.0,0.0
842698bffffffff,3.0,0.0,0.0
842698dffffffff,2.0,0.0,0.0
8426995ffffffff,10.0,0.0,2.0
8426997ffffffff,2.0,0.0,0.0
842699bffffffff,3.0,0.0,0.0
842699dffffffff,2.0,0.0,0.0
84269a1ffffffff,2.0,0.0,0.0
84269abffffffff,2.0,0.0,0.0
84269b9ffffffff,4.0,0.0,2.0
84269c1ffffffff,2.0,0.0,0.0
84269c5ffffffff,6.0,0.0,2.0
84269c7ffffffff,8.0,0.0,7.0
84269cbffffffff,2.0,0.0,0.0
84269cdffffffff,7.0,0.0,3.0
84269d1ffffffff,8.0,0.0,2.0
84269d3ffffffff,1.0,0.0,0.0
84269d5ffffffff,20.0,0.0,5.0
84269ddffffffff,5.0,0.0,3.0
84269e1ffffffff,2.0,0.0,0.0
84269e3ffffffff,1.0,0.0,1.0
84269ebffffffff,12.0,0.0,2.0
8426a17ffffffff,2.0,0.0,2.0
8426a1bffffffff,2.0,0.0,0.0
8426a59ffffffff,2.0,0.0,2.0
8426a6dffffffff,4.0,0.0,4.0
8426a81ffffffff,1.0,0.0,0.0
8426a87ffffffff,53.0,46.0,0.0
8426a8bffffffff,14.0,12.0,0.0
8426a8dffffffff,4.0,0.0,4.0
8426a91ffffffff,3.0,0.0,0.0
8426a93ffffffff,7.0,7.0,0.0
8426a95ffffffff,5.0,3.0,2.0
8426a97ffffffff,22.0,18.0,2.0
8426aa1ffffffff,2.0,2.0,0.0
8426aa5ffffffff,6.0,5.0,0.0
8426aa7ffffffff,13.0,3.0,0.0
8426aa9ffffffff,3.0,0.0,0.0
8426aabffffffff,4.0,1.0,0.0
8426ab3ffffffff,4.0,2.0,0.0
8426ab7ffffffff,4.0,0.0,0.0
8426abbffffffff,4.0,4.0,0.0
8426abdffffffff,4.0,0.0,4.0
8426ac3ffffffff,4.0,4.0,0.0
8426ac5ffffffff,2.0,2.0,0.0
8426ac7ffffffff,2.0,2.0,0.0
8426ad5ffffffff,3.0,0.0,0.0
8426ae3ffffffff,3.0,0.0,0.0
8426ae7ffffffff,10.0,5.0,5.0
8426aebffffffff,1.0,0.0,1.0
8426b0dffffffff,2.0,0.0,2.0
8426b5dffffffff,3.0,0.0,0.0
8426b63ffffffff,1.0,0.0,0.0
8426b65ffffffff,1.0,0.0,0.0
8426b6dffffffff,3.0,0.0,2.0
8426c11ffffffff,4.0,0.0,0.0
8426c1bffffffff,2.0,0.0,0.0
8426c31ffffffff,3.0,0.0,0.0
8426c41ffffffff,2.0,2.0,0.0
8426c43ffffffff,1.0,1.0,0.0
8426c49ffffffff,7.0,3.0,0.0
8426ca3ffffffff,2.0,0.0,0.0
8426cb9ffffffff,2.0,2.0,0.0
8426d09ffffffff,2.0,0.0,0.0
8426d45ffffffff,7.0,7.0,0.0
8426d49ffffffff,8.0,3.0,4.0
8426d4bffffffff,5.0,5.0,0.0
8426de3ffffffff,2.0,0.0,0.0
8426de7ffffffff,5.0,0.0,0.0
8426e0dffffffff,3.0,0.0,0.0
8426e1bffffffff,3.0,1.0,0.0
8426e23ffffffff,3.0,0.0,0.0
8426e27ffffffff,2.0,2.0,0.0
8426e2bffffffff,3.0,0.0,0.0
8426e2dffffffff,1.0,0.0,0.0
8426e43ffffffff,9.0,0.0,0.0
8426e51ffffffff,2.0,0.0,0.0
8426e59ffffffff,6.0,6.0,0.0
8426e5bffffffff,9.0,0.0,0.0
8426e6bffffffff,2.0,0.0,0.0
8426ea9ffffffff,4.0,0.0,0.0
8426eb9ffffffff,4.0,0.0,0.0
8426ed5ffffffff,1.0,0.0,0.0
8426eddffffffff,1.0,0.0,0.0
8426f07ffffffff,3.0,3.0,0.0
8426f11ffffffff,7.0,7.0,0.0
8426f13ffffffff,7.0,6.0,0.0
8426f15ffffffff,2.0,2.0,0.0
8426f17ffffffff,9.0,9.0,0.0
8426f19ffffffff,2.0,2.0,0.0
8426f1bffffffff,8.0,8.0,0.0
8426f1dffffffff,7.0,7.0,0.0
8426f25ffffffff,4.0,0.0,0.0
8426f27ffffffff,15.0,13.0,0.0
8426f2bffffffff,4.0,3.0,0.0
8426f2dffffffff,30.0,28.0,0.0
8426f33ffffffff,1.0,1.0,0.0
8426f3dffffffff,4.0,4.0,0.0
8426f4bffffffff,8.0,8.0,0.0
8426f51ffffffff,5.0,5.0,0.0
8426f57ffffffff,1.0,1.0,0.0
8427021ffffffff,8.0,0.0,0.0
8427025ffffffff,6.0,0.0,0.0
842702bffffffff,4.0,0.0,0.0
8427031ffffffff,2.0,0.0,0.0
8427035ffffffff,1.0,0.0,0.0
8427093ffffffff,4.0,0.0,0.0
84270adffffffff,2.0,2.0,0.0
84270b1ffffffff,4.0,4.0,0.0
8427103ffffffff,2.0,2.0,0.0
842711bffffffff,2.0,0.0,0.0
8427153ffffffff,2.0,0.0,0.0
84271bbffffffff,2.0,0.0,0.0
84271d1ffffffff,1.0,1.0,0.0
84271d9ffffffff,1.0,1.0,0.0
84271ddffffffff,12.0,0.0,0.0
8427411ffffffff,2.0,2.0,0.0
842741bffffffff,3.0,0.0,0.0
842741dffffffff,2.0,0.0,0.0
8427445ffffffff,22.0,0.0,0.0
8427449ffffffff,1.0,0.0,0.0
842744bffffffff,3.0,2.0,0.0
8427461ffffffff,2.0,0.0,0.0
8427463ffffffff,11.0,0.0,0.0
8427467ffffffff,2.0,0.0,0.0
842746bffffffff,17.0,0.0,0.0
8427481ffffffff,20.0,0.0,0.0
8427485ffffffff,11.0,0.0,0.0
8427487ffffffff,8.0,0.0,0.0
842748bffffffff,3.0,0.0,0.0
842748dffffffff,163.0,0.0,0.0
8427491ffffffff,2.0,0.0,0.0
8427493ffffffff,2.0,0.0,0.0
8427499ffffffff,49.0,0.0,0.0
842749dffffffff,2.0,0.0,0.0
84274a3ffffffff,1.0,0.0,0.0
84274abffffffff,6.0,0.0,0.0
84274b1ffffffff,6.0,4.0,0.0
84274b5ffffffff,9.0,0.0,0.0
84274b7ffffffff,2.0,1.0,0.0
84274c1ffffffff,6.0,0.0,0.0
84274c5ffffffff,1.0,0.0,0.0
84274cbffffffff,5.0,0.0,0.0
84274d3ffffffff,16.0,0.0,0.0
84274d5ffffffff,4.0,0.0,0.0
84274d7ffffffff,2.0,0.0,0.0
84274d9ffffffff,8.0,0.0,0.0
84274dbffffffff,33.0,0.0,0.0
84274ddffffffff,9.0,0.0,0.0
84274e3ffffffff,12.0,0.0,0.0
84274ebffffffff,2.0,0.0,0.0
8427513ffffffff,2.0,0.0,0.0
8427527ffffffff,2.0,0.0,0.0
8427541ffffffff,2.0,0.0,0.0
8427569ffffffff,17.0,1.0,0.0
8427581ffffffff,7.0,0.0,0.0
8427583ffffffff,1.0,0.0,0.0
842758bffffffff,3.0,0.0,0.0
842758dffffffff,4.0,0.0,0.0
8427591ffffffff,3.0,0.0,0.0
8427593ffffffff,13.0,1.0,0.0
8427599ffffffff,4.0,0.0,0.0
84275a1ffffffff,3.0,0.0,0.0
84275b5ffffffff,2.0,0.0,0.0
84275c3ffffffff,2.0,0.0,0.0
84275cdffffffff,8.0,0.0,0.0
84275d3ffffffff,4.0,0.0,0.0
84275d5ffffffff,4.0,0.0,0.0
84275d9ffffffff,1.0,0.0,0.0
84275e5ffffffff,2.0,0.0,0.0
84275e9ffffffff,5.0,0.0,0.0
842763bffffffff,6.0,0.0,0.0
84276a7ffffffff,2.0,0.0,0.0
84276a9ffffffff,2.0,1.0,0.0
84276adffffffff,12.0,0.0,0.0
84276b1ffffffff,2.0,0.0,0.0
84276b5ffffffff,6.0,0.0,0.0
84276b7ffffffff,13.0,2.0,0.0
84276bbffffffff,2.0,0.0,0.0
84276bdffffffff,8.0,0.0,0.0
84276d5ffffffff,2.0,0.0,0.0
8427717ffffffff,2.0,0.0,0.0
8427801ffffffff,19.0,12.0,0.0
8427833ffffffff,2.0,2.0,0.0
8427861ffffffff,9.0,0.0,0.0
84278d3ffffffff,2.0,2.0,0.0
8427921ffffffff,2.0,0.0,2.0
8427925ffffffff,11.0,0.0,11.0
8427927ffffffff,13.0,0.0,7.0
842795bffffffff,18.0,0.0,17.0
8427969ffffffff,2.0,0.0,0.0
842798dffffffff,2.0,2.0,0.0
84279a1ffffffff,4.0,0.0,4.0
84279abffffffff,4.0,0.0,4.0
84279b9ffffffff,10.0,0.0,10.0
84279c7ffffffff,7.0,7.0,0.0
84279e7ffffffff,3.0,0.0,3.0
8427a03ffffffff,1.0,0.0,0.0
8427a1dffffffff,6.0,0.0,0.0
8427a2bffffffff,1.0,0.0,0.0
8427a47ffffffff,2.0,0.0,0.0
8427a61ffffffff,2.0,0.0,0.0
8427a8bffffffff,2.0,0.0,0.0
8427aa3ffffffff,1.0,0.0,0.0
8427ad9ffffffff,2.0,2.0,0.0
8427ae5ffffffff,12.0,0.0,0.0
8427b07ffffffff,2.0,2.0,0.0
8427b29ffffffff,6.0,6.0,0.0
8427b2bffffffff,7.0,2.0,5.0
8427b65ffffffff,1.0,1.0,0.0
8428021ffffffff,2.0,0.0,2.0
8428023ffffffff,4.0,0.0,0.0
8428061ffffffff,2.0,0.0,2.0
8428063ffffffff,6.0,0.0,0.0
8428069ffffffff,3.0,0.0,0.0
842806bffffffff,6.0,0.0,2.0
842806dffffffff,9.0,0.0,9.0
8428109ffffffff,3.0,0.0,1.0
8428111ffffffff,15.0,0.0,1.0
8428119ffffffff,2.0,0.0,0.0
8428123ffffffff,4.0,0.0,0.0
8428129ffffffff,7.0,0.0,7.0
8428131ffffffff,2.0,0.0,0.0
8428133ffffffff,2.0,0.0,0.0
842813bffffffff,2.0,0.0,0.0
8428141ffffffff,2.0,0.0,2.0
8428143ffffffff,6.0,0.0,2.0
8428149ffffffff,2.0,0.0,2.0
842814bffffffff,6.0,0.0,0.0
842814dffffffff,3.0,0.0,3.0
8428151ffffffff,36.0,0.0,0.0
8428153ffffffff,8.0,0.0,0.0
8428155ffffffff,12.0,0.0,0.0
8428157ffffffff,38.0,0.0,0.0
8428183ffffffff,2.0,0.0,0.0
842818bffffffff,5.0,0.0,0.0
842818dffffffff,1.0,0.0,0.0
84281a1ffffffff,2.0,0.0,0.0
84281b5ffffffff,19.0,0.0,4.0
84281b7ffffffff,3.0,0.0,3.0
84281c3ffffffff,4.0,0.0,0.0
84281d5ffffffff,3.0,0.0,0.0
84281ddffffffff,2.0,0.0,0.0
84281e3ffffffff,4.0,0.0,0.0
84281e5ffffffff,30.0,0.0,10.0
84281e9ffffffff,21.0,0.0,17.0
84281ebffffffff,11.0,0.0,9.0
84281edffffffff,17.0,0.0,2.0
8428301ffffffff,58.0,0.0,11.0
8428303ffffffff,29.0,0.0,13.0
8428305ffffffff,14.0,0.0,1.0
8428307ffffffff,38.0,0.0,4.0
8428309ffffffff,141.0,0.0,3.0
842830bffffffff,18.0,0.0,1.0
842830dffffffff,6.0,0.0,0.0
8428317ffffffff,5.0,0.0,5.0
842831dffffffff,1.0,0.0,0.0
8428321ffffffff,9.0,0.0,5.0
8428323ffffffff,6.0,0.0,0.0
8428325ffffffff,6.0,0.0,6.0
8428327ffffffff,2.0,0.0,0.0
8428329ffffffff,14.0,0.0,0.0
842832bffffffff,22.0,0.0,2.0
842832dffffffff,7.0,0.0,4.0
8428331ffffffff,3.0,0.0,0.0
8428333ffffffff,1.0,0.0,1.0
8428339ffffffff,11.0,0.0,0.0
842833bffffffff,3.0,0.0,1.0
8428341ffffffff,25.0,0.0,4.0
8428343ffffffff,35.0,0.0,0.0
8428347ffffffff,14.0,0.0,2.0
842834dffffffff,24.0,0.0,13.0
8428355ffffffff,30.0,5.0,2.0
8428357ffffffff,9.0,0.0,0.0
8428361ffffffff,52.0,0.0,7.0
8428363ffffffff,210.0,0.0,8.0
8428365ffffffff,3.0,0.0,1.0
8428367ffffffff,70.0,0.0,13.0
842836bffffffff,22.0,0.0,0.0
8428811ffffffff,4.0,0.0,0.0
8428813ffffffff,2.0,0.0,2.0
8428841ffffffff,6.0,0.0,0.0
8428843ffffffff,10.0,0.0,0.0
8428847ffffffff,91.0,0.0,0.0
8428857ffffffff,2.0,0.0,2.0
842886bffffffff,1.0,0.0,0.0
8428883ffffffff,1.0,0.0,0.0
8428887ffffffff,1.0,0.0,0.0
842888bffffffff,5.0,0.0,0.0
842888dffffffff,1.0,0.0,0.0
8428891ffffffff,1.0,0.0,0.0
8428899ffffffff,2.0,0.0,0.0
84288adffffffff,4.0,0.0,0.0
84288c5ffffffff,2.0,0.0,2.0
84288e3ffffffff,1.0,0.0,0.0
8428901ffffffff,7.0,0.0,7.0
8428907ffffffff,6.0,0.0,3.0
842890dffffffff,12.0,0.0,9.0
842891dffffffff,2.0,0.0,0.0
8428923ffffffff,7.0,0.0,3.0
8428925ffffffff,6.0,0.0,1.0
8428927ffffffff,5.0,0.0,0.0
8428929ffffffff,9.0,0.0,1.0
842892bffffffff,2.0,0.0,2.0
8428931ffffffff,3.0,0.0,3.0
842893bffffffff,2.0,0.0,0.0
8428941ffffffff,6.0,0.0,0.0
8428945ffffffff,2.0,0.0,0.0
842896bffffffff,2.0,0.0,2.0
8428983ffffffff,2.0,0.0,2.0
8428985ffffffff,6.0,0.0,0.0
8428987ffffffff,5.0,0.0,5.0
842898dffffffff,6.0,0.0,0.0
8428991ffffffff,2.0,0.0,0.0
84289a9ffffffff,4.0,0.0,0.0
84289abffffffff,4.0,0.0,4.0
84289b7ffffffff,3.0,0.0,3.0
84289d3ffffffff,2.0,0.0,2.0
84289e3ffffffff,13.0,0.0,9.0
84289e7ffffffff,1.0,0.0,1.0
8428a11ffffffff,3.0,0.0,1.0
8428a17ffffffff,2.0,0.0,2.0
8428a93ffffffff,2.0,0.0,2.0
8428aa9ffffffff,3.0,0.0,3.0
8428aabffffffff,1.0,0.0,1.0
8428aadffffffff,2.0,0.0,2.0
8428ae1ffffffff,5.0,0.0,2.0
8428ae9ffffffff,4.0,0.0,4.0
8428b03ffffffff,2.0,0.0,0.0
8428b09ffffffff,3.0,0.0,0.0
8428b0bffffffff,3.0,0.0,0.0
8428b29ffffffff,6.0,0.0,6.0
8428b2bffffffff,14.0,0.0,10.0
8428b6dffffffff,14.0,0.0,6.0
8428c27ffffffff,2.0,0.0,2.0
8428c6bffffffff,9.0,0.0,0.0
8428d07ffffffff,2.0,0.0,0.0
8428d1bffffffff,31.0,0.0,8.0
8428d21ffffffff,5.0,0.0,4.0
8428d23ffffffff,2.0,0.0,2.0
8428d33ffffffff,2.0,0.0,0.0
8428d3bffffffff,3.0,0.0,0.0
8428d4dffffffff,2.0,0.0,2.0
8428d55ffffffff,17.0,0.0,4.0
8428d59ffffffff,2.0,0.0,0.0
8428d5dffffffff,10.0,0.0,2.0
8428d89ffffffff,3.0,0.0,3.0
8428d95ffffffff,2.0,0.0,0.0
8428d9dffffffff,2.0,0.0,0.0
8428dadffffffff,2.0,0.0,2.0
8428dc3ffffffff,3.0,0.0,0.0
8428dc7ffffffff,5.0,0.0,0.0
8428dc9ffffffff,3.0,0.0,0.0
8428dd5ffffffff,2.0,0.0,0.0
8428de1ffffffff,5.0,0.0,2.0
8428de3ffffffff,4.0,0.0,0.0
8428de9ffffffff,14.0,0.0,1.0
8428debffffffff,2.0,0.0,0.0
8428f01ffffffff,48.0,0.0,0.0
8428f03ffffffff,2.0,0.0,2.0
8428f05ffffffff,6.0,0.0,0.0
8428f07ffffffff,1.0,0.0,0.0
8428f0bffffffff,2.0,0.0,0.0
8428f19ffffffff,5.0,0.0,0.0
8428f1dffffffff,7.0,0.0,7.0
8428f37ffffffff,15.0,0.0,0.0
8428f39ffffffff,1.0,0.0,1.0
8428f43ffffffff,8.0,0.0,0.0
8428f45ffffffff,2.0,0.0,2.0
8428f4bffffffff,4.0,0.0,0.0
8428f55ffffffff,2.0,0.0,0.0
8428f5dffffffff,10.0,0.0,10.0
8428f67ffffffff,1.0,0.0,0.0
8428f69ffffffff,2.0,0.0,0.0
8429121ffffffff,15.0,0.0,5.0
8429125ffffffff,5.0,0.0,0.0
8429127ffffffff,4.0,0.0,2.0
842912dffffffff,3.0,0.0,0.0
8429135ffffffff,5.0,0.0,0.0
8429167ffffffff,4.0,0.0,4.0
84291a3ffffffff,5.0,0.0,0.0
84291a7ffffffff,35.0,0.0,23.0
8429841ffffffff,2.0,0.0,0.0
8429843ffffffff,4.0,0.0,0.0
8429849ffffffff,6.0,0.0,0.0
8429855ffffffff,11.0,0.0,0.0
842985bffffffff,2.0,0.0,0.0
8429869ffffffff,2.0,0.0,0.0
8429891ffffffff,6.0,0.0,0.0
8429893ffffffff,4.0,0.0,2.0
8429899ffffffff,4.0,0.0,2.0
84298c9ffffffff,1.0,0.0,0.0
84298cbffffffff,2.0,0.0,1.0
84298cdffffffff,15.0,0.0,0.0
84298d3ffffffff,14.0,0.0,14.0
84298d5ffffffff,4.0,0.0,4.0
84298d7ffffffff,9.0,0.0,9.0
84298d9ffffffff,4.0,0.0,4.0
84298ddffffffff,8.0,0.0,5.0
8429907ffffffff,2.0,0.0,2.0
842990bffffffff,4.0,0.0,2.0
8429923ffffffff,2.0,0.0,0.0
842992bffffffff,2.0,0.0,0.0
8429931ffffffff,2.0,0.0,0.0
8429941ffffffff,3.0,0.0,3.0
8429953ffffffff,2.0,0.0,0.0
8429955ffffffff,2.0,0.0,0.0
8429957ffffffff,2.0,0.0,0.0
842995bffffffff,2.0,0.0,0.0
8429a01ffffffff,5.0,0.0,0.0
8429a03ffffffff,6.0,0.0,2.0
8429a05ffffffff,20.0,0.0,0.0
8429a07ffffffff,7.0,0.0,2.0
8429a09ffffffff,13.0,0.0,4.0
8429a0bffffffff,5.0,0.0,0.0
8429a0dffffffff,3.0,0.0,0.0
8429a11ffffffff,21.0,0.0,0.0
8429a13ffffffff,2.0,0.0,0.0
8429a17ffffffff,4.0,0.0,2.0
